time_ms,v,w,left_wheel,right_wheel
20,0.8,-0.0284778,0.828478,0.771522
70,0.8,-0.0284812,0.828481,0.771519
120,0.8,-0.0284846,0.828485,0.771515
170,0.8,-0.0284881,0.828488,0.771512
220,0.8,-0.0284917,0.828492,0.771508
270,0.8,-0.0284953,0.828495,0.771505
321,0.8,-0.0284991,0.828499,0.771501
370,0.8,-0.0285029,0.828503,0.771497
420,0.8,-0.0285068,0.828507,0.771493
470,0.8,-0.0285108,0.828511,0.771489
520,0.8,-0.028515,0.828515,0.771485
570,0.8,-0.0285192,0.828519,0.771481
620,0.8,-0.0285235,0.828524,0.771476
670,0.8,-0.028528,0.828528,0.771472
720,0.8,-0.0285325,0.828533,0.771467
770,0.8,-0.0285372,0.828537,0.771463
820,0.8,-0.028542,0.828542,0.771458
870,0.8,-0.0285469,0.828547,0.771453
920,0.8,-0.028552,0.828552,0.771448
970,0.8,-0.0285572,0.828557,0.771443
1020,0.8,-0.0285625,0.828563,0.771437
1070,0.8,-0.028568,0.828568,0.771432
1120,0.8,-0.0285737,0.828574,0.771426
1170,0.8,-0.0285795,0.828579,0.771421
1220,0.8,-0.0285855,0.828585,0.771415
1270,0.8,-0.0285916,0.828592,0.771408
1320,0.8,-0.028598,0.828598,0.771402
1370,0.8,-0.0286045,0.828605,0.771395
1420,0.8,-0.0286113,0.828611,0.771389
1470,0.8,-0.0286183,0.828618,0.771382
1520,0.8,-0.0286255,0.828625,0.771375
1570,0.8,-0.0286329,0.828633,0.771367
1620,0.8,-0.0286406,0.828641,0.771359
1670,0.8,-0.0286485,0.828649,0.771351
1720,0.8,-0.0286568,0.828657,0.771343
1770,0.8,-0.0286653,0.828665,0.771335
1820,0.8,-0.0286741,0.828674,0.771326
1870,0.8,-0.0286832,0.828683,0.771317
1920,0.8,-0.0286927,0.828693,0.771307
1970,0.8,-0.0287025,0.828703,0.771297
2020,0.8,-0.0287128,0.828713,0.771287
2070,0.8,-0.0287234,0.828723,0.771277
2120,0.8,-0.0287344,0.828734,0.771266
2170,0.8,-0.0287459,0.828746,0.771254
2220,0.8,-0.0287579,0.828758,0.771242
2270,0.8,-0.0287704,0.82877,0.77123
2320,0.8,-0.0287834,0.828783,0.771217
2370,0.8,-0.028797,0.828797,0.771203
2420,0.8,-0.0288113,0.828811,0.771189
2470,0.8,-0.0288262,0.828826,0.771174
2520,0.8,-0.0288418,0.828842,0.771158
2570,0.8,-0.0288581,0.828858,0.771142
2620,0.8,-0.0288753,0.828875,0.771125
2670,0.8,-0.0288934,0.828893,0.771107
2720,0.8,-0.0289124,0.828912,0.771088
2770,0.8,-0.0289325,0.828933,0.771067
2820,0.8,-0.0289537,0.828954,0.771046
2870,0.8,-0.0289761,0.828976,0.771024
2920,0.8,-0.0289998,0.829,0.771
2970,0.8,-0.0290249,0.829025,0.770975
3020,0.8,-0.0290517,0.829052,0.770948
3070,0.8,-0.0290801,0.82908,0.77092
3120,0.8,-0.0291105,0.82911,0.77089
3170,0.8,-0.0291429,0.829143,0.770857
3220,0.8,-0.0291777,0.829178,0.770822
3270,0.8,-0.029215,0.829215,0.770785
3320,0.8,-0.0292553,0.829255,0.770745
3370,0.8,-0.0292987,0.829299,0.770701
3420,0.8,-0.0293458,0.829346,0.770654
3470,0.8,-0.029397,0.829397,0.770603
3520,0.8,-0.0294528,0.829453,0.770547
3570,0.8,-0.029514,0.829514,0.770486
3620,0.8,-0.0295813,0.829581,0.770419
3670,0.8,-0.0296557,0.829656,0.770344
3720,0.8,-0.0297383,0.829738,0.770262
3770,0.8,-0.0298307,0.829831,0.770169
3820,0.8,-0.0299346,0.829935,0.770065
3870,0.8,-0.0300524,0.830052,0.769948
3920,0.796716,-0.0300632,0.82678,0.766653
3970,0.743606,-0.0282022,0.771808,0.715403
4020,0.694035,-0.0264565,0.720491,0.667578
4070,0.647768,-0.0248187,0.672587,0.62295
4070,0,0,0,0
