time_ms,v,w,left_wheel,right_wheel
451,-0.8,0.137434,-0.937434,-0.662566
501,-0.8,0.138732,-0.938732,-0.661268
551,0.8,0.204807,0.595193,1.00481
601,0.8,0.20441,0.59559,1.00441
651,0.8,0.204016,0.595984,1.00402
701,0.8,0.203609,0.596391,1.00361
751,0.8,0.203189,0.596811,1.00319
801,0.8,0.202805,0.597195,1.0028
851,0.8,0.202406,0.597594,1.00241
901,0.8,0.201993,0.598007,1.00199
951,0.8,0.201589,0.598411,1.00159
1001,0.8,0.2012,0.5988,1.0012
1052,0.8,0.200797,0.599203,1.0008
1101,0.8,0.20038,0.59962,1.00038
1151,0.8,0.199992,0.600008,0.999992
1201,0.8,0.199598,0.600402,0.999598
1251,0.8,0.19919,0.60081,0.99919
1301,0.8,0.198782,0.601218,0.998782
1351,0.8,0.198398,0.601602,0.998398
1401,0.8,0.198001,0.601999,0.998001
1451,0.8,0.197589,0.602411,0.997589
1502,0.8,0.197198,0.602802,0.997198
1552,0.8,0.196811,0.603189,0.996811
1602,0.8,0.19641,0.60359,0.99641
1652,0.8,0.196,0.604,0.996
1703,0.8,0.195623,0.604377,0.995623
1753,0.8,0.195232,0.604768,0.995232
1801,0.8,0.234885,0.565115,1.03488
1851,0.8,0.234232,0.565768,1.03423
1901,0.8,0.233596,0.566404,1.0336
1951,0.8,0.232951,0.567049,1.03295
2001,0.8,0.232296,0.567704,1.0323
2051,0.8,0.231646,0.568354,1.03165
2101,0.8,0.231008,0.568992,1.03101
2151,0.8,0.23036,0.56964,1.03036
2201,0.8,0.229702,0.570298,1.0297
2251,0.8,0.229056,0.570944,1.02906
2301,0.8,0.228415,0.571585,1.02842
2351,0.8,0.227765,0.572235,1.02776
2401,0.8,0.227104,0.572896,1.0271
2451,0.8,0.226465,0.573535,1.02647
2501,0.8,0.225822,0.574178,1.02582
2551,0.8,0.22517,0.57483,1.02517
2601,0.8,0.224511,0.575489,1.02451
2652,0.8,0.223877,0.576123,1.02388
2701,0.8,0.223232,0.576768,1.02323
2752,0.8,0.222578,0.577422,1.02258
2802,0.8,0.221929,0.578071,1.02193
2852,0.8,0.221293,0.578707,1.02129
2902,-0.8,0.0144729,-0.814473,-0.785527
2951,-0.8,0.0144876,-0.814488,-0.785512
3002,-0.8,0.0145033,-0.814503,-0.785497
3051,-0.8,0.0145202,-0.81452,-0.78548
3102,-0.8,0.0145383,-0.814538,-0.785462
3151,-0.8,0.0145577,-0.814558,-0.785442
3201,-0.8,0.0145787,-0.814579,-0.785421
3251,-0.8,0.0146014,-0.814601,-0.785399
3302,-0.8,0.0146261,-0.814626,-0.785374
3351,-0.8,0.0146529,-0.814653,-0.785347
3401,-0.8,0.0146823,-0.814682,-0.785318
3452,-0.8,0.0147145,-0.814715,-0.785285
3501,-0.8,0.0147501,-0.81475,-0.78525
3551,-0.8,0.0147895,-0.81479,-0.78521
3601,-0.8,0.0148335,-0.814834,-0.785166
3651,-0.8,0.0148829,-0.814883,-0.785117
3701,-0.8,0.0149386,-0.814939,-0.785061
3751,-0.8,0.0150021,-0.815002,-0.784998
3802,-0.8,0.0150751,-0.815075,-0.784925
3851,-0.8,0.0151599,-0.81516,-0.78484
3902,0.8,0.190802,0.609198,0.990802
3951,0.8,0.190528,0.609472,0.990528
4001,0.8,0.1992,0.6008,0.9992
4051,0.8,0.198838,0.601162,0.998838
4103,0.8,0.198489,0.601511,0.998489
4151,0.8,0.198146,0.601854,0.998146
4201,0.8,0.197787,0.602213,0.997787
4252,0.8,0.197432,0.602568,0.997432
4301,0.8,0.197091,0.602909,0.997091
4351,0.8,0.196736,0.603264,0.996736
4401,0.8,0.196376,0.603624,0.996376
4451,0.8,0.196038,0.603962,0.996038
4501,0.8,0.195685,0.604315,0.995685
4551,0.8,0.195321,0.604679,0.995321
4602,0.8,0.194987,0.605013,0.994987
4651,0.8,0.194638,0.605362,0.994638
4702,0.8,0.194274,0.605726,0.994274
4751,0.8,0.193938,0.606062,0.993938
4801,0.8,0.193593,0.606407,0.993593
4851,0.8,0.193233,0.606767,0.993233
4902,0.8,0.192893,0.607107,0.992893
4951,0.8,0.192552,0.607448,0.992552
5002,0.8,0.192196,0.607804,0.992196
5052,0.8,0.199534,0.600466,0.999534
5101,0.8,0.19917,0.60083,0.99917
5151,0.8,0.198807,0.601193,0.998807
5201,0.8,0.198462,0.601538,0.998462
5251,0,0,0,0
5452,0,0,0,0
5661,-0.8,0.15546,-0.95546,-0.64454
5662,-0.8,0.15546,-0.95546,-0.64454
5713,-0.8,0.156873,-0.956873,-0.643127
5764,-0.8,0.158617,-0.958617,-0.641383
5815,-0.8,0.160822,-0.960822,-0.639178
5866,-0.8,0.163697,-0.963697,-0.636303
5917,-0.8,0.167599,-0.967599,-0.632401
5969,-0.8,0.17319,-0.97319,-0.62681
6019,-0.8,0.181841,-0.981841,-0.618159
6070,-0.8,-0.000435673,-0.799564,-0.800436
6121,-0.8,-0.000506983,-0.799493,-0.800507
6173,-0.8,-0.000741044,-0.799259,-0.800741
6224,0.8,0.53854,0.26146,1.33854
6275,0.8,0.550256,0.249744,1.35026
6326,0.8,0.566827,0.233173,1.36683
6377,0.8,0.591955,0.208045,1.39195
6427,0.8,0.171833,0.628167,0.971833
6479,0.8,0.171726,0.628274,0.971726
6529,0.8,0.171632,0.628368,0.971632
6581,0.8,0.155992,0.644008,0.955992
6632,0.8,0.156008,0.643992,0.956008
6683,0.8,0.156008,0.643992,0.956008
6734,0.8,0.15599,0.64401,0.95599
6785,0.8,0.155953,0.644047,0.955953
6836,0.8,0.155897,0.644103,0.955897
6887,0.8,0.155729,0.644271,0.955729
6938,0.8,0.155619,0.644381,0.955619
6989,0,0,0,0
7062,0,0,0,0
7080,0,1,-1,1
7181,0,1,-1,1
7281,0,1,-1,1
7381,0,1,-1,1
7481,0,1,-1,1
7581,0,1,-1,1
7681,0,1,-1,1
7781,0,1,-1,1
7881,0,1,-1,1
7981,0,1,-1,1
8081,0,1,-1,1
8181,0,1,-1,1
8281,0,1,-1,1
8381,0,1,-1,1
8481,0,1,-1,1
8581,0,0.669328,-0.669328,0.669328
8681,0,0.4,-0.4,0.4
8781,0,0,0,0
8881,0.8,-0.127218,0.927218,0.672782
8932,0.8,-0.12662,0.92662,0.67338
8981,0.8,-0.126016,0.926016,0.673984
9031,0.8,-0.125407,0.925407,0.674593
9081,0.8,-0.124793,0.924793,0.675207
9131,0.8,-0.124173,0.924173,0.675827
9181,0.8,-0.123549,0.923549,0.676451
9231,0.8,-0.122921,0.922921,0.677079
9281,0.8,-0.122287,0.922287,0.677713
9331,0.8,-0.121649,0.921649,0.678351
9381,0.8,-0.121007,0.921007,0.678993
9431,0.8,-0.120361,0.920361,0.679639
9481,0.8,-0.11971,0.91971,0.68029
9531,0.8,-0.119055,0.919055,0.680945
9581,0.8,-0.118397,0.918397,0.681603
9632,0.8,-0.117734,0.917734,0.682266
9681,0.8,-0.117068,0.917068,0.682932
9731,0.8,-0.116398,0.916398,0.683602
9781,0.8,-0.115725,0.915725,0.684275
9831,0.8,-0.115048,0.915048,0.684952
9881,0.8,-0.114368,0.914368,0.685632
9931,0.8,-0.113685,0.913685,0.686315
9981,0.8,-0.146596,0.946596,0.653404
10031,0.8,-0.146105,0.946105,0.653895
10081,0.8,-0.145606,0.945606,0.654394
10131,0.8,-0.145099,0.945099,0.654901
10181,0.8,-0.144584,0.944584,0.655416
10231,0.8,-0.14406,0.94406,0.65594
10282,0.8,-0.143528,0.943528,0.656472
10331,0.8,-0.142989,0.942989,0.657011
10381,0.8,-0.142442,0.942442,0.657558
10431,0.8,-0.141887,0.941887,0.658113
10481,0.8,-0.141326,0.941326,0.658674
10532,0.8,-0.140757,0.940757,0.659243
10581,0.8,-0.140181,0.940181,0.659819
10632,0.8,-0.139599,0.939599,0.660401
10681,0.8,-0.139009,0.939009,0.660991
10731,0.8,-0.138413,0.938413,0.661587
10781,0.8,-0.137811,0.937811,0.662189
10831,0.8,-0.137202,0.937202,0.662798
10881,0.8,-0.136588,0.936588,0.663412
10931,0.8,-0.135967,0.935967,0.664033
10982,0.8,-0.135341,0.935341,0.664659
11031,-0.8,0.019451,-0.819451,-0.780549
11081,-0.8,0.0234003,-0.8234,-0.7766
11131,0.8,-0.0847105,0.88471,0.71529
11181,0.8,-0.0840908,0.884091,0.715909
11231,0.8,-0.0834704,0.88347,0.71653
11281,0.8,-0.0828491,0.882849,0.717151
11331,0.8,-0.0822272,0.882227,0.717773
11381,0.8,-0.0816047,0.881605,0.718395
11431,0.8,-0.0809816,0.880982,0.719018
11481,0.8,-0.0803581,0.880358,0.719642
11531,0.8,-0.0797342,0.879734,0.720266
11581,0.8,-0.07911,0.87911,0.72089
11631,0.8,-0.0784856,0.878486,0.721514
11681,0.8,-0.077861,0.877861,0.722139
11731,0.8,-0.0772364,0.877236,0.722764
11781,0.8,-0.0766117,0.876612,0.723388
11831,0.8,-0.0759871,0.875987,0.724013
11881,0.8,-0.0753627,0.875363,0.724637
11932,0.8,-0.0747384,0.874738,0.725262
11981,0.8,-0.0741144,0.874114,0.725886
12031,0.8,-0.0397253,0.839725,0.760275
12081,0.8,-0.0394215,0.839421,0.760579
12131,0.8,-0.0391287,0.839129,0.760871
12181,0.8,-0.0388356,0.838836,0.761164
12231,0.8,-0.0385765,0.838576,0.761424
12281,0.8,-0.038333,0.838333,0.761667
12332,0.8,-0.0380958,0.838096,0.761904
12382,0.8,-0.037901,0.837901,0.762099
12431,0.8,-0.0377045,0.837704,0.762296
12482,0.8,-0.0375376,0.837538,0.762462
12531,0.8,-0.0373881,0.837388,0.762612
12581,0.8,-0.0372409,0.837241,0.762759
12631,0.8,-0.0371377,0.837138,0.762862
12681,0.8,-0.0370313,0.837031,0.762969
12731,0.8,-0.036951,0.836951,0.763049
12781,0.8,-0.0368893,0.836889,0.763111
12831,0.8,-0.0368264,0.836826,0.763174
12881,0.8,-0.0368086,0.836809,0.763191
12931,0.8,-0.0367863,0.836786,0.763214
12981,0.8,-0.0367734,0.836773,0.763227
13031,0.8,-0.036768,0.836768,0.763232
13081,0.8,-0.0434063,0.843406,0.756594
13131,0.8,-0.0434886,0.843489,0.756511
13181,0.8,-0.0435778,0.843578,0.756422
13231,0.8,-0.0436984,0.843698,0.756302
13282,0.8,-0.0438114,0.843811,0.756189
13331,0.8,-0.0439566,0.843957,0.756043
13381,0.8,-0.0441065,0.844106,0.755894
13431,0.8,-0.0442594,0.844259,0.755741
13482,0.8,-0.0444369,0.844437,0.755563
13531,0.8,-0.0446057,0.844606,0.755394
13581,0.8,-0.0447696,0.84477,0.75523
13631,0.8,-0.0449261,0.844926,0.755074
13681,0.8,-0.0450742,0.845074,0.754926
13731,0.8,-0.045214,0.845214,0.754786
13781,0.8,-0.0453457,0.845346,0.754654
13831,0.8,-0.0454693,0.845469,0.754531
13881,0.8,-0.045585,0.845585,0.754415
13932,0.8,-0.0456928,0.845693,0.754307
13981,0.8,-0.0457931,0.845793,0.754207
14031,0.8,-0.0458857,0.845886,0.754114
14081,0.8,-0.045971,0.845971,0.754029
14131,0.8,-0.0389089,0.838909,0.761091
14181,0.8,-0.0389856,0.838986,0.761014
14231,0.8,-0.0390559,0.839056,0.760944
14281,0.8,-0.0391201,0.83912,0.76088
14332,0.8,-0.0391782,0.839178,0.760822
14381,0.8,-0.0392304,0.83923,0.76077
14431,0.8,-0.0392766,0.839277,0.760723
14481,0.8,-0.0393171,0.839317,0.760683
14531,0.8,-0.0393519,0.839352,0.760648
14581,0.8,-0.039381,0.839381,0.760619
14631,0.8,-0.0394047,0.839405,0.760595
14681,0.8,-0.0394229,0.839423,0.760577
14731,0.8,-0.0394358,0.839436,0.760564
14781,0.8,-0.0394434,0.839443,0.760557
14831,0.8,-0.0394458,0.839446,0.760554
14881,0.8,-0.0394432,0.839443,0.760557
14931,0.8,-0.0394355,0.839436,0.760564
14982,0.8,-0.039423,0.839423,0.760577
15031,0.8,-0.0394056,0.839406,0.760594
15082,0.8,-0.0393834,0.839383,0.760617
15132,0.8,-0.0176499,0.81765,0.78235
15181,0.8,-0.0177598,0.81776,0.78224
15231,0.8,-0.0178657,0.817866,0.782134
15282,0.8,-0.0179676,0.817968,0.782032
15331,0.8,-0.0180655,0.818065,0.781935
15381,0.8,-0.0181595,0.81816,0.78184
15431,0.8,-0.0182497,0.81825,0.78175
15481,0.8,-0.0183361,0.818336,0.781664
15531,0.8,-0.0184188,0.818419,0.781581
15581,0.8,-0.0184978,0.818498,0.781502
15631,0.8,-0.0185731,0.818573,0.781427
15681,0.8,-0.0186449,0.818645,0.781355
15731,0.8,-0.0187131,0.818713,0.781287
15781,0.8,-0.0187778,0.818778,0.781222
15831,0.8,-0.0188391,0.818839,0.781161
15882,0.8,-0.018897,0.818897,0.781103
15931,0.8,-0.0189515,0.818952,0.781048
15981,0.8,-0.0190028,0.819003,0.780997
16032,0.8,-0.0190508,0.819051,0.780949
16081,0.8,-0.0190955,0.819096,0.780904
16131,0.8,-0.0191371,0.819137,0.780863
16181,0.8,-0.0451194,0.845119,0.754881
16231,0.8,-0.0447903,0.84479,0.75521
16281,0.8,-0.0444606,0.844461,0.755539
16332,0.8,-0.0441306,0.844131,0.755869
16381,0.8,-0.0438001,0.8438,0.7562
16431,0.8,-0.0434693,0.843469,0.756531
16481,0.8,-0.0431382,0.843138,0.756862
16531,0.8,-0.0428068,0.842807,0.757193
16581,0.8,-0.0424752,0.842475,0.757525
16631,0.8,-0.0421435,0.842143,0.757857
16682,0.8,-0.0418116,0.841812,0.758188
16731,0.8,-0.0414796,0.84148,0.75852
16781,0.8,-0.0411476,0.841148,0.758852
16831,0.8,-0.0408156,0.840816,0.759184
16881,0.8,-0.0404837,0.840484,0.759516
16931,0.8,-0.0401518,0.840152,0.759848
16981,0.8,-0.03982,0.83982,0.76018
17031,0.8,-0.0394885,0.839488,0.760512
17081,0.8,-0.0391571,0.839157,0.760843
17131,0.8,-0.0388259,0.838826,0.761174
17181,0.8,-0.038495,0.838495,0.761505
17231,0.8,-0.0619933,0.861993,0.738007
17281,0.8,-0.0617468,0.861747,0.738253
17331,0.8,-0.0614965,0.861496,0.738504
17381,0.8,-0.0612424,0.861242,0.738758
17431,0.8,-0.0609846,0.860985,0.739015
17481,0.8,-0.0607227,0.860723,0.739277
17531,0.8,-0.0604574,0.860457,0.739543
17581,0.8,-0.0601681,0.860168,0.739832
17631,0.8,-0.0598639,0.859864,0.740136
17681,0.8,-0.0595536,0.859554,0.740446
17731,0.8,-0.0591941,0.859194,0.740806
17781,0.8,-0.0588329,0.858833,0.741167
17831,0.8,-0.0584447,0.858445,0.741555
17881,0.8,-0.0580306,0.858031,0.741969
17931,0.8,-0.0576156,0.857616,0.742384
17981,0.8,-0.057153,0.857153,0.742847
18031,0.8,-0.0566873,0.856687,0.743313
18081,0.8,-0.0562029,0.856203,0.743797
18131,0.8,-0.0556878,0.855688,0.744312
18181,0.8,-0.0551736,0.855174,0.744826
18231,0.8,-0.0418277,0.841828,0.758172
18281,0.8,-0.0415112,0.841511,0.758489
18332,0.8,-0.0411941,0.841194,0.758806
18381,0.8,-0.0408768,0.840877,0.759123
18431,0.8,-0.0405593,0.840559,0.759441
18481,0.8,-0.0402416,0.840242,0.759758
18531,0.8,-0.0399239,0.839924,0.760076
18581,0.8,-0.0396061,0.839606,0.760394
18631,0.8,-0.0392882,0.839288,0.760712
18681,0.8,-0.0389703,0.83897,0.76103
18731,0.8,-0.0386526,0.838653,0.761347
18781,0.8,-0.0383349,0.838335,0.761665
18831,0.8,-0.0380173,0.838017,0.761983
18881,0.8,-0.0376999,0.8377,0.7623
18931,0.8,-0.0373827,0.837383,0.762617
18981,0.8,-0.0370658,0.837066,0.762934
19031,0.8,-0.0367491,0.836749,0.763251
19081,0.8,-0.0364327,0.836433,0.763567
19131,0.8,-0.0361167,0.836117,0.763883
19181,0.8,-0.0358011,0.835801,0.764199
19231,0.8,-0.0354858,0.835486,0.764514
19282,0.8,-0.0172745,0.817275,0.782725
19331,0.8,-0.0171334,0.817133,0.782867
19381,0.8,-0.0169924,0.816992,0.783008
19431,0.8,-0.0168514,0.816851,0.783149
19481,0.8,-0.0167104,0.81671,0.78329
19531,0.8,-0.0165696,0.81657,0.78343
19581,0.8,-0.0164288,0.816429,0.783571
19631,0.8,-0.0162881,0.816288,0.783712
19681,0.8,-0.0161475,0.816147,0.783853
19731,0.8,-0.0160069,0.816007,0.783993
19781,0.8,-0.0158666,0.815867,0.784133
19831,0.8,-0.0157262,0.815726,0.784274
19881,0.8,-0.015586,0.815586,0.784414
19931,0.8,-0.015446,0.815446,0.784554
19983,0.8,-0.0153057,0.815306,0.784694
20031,0.8,-0.0151657,0.815166,0.784834
20081,0.8,-0.0150257,0.815026,0.784974
20131,0.8,-0.0148853,0.814885,0.785115
20181,0.8,-0.0147452,0.814745,0.785255
20231,0.8,-0.0146046,0.814605,0.785395
20281,0.8,0.00168109,0.798319,0.801681
20331,0.8,0.00167155,0.798328,0.801672
20381,0.8,0.00166301,0.798337,0.801663
20431,0.8,0.0016544,0.798346,0.801654
20481,0.8,0.00164599,0.798354,0.801646
20531,0.8,0.00163817,0.798362,0.801638
20581,0.8,0.00163025,0.79837,0.80163
20631,0.8,0.00162323,0.798377,0.801623
20681,0.8,0.00161676,0.798383,0.801617
20731,0.8,0.00161019,0.79839,0.80161
20781,0.8,0.00160601,0.798394,0.801606
20831,0.8,0.00160194,0.798398,0.801602
20881,0.8,0.00159885,0.798401,0.801599
20931,0.8,0.00159896,0.798401,0.801599
20981,0.8,0.00159886,0.798401,0.801599
21031,0.8,0.00160304,0.798397,0.801603
21081,0.8,0.00160958,0.79839,0.80161
21131,0.8,0.00161652,0.798383,0.801617
21181,0.8,0.00163344,0.798367,0.801633
21231,0.8,0.00164989,0.79835,0.80165
21281,0.8,0.00167527,0.798325,0.801675
21331,0.8,-0.0243945,0.824395,0.775605
21381,0.8,-0.024031,0.824031,0.775969
21432,0.8,-0.0236578,0.823658,0.776342
21481,0.8,-0.023254,0.823254,0.776746
21531,0.8,-0.0228266,0.822827,0.777173
21581,0.8,-0.0223606,0.822361,0.777639
21631,0.8,-0.0218747,0.821875,0.778125
21682,0.8,-0.0213384,0.821338,0.778662
21731,0.8,-0.020792,0.820792,0.779208
21781,0.8,-0.0201802,0.82018,0.77982
21832,0.8,-0.0195589,0.819559,0.780441
21881,0.8,-0.0188834,0.818883,0.781117
21931,0.8,-0.0181829,0.818183,0.781817
21981,0.8,-0.0174478,0.817448,0.782552
22031,0.8,-0.0166677,0.816668,0.783332
22081,0.8,-0.0158747,0.815875,0.784125
22131,0.8,-0.015015,0.815015,0.784985
22181,0.8,-0.0141433,0.814143,0.785857
22231,0.8,-0.0132274,0.813227,0.786773
22281,0.8,-0.0122759,0.812276,0.787724
22331,0.8,-0.0113067,0.811307,0.788693
22381,0.8,-0.000324352,0.800324,0.799676
22431,0.8,0.000945053,0.799055,0.800945
22481,0.8,0.00223004,0.79777,0.80223
22532,0.8,0.00355229,0.796448,0.803552
22581,0.8,0.00492193,0.795078,0.804922
22631,0.8,0.00630874,0.793691,0.806309
22681,0.8,0.00774202,0.792258,0.807742
22731,0.8,0.00921608,0.790784,0.809216
22781,0.8,0.0107093,0.789291,0.810709
