time_ms,v,w,left_wheel,right_wheel
21,-0.8,-0.0133901,-0.78661,-0.81339
71,-0.8,-0.0132868,-0.786713,-0.813287
121,-0.8,-0.0131834,-0.786817,-0.813183
171,-0.8,-0.0130798,-0.78692,-0.81308
221,-0.8,-0.0129763,-0.787024,-0.812976
271,-0.8,-0.0128728,-0.787127,-0.812873
321,-0.8,-0.0127693,-0.787231,-0.812769
371,-0.8,-0.0126658,-0.787334,-0.812666
421,-0.8,-0.0125622,-0.787438,-0.812562
471,-0.8,-0.0124588,-0.787541,-0.812459
521,-0.8,-0.0123553,-0.787645,-0.812355
571,-0.8,-0.012252,-0.787748,-0.812252
621,-0.8,-0.0121487,-0.787851,-0.812149
671,-0.8,-0.0120455,-0.787954,-0.812046
721,-0.8,-0.0119424,-0.788058,-0.811942
771,-0.8,-0.0118394,-0.788161,-0.811839
821,-0.8,-0.0117365,-0.788263,-0.811737
871,-0.8,-0.0116337,-0.788366,-0.811634
921,-0.8,-0.0115311,-0.788469,-0.811531
971,-0.8,-0.0114287,-0.788571,-0.811429
1021,-0.8,-0.0113264,-0.788674,-0.811326
1071,-0.8,-0.0111245,-0.788876,-0.811124
1121,-0.8,-0.0110257,-0.788974,-0.811026
1171,-0.8,-0.0109271,-0.789073,-0.810927
1221,-0.8,-0.0108287,-0.789171,-0.810829
1271,-0.8,-0.0107305,-0.789269,-0.810731
1321,-0.8,-0.0106325,-0.789368,-0.810632
1371,-0.8,-0.0105346,-0.789465,-0.810535
1421,-0.8,-0.0104369,-0.789563,-0.810437
1471,-0.8,-0.0103395,-0.789661,-0.810339
1521,-0.8,-0.0102423,-0.789758,-0.810242
1571,-0.8,-0.0101453,-0.789855,-0.810145
1621,-0.8,-0.0100485,-0.789951,-0.810049
1671,-0.8,-0.00995207,-0.790048,-0.809952
1721,-0.8,-0.00985585,-0.790144,-0.809856
1771,-0.8,-0.00975988,-0.79024,-0.80976
1821,-0.8,-0.00966415,-0.790336,-0.809664
1871,-0.8,-0.0095687,-0.790431,-0.809569
1921,-0.8,-0.00947361,-0.790526,-0.809474
1971,-0.8,-0.00937881,-0.790621,-0.809379
2021,-0.8,-0.00928428,-0.790716,-0.809284
2071,-0.8,-0.00919007,-0.79081,-0.80919
2121,-0.8,-0.00841773,-0.791582,-0.808418
2171,-0.8,-0.00835154,-0.791648,-0.808352
2220,-0.8,-0.00828533,-0.791715,-0.808285
2271,-0.8,-0.00821911,-0.791781,-0.808219
2321,-0.8,-0.0081529,-0.791847,-0.808153
2371,-0.8,-0.00808669,-0.791913,-0.808087
2421,-0.8,-0.00802047,-0.79198,-0.80802
2471,-0.8,-0.00795427,-0.792046,-0.807954
2520,-0.8,-0.00788809,-0.792112,-0.807888
2570,-0.8,-0.00782195,-0.792178,-0.807822
2621,-0.8,-0.0077559,-0.792244,-0.807756
2671,-0.8,-0.00768991,-0.79231,-0.80769
2721,-0.8,-0.00762398,-0.792376,-0.807624
2770,-0.8,-0.00755812,-0.792442,-0.807558
2820,-0.8,-0.00749234,-0.792508,-0.807492
2870,-0.8,-0.00742664,-0.792573,-0.807427
2921,-0.8,-0.00736104,-0.792639,-0.807361
2970,-0.8,-0.0072955,-0.792704,-0.807296
3020,-0.8,-0.00723006,-0.79277,-0.80723
3070,-0.8,-0.00716478,-0.792835,-0.807165
3121,-0.8,-0.00696858,-0.793031,-0.806969
3171,-0.8,-0.00691172,-0.793088,-0.806912
3220,-0.8,-0.0068549,-0.793145,-0.806855
3270,-0.8,-0.00679816,-0.793202,-0.806798
3320,-0.8,-0.00674141,-0.793259,-0.806741
3371,-0.8,-0.00668466,-0.793315,-0.806685
3421,-0.8,-0.00662801,-0.793372,-0.806628
3471,-0.8,-0.00657143,-0.793429,-0.806571
3520,-0.8,-0.00651488,-0.793485,-0.806515
3570,-0.8,-0.00645838,-0.793542,-0.806458
3621,-0.8,-0.00640195,-0.793598,-0.806402
3671,-0.8,-0.00634562,-0.793654,-0.806346
3720,-0.8,-0.00628939,-0.793711,-0.806289
3771,-0.8,-0.0062332,-0.793767,-0.806233
3820,-0.8,-0.00617707,-0.793823,-0.806177
3871,-0.8,-0.00612112,-0.793879,-0.806121
