time_ms,v,w,left_wheel,right_wheel
721,0.8,-0.248561,1.04856,0.551439
771,0.8,-0.24768,1.04768,0.55232
821,0.8,-0.246791,1.04679,0.553209
871,0.8,-0.245895,1.04589,0.554105
921,0.8,-0.244991,1.04499,0.555009
971,0.8,-0.24408,1.04408,0.55592
1022,0.8,-0.243161,1.04316,0.556839
1071,0.8,-0.242235,1.04223,0.557765
1121,0.8,-0.241302,1.0413,0.558698
1171,0.8,-0.240361,1.04036,0.559639
1221,0.8,-0.239413,1.03941,0.560587
1271,0.8,-0.238458,1.03846,0.561542
1321,0.8,-0.237496,1.0375,0.562504
1372,0.8,-0.236526,1.03653,0.563474
1422,0.8,-0.235549,1.03555,0.564451
1471,0.8,-0.234566,1.03457,0.565434
1521,0.8,-0.233575,1.03357,0.566425
1571,0.8,-0.232577,1.03258,0.567423
1622,0.8,-0.231572,1.03157,0.568428
1672,0.8,-0.23056,1.03056,0.56944
1721,0.8,-0.229542,1.02954,0.570458
1771,0.8,-0.228516,1.02852,0.571484
1821,0.8,-0.227484,1.02748,0.572516
1871,0.8,-0.226445,1.02644,0.573555
1921,0.8,-0.225399,1.0254,0.574601
1971,0.8,-0.224346,1.02435,0.575654
2022,0.8,-0.211878,1.01188,0.588122
2071,0.8,-0.210914,1.01091,0.589086
2121,0.8,-0.209944,1.00994,0.590056
2171,0.8,-0.208968,1.00897,0.591032
2221,0.8,-0.207985,1.00799,0.592015
2271,0.8,-0.206996,1.007,0.593004
2321,0.8,-0.205999,1.006,0.594001
2372,0.8,-0.204992,1.00499,0.595008
2421,0.8,-0.203978,1.00398,0.596022
2471,0.8,-0.202956,1.00296,0.597044
2521,0.8,-0.201902,1.0019,0.598098
2571,0.8,-0.200842,1.00084,0.599158
2621,0.8,-0.199776,0.999776,0.600224
2671,0.8,-0.198676,0.998676,0.601324
2721,0.8,-0.197569,0.997569,0.602431
2771,0.8,-0.196457,0.996457,0.603543
2821,0.8,-0.195314,0.995314,0.604686
2871,0.8,-0.19416,0.99416,0.60584
2921,0.8,-0.193001,0.993001,0.606999
2971,0.8,-0.191814,0.991814,0.608186
3021,0.8,-0.190614,0.990614,0.609386
3071,0.8,-0.18941,0.98941,0.61059
3121,0.8,-0.188179,0.988179,0.611821
3171,0.8,-0.180865,0.980865,0.619135
3221,0.8,-0.179785,0.979785,0.620215
3271,0.8,-0.178701,0.978701,0.621299
3326,0.8,-0.1776,0.9776,0.6224
3372,0.8,-0.176473,0.976473,0.623527
3421,0.8,-0.175343,0.975343,0.624657
3471,0.8,-0.174194,0.974194,0.625806
3521,0.8,-0.173021,0.973021,0.626979
3571,0.8,-0.171844,0.971844,0.628156
3621,0.8,-0.170647,0.970647,0.629353
3671,0.8,-0.169429,0.969429,0.630571
3721,0.8,-0.168207,0.968207,0.631793
3771,0.8,-0.166962,0.966962,0.633038
3821,0.8,-0.165699,0.965699,0.634301
3871,0.8,-0.164434,0.964434,0.635566
3921,0.8,-0.16314,0.96314,0.63686
3971,0.8,-0.161833,0.961833,0.638167
4021,0.8,-0.160525,0.960525,0.639475
4071,0.8,-0.159181,0.959181,0.640819
4122,0.8,-0.157832,0.957832,0.642168
4171,0.8,-0.156479,0.956479,0.643521
4221,0.8,-0.16302,0.96302,0.63698
4271,0.8,-0.161997,0.961997,0.638003
4322,0.8,-0.160967,0.960967,0.639033
4372,0.8,-0.159913,0.959913,0.640087
4421,0.8,-0.158856,0.958856,0.641144
4471,0.8,-0.157775,0.957775,0.642225
4521,0.8,-0.15668,0.95668,0.64332
4571,0.8,-0.155572,0.955572,0.644428
