time_ms,v,w,left_wheel,right_wheel
31,0.8,-0.0205626,0.820563,0.779437
81,0.8,-0.0205687,0.820569,0.779431
131,0.8,-0.0205749,0.820575,0.779425
181,0.8,-0.0205814,0.820581,0.779419
231,0.8,-0.0205882,0.820588,0.779412
281,0.8,-0.0205951,0.820595,0.779405
331,0.8,-0.0206024,0.820602,0.779398
381,0.8,-0.0206099,0.82061,0.77939
431,0.8,-0.0206178,0.820618,0.779382
481,0.8,-0.020626,0.820626,0.779374
531,0.8,-0.0206344,0.820634,0.779366
581,0.8,-0.0206433,0.820643,0.779357
631,0.8,-0.0206526,0.820653,0.779347
681,0.8,-0.0206622,0.820662,0.779338
731,0.8,-0.0206723,0.820672,0.779328
781,0.8,-0.0206828,0.820683,0.779317
831,0.8,-0.0206939,0.820694,0.779306
881,0.8,-0.0207055,0.820705,0.779295
931,0.8,-0.0207177,0.820718,0.779282
981,0.8,-0.0207304,0.82073,0.77927
1031,0.8,-0.0207439,0.820744,0.779256
1081,0.8,-0.309523,1.10952,0.490477
1131,0.8,-0.309995,1.11,0.490005
1181,0.8,-0.310512,1.11051,0.489488
1232,0.8,-0.311079,1.11108,0.488921
1282,0.8,-0.311703,1.1117,0.488297
1331,0.8,-0.312393,1.11239,0.487607
1381,0.8,-0.313159,1.11316,0.486841
1431,0.8,-0.314015,1.11402,0.485985
1481,0.8,-0.314976,1.11498,0.485024
1531,0.8,-0.316062,1.11606,0.483938
1581,0.8,-0.317299,1.1173,0.482701
1631,0.8,-0.318719,1.11872,0.481281
1681,0.8,-0.320364,1.12036,0.479636
1731,0.8,-0.322293,1.12229,0.477707
1781,0.8,-0.324582,1.12458,0.475418
1831,0.8,-0.327343,1.12734,0.472657
1881,-0.8,-0.277946,-0.522054,-1.07795
1931,-0.8,-0.277011,-0.522989,-1.07701
1981,-0.8,-0.276065,-0.523935,-1.07606
2031,-0.8,-0.275109,-0.524891,-1.07511
2081,-0.8,-0.274135,-0.525865,-1.07413
2131,0.8,-0.316883,1.11688,0.483117
2181,0.8,-0.326002,1.126,0.473998
2231,0.8,-0.339634,1.13963,0.460366
2281,-0.8,-0.268517,-0.531483,-1.06852
2331,-0.8,-0.267473,-0.532527,-1.06747
2381,-0.8,-0.266417,-0.533583,-1.06642
2431,-0.8,-0.265334,-0.534666,-1.06533
2481,-0.8,-0.26424,-0.53576,-1.06424
2531,-0.8,-0.263136,-0.536864,-1.06314
2581,-0.8,-0.262002,-0.537998,-1.062
2631,-0.8,-0.260856,-0.539144,-1.06086
2681,-0.8,-0.259701,-0.540299,-1.0597
2731,-0.8,-0.258514,-0.541486,-1.05851
2781,-0.8,-0.257314,-0.542686,-1.05731
2831,-0.8,-0.256103,-0.543897,-1.0561
2881,-0.8,-0.254861,-0.545139,-1.05486
2931,-0.8,-0.253603,-0.546397,-1.0536
2981,-0.8,-0.252335,-0.547665,-1.05234
3031,-0.8,-0.251032,-0.548968,-1.05103
3081,-0.8,-0.249715,-0.550285,-1.04972
3131,-0.8,-0.235723,-0.564277,-1.03572
3181,-0.8,-0.234442,-0.565558,-1.03444
3231,-0.8,-0.23313,-0.56687,-1.03313
3281,-0.8,-0.231809,-0.568191,-1.03181
3331,-0.8,-0.230455,-0.569545,-1.03046
3381,-0.8,-0.229083,-0.570917,-1.02908
3431,-0.8,-0.227697,-0.572303,-1.0277
3481,-0.8,-0.226272,-0.573728,-1.02627
3531,-0.8,-0.224838,-0.575162,-1.02484
3581,-0.8,-0.223372,-0.576628,-1.02337
3631,-0.8,-0.221884,-0.578116,-1.02188
3681,-0.8,-0.220379,-0.579621,-1.02038
3731,-0.8,-0.218835,-0.581165,-1.01883
3781,-0.8,-0.217282,-0.582718,-1.01728
3831,-0.8,-0.215688,-0.584312,-1.01569
3881,-0.8,-0.214077,-0.585923,-1.01408
3931,-0.8,-0.212437,-0.587563,-1.01244
3981,-0.8,-0.210767,-0.589233,-1.01077
4031,-0.8,-0.209079,-0.590921,-1.00908
4081,-0.8,-0.207346,-0.592654,-1.00735
4131,-0.8,-0.205606,-0.594394,-1.00561
4181,-0.8,-0.196289,-0.603711,-0.996289
4231,-0.8,-0.194544,-0.605456,-0.994544
4281,-0.8,-0.192781,-0.607219,-0.992781
4331,-0.8,-0.190979,-0.609021,-0.990979
4381,-0.8,-0.189152,-0.610848,-0.989152
4431,-0.8,-0.187289,-0.612711,-0.987289
4481,-0.8,-0.185397,-0.614603,-0.985397
4531,-0.8,-0.18347,-0.61653,-0.98347
4581,-0.8,-0.18151,-0.61849,-0.98151
4631,-0.8,-0.179513,-0.620487,-0.979513
4681,-0.8,-0.177484,-0.622516,-0.977484
4731,-0.8,-0.175413,-0.624587,-0.975413
4781,-0.8,-0.173312,-0.626688,-0.973312
4831,-0.8,-0.171161,-0.628839,-0.971161
4881,-0.8,-0.168988,-0.631012,-0.968988
4931,-0.8,-0.166752,-0.633248,-0.966752
4981,-0.8,-0.164498,-0.635502,-0.964498
5031,-0.8,-0.162175,-0.637825,-0.962175
5081,-0.8,-0.159826,-0.640174,-0.959826
5131,-0.8,-0.157424,-0.642576,-0.957424
5181,-0.8,-0.144199,-0.655801,-0.944199
5231,-0.8,-0.141922,-0.658078,-0.941922
5281,-0.8,-0.139589,-0.660411,-0.939589
5331,-0.8,-0.137234,-0.662766,-0.937234
5381,-0.8,-0.134804,-0.665196,-0.934804
5431,-0.8,-0.132342,-0.667658,-0.932342
5481,-0.8,-0.129837,-0.670163,-0.929837
5531,-0.8,-0.127261,-0.672739,-0.927261
5581,-0.8,-0.124651,-0.675349,-0.924651
5631,-0.8,-0.121984,-0.678016,-0.921984
5681,-0.8,-0.119247,-0.680753,-0.919247
5731,-0.8,-0.116467,-0.683533,-0.916467
5781,-0.8,-0.113631,-0.686369,-0.913631
5831,-0.8,-0.110709,-0.689291,-0.910709
5881,-0.8,-0.107735,-0.692265,-0.907735
5931,-0.8,-0.104704,-0.695296,-0.904704
5981,-0.8,-0.10159,-0.69841,-0.90159
6031,-0.8,-0.0983934,-0.701607,-0.898393
6081,-0.8,-0.0951278,-0.704872,-0.895128
6131,-0.8,-0.0917887,-0.708211,-0.891789
6181,-0.8,-0.0883705,-0.71163,-0.88837
6231,-0.8,-0.0765856,-0.723414,-0.876586
6281,-0.8,-0.0736082,-0.726392,-0.873608
6331,-0.8,-0.0705724,-0.729428,-0.870572
6381,-0.8,-0.0674741,-0.732526,-0.867474
6431,-0.8,-0.0642839,-0.735716,-0.864284
6481,-0.8,-0.061014,-0.738986,-0.861014
6531,-0.8,-0.0576698,-0.74233,-0.85767
6581,-0.8,-0.0542462,-0.745754,-0.854246
6631,-0.8,-0.0507375,-0.749262,-0.850738
6681,-0.8,-0.047138,-0.752862,-0.847138
6731,-0.8,-0.0434413,-0.756559,-0.843441
6781,-0.8,-0.039643,-0.760357,-0.839643
6831,-0.8,-0.0369117,-0.763088,-0.836912
6881,-0.8,-0.036914,-0.763086,-0.836914
6931,-0.8,-0.0369164,-0.763084,-0.836916
6981,-0.8,-0.0369188,-0.763081,-0.836919
7031,-0.8,-0.0369213,-0.763079,-0.836921
7081,-0.8,-0.0369238,-0.763076,-0.836924
7131,-0.8,-0.0369264,-0.763074,-0.836926
7181,-0.8,-0.036929,-0.763071,-0.836929
7231,-0.8,-0.0369316,-0.763068,-0.836932
7281,-0.8,-0.0239089,-0.776091,-0.823909
7331,-0.8,-0.0239106,-0.776089,-0.823911
7381,-0.8,-0.0239123,-0.776088,-0.823912
7431,-0.8,-0.023914,-0.776086,-0.823914
7481,-0.8,-0.0239158,-0.776084,-0.823916
7531,-0.8,-0.0239177,-0.776082,-0.823918
7581,-0.8,-0.0239195,-0.77608,-0.82392
7631,-0.8,-0.0239214,-0.776079,-0.823921
7681,-0.8,-0.0239233,-0.776077,-0.823923
7731,-0.8,-0.0239253,-0.776075,-0.823925
7781,-0.8,-0.0239273,-0.776073,-0.823927
7831,-0.8,-0.0239293,-0.776071,-0.823929
7881,-0.8,-0.0239314,-0.776069,-0.823931
7931,-0.8,-0.0239335,-0.776066,-0.823934
7981,-0.8,-0.0239357,-0.776064,-0.823936
8031,-0.8,-0.0239379,-0.776062,-0.823938
8081,-0.8,-0.0239401,-0.77606,-0.82394
8131,-0.8,-0.0239424,-0.776058,-0.823942
8181,-0.8,-0.0239447,-0.776055,-0.823945
8231,-0.8,-0.0239471,-0.776053,-0.823947
8281,-0.8,-0.00811349,-0.791887,-0.808113
8331,-0.8,-0.00811427,-0.791886,-0.808114
8381,-0.8,-0.00811507,-0.791885,-0.808115
8431,-0.8,-0.00811588,-0.791884,-0.808116
8481,-0.8,-0.00811671,-0.791883,-0.808117
8531,-0.8,-0.00811756,-0.791882,-0.808118
8581,-0.8,-0.00811843,-0.791882,-0.808118
8631,-0.8,-0.00811931,-0.791881,-0.808119
8681,-0.8,-0.00812022,-0.79188,-0.80812
8731,-0.8,-0.00812114,-0.791879,-0.808121
8781,-0.8,-0.00812208,-0.791878,-0.808122
8831,-0.8,-0.00812305,-0.791877,-0.808123
8881,-0.8,-0.00812403,-0.791876,-0.808124
8931,-0.8,-0.00812504,-0.791875,-0.808125
8981,-0.8,-0.00812607,-0.791874,-0.808126
9031,-0.8,-0.00812712,-0.791873,-0.808127
9081,-0.8,-0.0081282,-0.791872,-0.808128
9131,-0.8,-0.00812931,-0.791871,-0.808129
9181,-0.8,-0.00813044,-0.79187,-0.80813
9231,-0.8,-0.00813159,-0.791868,-0.808132
9280,-0.8,-0.00813278,-0.791867,-0.808133
9331,-0.8,0.0106721,-0.810672,-0.789328
9381,-0.8,0.0106736,-0.810674,-0.789326
9431,-0.8,0.0106751,-0.810675,-0.789325
9481,-0.8,0.0106767,-0.810677,-0.789323
9530,-0.8,0.0106783,-0.810678,-0.789322
9581,-0.8,0.0106799,-0.81068,-0.78932
9631,-0.8,0.0106816,-0.810682,-0.789318
9681,-0.8,0.0106833,-0.810683,-0.789317
9731,-0.8,0.0106851,-0.810685,-0.789315
9781,-0.8,0.0106869,-0.810687,-0.789313
9831,-0.8,0.0106887,-0.810689,-0.789311
9881,-0.8,0.0106907,-0.810691,-0.789309
9931,-0.8,0.0106926,-0.810693,-0.789307
9981,-0.8,0.0106946,-0.810695,-0.789305
10031,-0.8,0.0106967,-0.810697,-0.789303
10081,-0.8,0.0106988,-0.810699,-0.789301
10130,-0.8,0.010701,-0.810701,-0.789299
10181,-0.8,0.0107033,-0.810703,-0.789297
10231,-0.8,0.0107056,-0.810706,-0.789294
10281,-0.8,0.010708,-0.810708,-0.789292
10331,-0.8,0.0290042,-0.829004,-0.770996
10381,-0.8,0.0290104,-0.82901,-0.77099
10431,-0.8,0.0290168,-0.829017,-0.770983
10481,-0.8,0.0290234,-0.829023,-0.770977
10531,-0.8,0.0290302,-0.82903,-0.77097
10580,-0.8,0.0290372,-0.829037,-0.770963
10631,-0.8,0.0290444,-0.829044,-0.770956
10681,-0.8,0.0290518,-0.829052,-0.770948
10731,-0.8,0.0290596,-0.82906,-0.77094
10781,-0.8,0.0290675,-0.829068,-0.770932
10831,-0.8,0.0290758,-0.829076,-0.770924
10881,-0.8,0.0290843,-0.829084,-0.770916
10931,-0.8,0.0290931,-0.829093,-0.770907
10981,-0.8,0.0291023,-0.829102,-0.770898
11031,-0.8,0.0291118,-0.829112,-0.770888
11081,-0.8,0.0291216,-0.829122,-0.770878
11130,-0.8,0.0291319,-0.829132,-0.770868
11181,-0.8,0.0291425,-0.829143,-0.770857
11231,-0.8,0.0291536,-0.829154,-0.770846
11280,-0.8,0.0291651,-0.829165,-0.770835
11331,-0.8,0.029177,-0.829177,-0.770823
11381,-0.8,0.341271,-1.14127,-0.458729
11431,-0.8,0.341414,-1.14141,-0.458586
11481,-0.8,0.341566,-1.14157,-0.458434
11530,-0.8,0.341727,-1.14173,-0.458273
11580,-0.8,0.341899,-1.1419,-0.458101
11630,-0.8,0.342081,-1.14208,-0.457919
11681,-0.8,0.342276,-1.14228,-0.457724
11731,-0.8,0.342484,-1.14248,-0.457516
11781,-0.8,0.342705,-1.14271,-0.457295
11830,-0.8,0.342943,-1.14294,-0.457057
11881,-0.8,0.343197,-1.1432,-0.456803
11931,-0.8,0.343469,-1.14347,-0.456531
11981,-0.8,0.343761,-1.14376,-0.456239
12031,-0.8,0.344076,-1.14408,-0.455924
12080,-0.8,0.344415,-1.14442,-0.455585
12131,-0.8,0.344781,-1.14478,-0.455219
12181,-0.8,0.345178,-1.14518,-0.454822
12230,-0.8,0.345607,-1.14561,-0.454393
12281,-0.8,0.346075,-1.14607,-0.453925
12331,-0.8,0.346584,-1.14658,-0.453416
12381,-0.8,0.347142,-1.14714,-0.452858
12431,-0.8,0.330245,-1.13025,-0.469755
12480,-0.8,0.330924,-1.13092,-0.469076
12530,-0.8,0.331675,-1.13168,-0.468325
12580,-0.8,0.332512,-1.13251,-0.467488
12630,-0.8,0.333448,-1.13345,-0.466552
12680,-0.8,0.334502,-1.1345,-0.465498
12731,-0.8,0.335696,-1.1357,-0.464304
12780,-0.8,0.33706,-1.13706,-0.46294
12831,-0.8,0.33863,-1.13863,-0.46137
12880,-0.8,0.340457,-1.14046,-0.459543
12930,-0.8,0.342607,-1.14261,-0.457393
12980,-0.8,0.345172,-1.14517,-0.454828
13031,-0.8,0.348282,-1.14828,-0.451718
13081,-0.8,0.352128,-1.15213,-0.447872
13130,-0.8,0.357,-1.157,-0.443
13181,-0.8,0.363366,-1.16337,-0.436634
13231,-0.8,0.372021,-1.17202,-0.427979
13280,-0.8,0.384445,-1.18445,-0.415555
13330,-0.8,0.403714,-1.20371,-0.396286
13380,0.8,0.368807,0.431193,1.16881
13431,0.8,0.368859,0.431141,1.16886
13480,0.8,0.368915,0.431085,1.16892
13530,0.8,0.368975,0.431025,1.16898
13580,0.8,0.369039,0.430961,1.16904
13630,0.8,0.369107,0.430893,1.16911
13681,0.8,0.36918,0.43082,1.16918
13730,0.8,0.369257,0.430743,1.16926
13780,0.8,0.369339,0.430661,1.16934
13830,0.8,0.369427,0.430573,1.16943
13880,0.8,0.36952,0.43048,1.16952
13930,0.8,0.369619,0.430381,1.16962
13980,0.8,0.369724,0.430276,1.16972
14030,0.8,0.369836,0.430164,1.16984
14080,0.8,0.369956,0.430044,1.16996
14130,0.8,0.370083,0.429917,1.17008
14180,0.8,0.370218,0.429782,1.17022
14230,0.8,0.370361,0.429639,1.17036
14280,0.8,0.370515,0.429485,1.17051
14331,0.8,0.370678,0.429322,1.17068
14380,0.8,0.370852,0.429148,1.17085
14430,0.8,0.371038,0.428962,1.17104
14481,0.8,0.371237,0.428763,1.17124
14530,0.8,0.371449,0.428551,1.17145
14580,0.8,0.371676,0.428324,1.17168
14630,0.8,0.37192,0.42808,1.17192
14680,0.8,0.372181,0.427819,1.17218
14730,0.8,0.372461,0.427539,1.17246
14780,0.8,0.372762,0.427238,1.17276
14830,0.8,0.373087,0.426913,1.17309
14880,0.8,0.373437,0.426563,1.17344
14930,0.8,0.373816,0.426184,1.17382
14980,0.8,0.374226,0.425774,1.17423
15030,0.8,0.374671,0.425329,1.17467
15080,0.8,0.375155,0.424845,1.17516
15130,0.8,0.375683,0.424317,1.17568
15180,0.8,0.376261,0.423739,1.17626
15230,0.8,0.376895,0.423105,1.17689
15280,0.8,0.377593,0.422407,1.17759
15330,0.8,0.378365,0.421635,1.17836
15380,0.8,0.379222,0.420778,1.17922
15430,0.8,0.380177,0.419823,1.18018
15481,0.8,0.217485,0.582515,1.01748
15530,0.8,0.2179,0.5821,1.0179
15580,0.8,0.218357,0.581643,1.01836
15630,0.8,0.218861,0.581139,1.01886
15680,0.8,0.21942,0.58058,1.01942
15730,0.8,0.220044,0.579956,1.02004
15780,0.8,0.220744,0.579256,1.02074
15780,0,0,0,0
