time_ms,v,w,left_wheel,right_wheel
20,0.8,0.253702,0.546298,1.0537
71,0.8,0.252808,0.547192,1.05281
121,0.8,0.251907,0.548093,1.05191
171,0.8,0.250998,0.549002,1.051
221,0.8,0.250082,0.549918,1.05008
271,0.8,0.249158,0.550842,1.04916
321,0.8,0.248227,0.551773,1.04823
371,0.8,0.247288,0.552712,1.04729
421,0.8,0.246342,0.553658,1.04634
471,0.8,0.245388,0.554612,1.04539
521,0.8,0.244427,0.555573,1.04443
571,0.8,0.243459,0.556541,1.04346
621,0.8,0.242483,0.557517,1.04248
671,0.8,0.2415,0.5585,1.0415
721,0.8,0.24051,0.55949,1.04051
771,0.8,0.239512,0.560488,1.03951
821,0.8,0.238508,0.561492,1.03851
871,0.8,0.237496,0.562504,1.0375
921,0.8,0.236477,0.563523,1.03648
971,0.8,0.235451,0.564549,1.03545
1021,0.8,0.234417,0.565583,1.03442
1071,0.8,0.230673,0.569327,1.03067
1121,0.8,0.229728,0.570272,1.02973
1171,0.8,0.228775,0.571225,1.02877
1221,0.8,0.227815,0.572185,1.02782
1271,0.8,0.226849,0.573151,1.02685
1321,0.8,0.225876,0.574124,1.02588
1371,0.8,0.224895,0.575105,1.0249
1421,0.8,0.223908,0.576092,1.02391
1471,0.8,0.222915,0.577085,1.02291
1521,0.8,0.221914,0.578086,1.02191
1571,0.8,0.220907,0.579093,1.02091
1621,0.8,0.219894,0.580106,1.01989
1671,0.8,0.218874,0.581126,1.01887
1721,0.8,0.217847,0.582153,1.01785
1771,0.8,0.216814,0.583186,1.01681
1821,0.8,0.215775,0.584225,1.01577
1871,0.8,0.214729,0.585271,1.01473
1920,0.8,0.213677,0.586323,1.01368
1971,0.8,0.212619,0.587381,1.01262
2021,0.8,0.211555,0.588445,1.01156
2071,0.8,0.209879,0.590121,1.00988
2121,0.8,0.20889,0.59111,1.00889
2171,0.8,0.207894,0.592106,1.00789
2221,0.8,0.206892,0.593108,1.00689
2271,0.8,0.205884,0.594116,1.00588
2321,0.8,0.204866,0.595134,1.00487
2371,0.8,0.203842,0.596158,1.00384
2420,0.8,0.202786,0.597214,1.00279
2471,0.8,0.201713,0.598287,1.00171
2521,0.8,0.200616,0.599384,1.00062
2571,0.8,0.199487,0.600513,0.999487
2621,0.8,0.198348,0.601652,0.998348
2671,0.8,0.197164,0.602836,0.997164
2721,0.8,0.195975,0.604025,0.995975
2771,0.8,0.194742,0.605258,0.994742
2820,0.8,0.193498,0.606502,0.993498
2870,0.8,0.192221,0.607779,0.992221
