time_ms,v,w,left_wheel,right_wheel
21,-0.8,0.0459974,-0.845997,-0.754003
71,-0.8,0.0456372,-0.845637,-0.754363
121,-0.8,0.045277,-0.845277,-0.754723
171,-0.8,0.0449166,-0.844917,-0.755083
221,-0.8,0.0445562,-0.844556,-0.755444
271,-0.8,0.0441958,-0.844196,-0.755804
321,-0.8,0.0438356,-0.843836,-0.756164
371,-0.8,0.0434754,-0.843475,-0.756525
421,-0.8,0.0431153,-0.843115,-0.756885
471,-0.8,0.0427554,-0.842755,-0.757245
521,-0.8,0.0423957,-0.842396,-0.757604
571,-0.8,0.0420364,-0.842036,-0.757964
621,-0.8,0.0416773,-0.841677,-0.758323
671,-0.8,0.0413186,-0.841319,-0.758681
721,-0.8,0.0409603,-0.84096,-0.75904
771,-0.8,0.0406023,-0.840602,-0.759398
821,-0.8,0.0402449,-0.840245,-0.759755
871,-0.8,0.039888,-0.839888,-0.760112
921,-0.8,0.0395316,-0.839532,-0.760468
971,-0.8,0.0391758,-0.839176,-0.760824
1021,-0.8,0.0388206,-0.838821,-0.761179
1071,-0.8,0.0364188,-0.836419,-0.763581
1121,-0.8,0.0361348,-0.836135,-0.763865
1171,-0.8,0.0358506,-0.835851,-0.764149
1221,-0.8,0.0355663,-0.835566,-0.764434
1271,-0.8,0.035282,-0.835282,-0.764718
1321,-0.8,0.0349977,-0.834998,-0.765002
1371,-0.8,0.0347135,-0.834714,-0.765286
1421,-0.8,0.0344293,-0.834429,-0.765571
1471,-0.8,0.0341452,-0.834145,-0.765855
1521,-0.8,0.0338612,-0.833861,-0.766139
1571,-0.8,0.0335774,-0.833577,-0.766423
1621,-0.8,0.0332939,-0.833294,-0.766706
1671,-0.8,0.0330105,-0.833011,-0.766989
1721,-0.8,0.0327274,-0.832727,-0.767273
1771,-0.8,0.0324446,-0.832445,-0.767555
1821,-0.8,0.0321621,-0.832162,-0.767838
1871,-0.8,0.0318801,-0.83188,-0.76812
1921,-0.8,0.0315984,-0.831598,-0.768402
1971,-0.8,0.031317,-0.831317,-0.768683
2021,-0.8,0.0310362,-0.831036,-0.768964
2071,-0.8,0.0307558,-0.830756,-0.769244
2121,-0.8,0.0294261,-0.829426,-0.770574
2171,-0.8,0.0291957,-0.829196,-0.770804
2221,-0.8,0.0289651,-0.828965,-0.771035
2271,-0.8,0.0287345,-0.828735,-0.771265
2321,-0.8,0.0285039,-0.828504,-0.771496
2371,-0.8,0.0282733,-0.828273,-0.771727
2421,-0.8,0.0280428,-0.828043,-0.771957
2471,-0.8,0.0278124,-0.827812,-0.772188
2521,-0.8,0.027582,-0.827582,-0.772418
2571,-0.8,0.0273517,-0.827352,-0.772648
2621,-0.8,0.0271216,-0.827122,-0.772878
2671,-0.8,0.0268917,-0.826892,-0.773108
2721,-0.8,0.026662,-0.826662,-0.773338
2771,-0.8,0.0264325,-0.826433,-0.773567
2821,-0.8,0.0262033,-0.826203,-0.773797
2871,-0.8,0.0259743,-0.825974,-0.774026
2921,-0.8,0.0257457,-0.825746,-0.774254
2971,-0.8,0.0255174,-0.825517,-0.774483
3021,-0.8,0.0252894,-0.825289,-0.774711
3071,-0.8,0.0250618,-0.825062,-0.774938
3121,-0.8,0.0244036,-0.824404,-0.775596
3171,-0.8,0.0242206,-0.824221,-0.775779
3221,-0.8,0.0240375,-0.824038,-0.775962
3271,-0.8,0.0238542,-0.823854,-0.776146
3321,-0.8,0.0236707,-0.823671,-0.776329
3371,-0.8,0.0234872,-0.823487,-0.776513
3421,-0.8,0.0233035,-0.823304,-0.776696
3471,-0.8,0.0231198,-0.82312,-0.77688
3521,-0.8,0.022936,-0.822936,-0.777064
3571,-0.8,0.0227522,-0.822752,-0.777248
3620,-0.8,0.0225681,-0.822568,-0.777432
3670,-0.8,0.0223828,-0.822383,-0.777617
3721,-0.8,0.0221763,-0.822176,-0.777824
3771,-0.8,0.0219418,-0.821942,-0.778058
3821,-0.8,0.021661,-0.821661,-0.778339
3871,-0.8,0.0213567,-0.821357,-0.778643
3921,-0.8,0.0209907,-0.820991,-0.779009
3971,-0.8,0.0206109,-0.820611,-0.779389
4021,-0.8,0.0201698,-0.82017,-0.77983
4071,-0.8,0.0197074,-0.819707,-0.780293
4120,-0.8,0.0192021,-0.819202,-0.780798
4171,-0.8,0.0186586,-0.818659,-0.781341
4221,-0.8,0.0180912,-0.818091,-0.781909
4271,-0.8,0.0174675,-0.817467,-0.782533
4321,-0.8,0.016832,-0.816832,-0.783168
4371,-0.8,0.0161369,-0.816137,-0.783863
4421,-0.8,0.0154225,-0.815422,-0.784578
4471,-0.8,0.0146697,-0.81467,-0.78533
4521,-0.8,0.0144101,-0.81441,-0.78559
4570,-0.8,0.014411,-0.814411,-0.785589
4621,-0.8,0.014412,-0.814412,-0.785588
4671,-0.8,0.014413,-0.814413,-0.785587
4721,-0.8,0.0144139,-0.814414,-0.785586
4771,-0.8,0.014415,-0.814415,-0.785585
4821,-0.8,0.014416,-0.814416,-0.785584
4871,-0.8,0.014417,-0.814417,-0.785583
4921,-0.8,0.0144181,-0.814418,-0.785582
4971,-0.8,0.0144192,-0.814419,-0.785581
5021,-0.8,0.0144203,-0.81442,-0.78558
5071,-0.8,0.0144214,-0.814421,-0.785579
5121,-0.8,0.0144225,-0.814423,-0.785577
5171,-0.8,0.0144237,-0.814424,-0.785576
5221,-0.8,0.0144249,-0.814425,-0.785575
5270,-0.8,0.0144261,-0.814426,-0.785574
5321,-0.8,0.0144273,-0.814427,-0.785573
5371,-0.8,0.0144285,-0.814429,-0.785571
5420,-0.8,0.0144298,-0.81443,-0.78557
5471,-0.8,0.0144311,-0.814431,-0.785569
5521,-0.8,0.0144324,-0.814432,-0.785568
5570,-0.8,0.0144338,-0.814434,-0.785566
5620,-0.8,0.0144351,-0.814435,-0.785565
5670,-0.8,0.0144365,-0.814437,-0.785563
5721,-0.8,0.014438,-0.814438,-0.785562
5770,-0.8,0.0144394,-0.814439,-0.785561
5821,-0.8,0.0144409,-0.814441,-0.785559
5871,-0.8,0.0144424,-0.814442,-0.785558
5920,-0.8,0.014444,-0.814444,-0.785556
5971,-0.8,0.0144456,-0.814446,-0.785554
6021,-0.8,0.0144472,-0.814447,-0.785553
6070,-0.8,0.0144488,-0.814449,-0.785551
6121,-0.8,0.0144505,-0.814451,-0.785549
6171,-0.8,0.0144523,-0.814452,-0.785548
6221,-0.8,0.014454,-0.814454,-0.785546
6271,-0.8,0.0144558,-0.814456,-0.785544
6320,-0.8,0.0144577,-0.814458,-0.785542
6371,-0.8,0.0144596,-0.81446,-0.78554
6421,-0.8,0.0144615,-0.814462,-0.785538
6470,-0.8,0.0144635,-0.814463,-0.785537
6520,-0.8,0.0144655,-0.814466,-0.785534
6570,-0.8,0.0144676,-0.814468,-0.785532
6621,-0.8,0.0144697,-0.81447,-0.78553
6670,-0.8,0.0144719,-0.814472,-0.785528
6721,-0.8,0.0144741,-0.814474,-0.785526
6770,-0.8,0.0144764,-0.814476,-0.785524
6820,-0.8,0.0144788,-0.814479,-0.785521
6870,-0.8,0.0144812,-0.814481,-0.785519
6920,-0.8,0.0144837,-0.814484,-0.785516
6970,-0.8,0.0144862,-0.814486,-0.785514
7020,-0.8,0.0144888,-0.814489,-0.785511
7071,-0.8,0.0144915,-0.814492,-0.785508
7121,-0.8,0.0144943,-0.814494,-0.785506
7171,-0.8,0.0144971,-0.814497,-0.785503
7220,-0.8,0.0145,-0.8145,-0.7855
7271,-0.8,0.0145031,-0.814503,-0.785497
7321,-0.8,0.0145062,-0.814506,-0.785494
7370,-0.8,0.0145093,-0.814509,-0.785491
7421,-0.8,0.0145126,-0.814513,-0.785487
7471,-0.8,0.014516,-0.814516,-0.785484
7520,-0.8,0.0145195,-0.81452,-0.78548
7570,-0.8,0.0145231,-0.814523,-0.785477
7621,-0.8,0.0145269,-0.814527,-0.785473
7670,-0.8,0.0145307,-0.814531,-0.785469
7720,-0.8,0.0145347,-0.814535,-0.785465
7771,-0.8,0.0145388,-0.814539,-0.785461
7820,-0.8,0.0145431,-0.814543,-0.785457
7871,-0.8,0.0145475,-0.814547,-0.785453
7920,-0.8,0.0145521,-0.814552,-0.785448
7971,-0.8,0.0145568,-0.814557,-0.785443
8021,-0.8,0.0145617,-0.814562,-0.785438
8071,-0.8,0.0145668,-0.814567,-0.785433
8120,-0.8,0.0145721,-0.814572,-0.785428
8170,-0.8,0.0145776,-0.814578,-0.785422
8221,-0.8,0.0145834,-0.814583,-0.785417
8271,-0.8,0.0145893,-0.814589,-0.785411
8321,-0.8,0.0145956,-0.814596,-0.785404
8371,-0.8,0.0146021,-0.814602,-0.785398
8421,-0.8,0.0146089,-0.814609,-0.785391
8470,-0.8,0.0146159,-0.814616,-0.785384
8520,-0.8,0.0146234,-0.814623,-0.785377
8570,-0.8,0.0146311,-0.814631,-0.785369
8620,-0.8,0.0146393,-0.814639,-0.785361
8670,-0.8,0.0146478,-0.814648,-0.785352
8721,-0.8,0.0146568,-0.814657,-0.785343
8770,-0.8,0.0146662,-0.814666,-0.785334
8820,-0.8,0.0146762,-0.814676,-0.785324
8870,-0.8,0.0146867,-0.814687,-0.785313
8920,-0.8,0.0146977,-0.814698,-0.785302
8970,-0.8,0.0147095,-0.814709,-0.785291
9020,-0.8,0.0147219,-0.814722,-0.785278
9070,-0.8,0.0147351,-0.814735,-0.785265
9120,-0.8,0.0147492,-0.814749,-0.785251
9170,-0.8,0.0147641,-0.814764,-0.785236
9220,-0.8,0.0147801,-0.81478,-0.78522
9270,-0.8,0.0147972,-0.814797,-0.785203
9321,-0.8,-0.022891,-0.777109,-0.822891
9370,-0.8,-0.022915,-0.777085,-0.822915
9421,-0.8,-0.0229408,-0.777059,-0.822941
9470,-0.8,-0.0229684,-0.777032,-0.822968
9520,-0.8,-0.022998,-0.777002,-0.822998
9570,-0.8,-0.0230299,-0.77697,-0.82303
9620,-0.8,-0.0230645,-0.776936,-0.823064
9670,-0.8,-0.0231019,-0.776898,-0.823102
9720,-0.8,-0.0231425,-0.776857,-0.823143
9770,-0.8,-0.0231869,-0.776813,-0.823187
9820,-0.8,-0.0232356,-0.776764,-0.823236
9870,-0.8,-0.0232891,-0.776711,-0.823289
9920,-0.8,-0.0233483,-0.776652,-0.823348
9970,-0.8,-0.0234142,-0.776586,-0.823414
10020,-0.8,-0.0234878,-0.776512,-0.823488
10070,-0.8,-0.0235708,-0.776429,-0.823571
10120,-0.8,-0.0236648,-0.776335,-0.823665
10170,-0.8,-0.0237725,-0.776228,-0.823772
10220,-0.8,-0.0238968,-0.776103,-0.823897
10270,-0.8,-0.024042,-0.775958,-0.824042
10320,-0.8,-0.123644,-0.676356,-0.923644
10370,-0.8,-0.124172,-0.675828,-0.924172
10420,-0.8,-0.12478,-0.67522,-0.92478
10470,-0.8,-0.125486,-0.674514,-0.925486
10520,-0.8,-0.126317,-0.673683,-0.926317
10570,-0.8,-0.127309,-0.672691,-0.927309
10620,-0.8,-0.128514,-0.671486,-0.928514
10670,-0.8,-0.130007,-0.669993,-0.930007
10720,-0.8,-0.131904,-0.668096,-0.931904
10770,-0.8,-0.134396,-0.665604,-0.934396
10770,0,0,0,0
