time_ms,v,w,left_wheel,right_wheel
20,0.8,-0.141165,0.941165,0.658835
71,0.8,-0.141212,0.941212,0.658788
121,0.8,-0.141261,0.941261,0.658739
171,0.8,-0.141313,0.941313,0.658687
221,0.8,-0.141367,0.941367,0.658633
271,0.8,-0.141423,0.941423,0.658577
321,0.8,-0.141481,0.941481,0.658519
371,0.8,-0.141543,0.941543,0.658457
420,0.8,-0.141607,0.941607,0.658393
471,0.8,-0.141674,0.941674,0.658326
520,0.8,-0.141744,0.941744,0.658256
570,0.8,-0.141818,0.941818,0.658182
620,0.8,-0.141896,0.941896,0.658104
670,0.8,-0.141977,0.941977,0.658023
720,0.8,-0.142063,0.942063,0.657937
770,0.8,-0.142154,0.942154,0.657846
821,0.8,-0.14225,0.94225,0.65775
870,0.8,-0.142351,0.942351,0.657649
920,0.8,-0.142458,0.942458,0.657542
970,0.8,-0.142572,0.942572,0.657428
1020,0.8,-0.142693,0.942693,0.657307
1071,0.8,-0.134432,0.934432,0.665568
1120,0.8,-0.134555,0.934555,0.665445
1170,0.8,-0.134687,0.934687,0.665313
1220,0.8,-0.134827,0.934827,0.665173
1270,0.8,-0.134978,0.934978,0.665022
1320,0.8,-0.13514,0.93514,0.66486
1370,0.8,-0.135314,0.935314,0.664686
1420,0.8,-0.135501,0.935501,0.664499
1470,0.8,-0.135704,0.935704,0.664296
1520,0.8,-0.135925,0.935925,0.664075
1570,0.8,-0.136165,0.936165,0.663835
1620,0.8,-0.136427,0.936427,0.663573
1670,0.8,-0.136715,0.936715,0.663285
1720,0.8,-0.137033,0.937033,0.662967
1770,0.8,-0.137385,0.937385,0.662615
1820,0.8,-0.137776,0.937776,0.662224
1870,0.8,-0.138215,0.938215,0.661785
1920,0.8,-0.13871,0.93871,0.66129
1970,0.8,-0.139273,0.939273,0.660727
2020,0.8,-0.139918,0.939918,0.660082
2070,0.689578,-0.121249,0.810828,0.568329
2120,0.8,0.0301872,0.769813,0.830187
2170,0.8,0.0302996,0.7697,0.8303
2220,0.8,0.0304276,0.769572,0.830428
2270,0.8,0.0305746,0.769425,0.830575
2320,0.8,0.0307452,0.769255,0.830745
2370,0.8,0.0309457,0.769054,0.830946
2420,0.8,0.0311844,0.768816,0.831184
2470,0.8,0.0314735,0.768526,0.831474
2520,0.219874,0.00874846,0.211125,0.228622
2570,0.205543,0.0081857,0.197357,0.213729
2620,0.192192,0.00766046,0.184532,0.199853
2670,0.179758,0.00717043,0.172588,0.186929
2720,0.168181,0.00671344,0.161468,0.174895
2770,0.157406,0.00628747,0.151118,0.163693
2820,0.147381,0.00589062,0.141491,0.153272
2870,0.138059,0.00552111,0.132538,0.14358
2920,0.129395,0.00517729,0.124218,0.134573
2970,0.121348,0.0048576,0.116491,0.126206
3020,0.11388,0.00456058,0.109319,0.11844
3070,0.106954,0.0042849,0.102669,0.111238
3121,0.100537,0.0104184,0.0901187,0.110956
3170,0.0945996,0.00980585,0.0847937,0.104405
3220,0.0891135,0.00923952,0.079874,0.098353
3270,0.0840525,0.00871681,0.0753357,0.0927693
3320,0.0793922,0.00823526,0.0711569,0.0876275
3370,0.0751102,0.00779261,0.0673175,0.0829028
3420,0.0711857,0.00738678,0.0637989,0.0785724
3470,0.0675996,0.00701583,0.0605838,0.0746155
3520,0.0643346,0.00667799,0.0576566,0.0710126
3570,0.0613746,0.00637164,0.055003,0.0677463
3620,0.058705,0.0060953,0.0526097,0.0648003
3670,0.0563125,0.00584761,0.0504649,0.0621602
3720,0.0541851,0.00562735,0.0485578,0.0598125
3770,0.052312,0.00543341,0.0468786,0.0577454
3820,0.0506834,0.00526481,0.0454186,0.0559482
3870,0.05,0.00519434,0.0448057,0.0551943
3920,0.05,0.00519485,0.0448051,0.0551949
3970,0.05,0.00519538,0.0448046,0.0551954
4020,0.05,0.00519592,0.0448041,0.0551959
4070,0.05,0.00519647,0.0448035,0.0551965
4120,0.05,0.00519702,0.044803,0.055197
4170,0.8,0.285307,0.514693,1.08531
4220,0.0710198,0.0258837,0.0451361,0.0969034
4220,0,0,0,0
