time_ms,v,w,left_wheel,right_wheel
21,-0.8,-0.301814,-0.498186,-1.10181
71,-0.8,-0.301923,-0.498077,-1.10192
121,-0.8,-0.302039,-0.497961,-1.10204
171,-0.8,-0.302161,-0.497839,-1.10216
221,-0.8,-0.30229,-0.49771,-1.10229
271,-0.8,-0.302426,-0.497574,-1.10243
322,-0.8,-0.302571,-0.497429,-1.10257
372,-0.8,-0.302724,-0.497276,-1.10272
421,-0.8,-0.302887,-0.497113,-1.10289
471,-0.8,-0.303059,-0.496941,-1.10306
521,-0.8,-0.303243,-0.496757,-1.10324
571,-0.8,-0.303438,-0.496562,-1.10344
621,-0.8,-0.303646,-0.496354,-1.10365
671,-0.8,-0.303869,-0.496131,-1.10387
721,-0.8,-0.304106,-0.495894,-1.10411
771,-0.8,-0.30436,-0.49564,-1.10436
821,-0.8,-0.304633,-0.495367,-1.10463
871,-0.8,-0.304925,-0.495075,-1.10493
921,-0.8,-0.30524,-0.49476,-1.10524
971,-0.8,-0.30558,-0.49442,-1.10558
1021,-0.8,-0.305947,-0.494053,-1.10595
1071,-0.8,-0.269184,-0.530816,-1.06918
1121,-0.8,-0.269549,-0.530451,-1.06955
1171,-0.8,-0.269946,-0.530054,-1.06995
1221,-0.8,-0.270378,-0.529622,-1.07038
1271,-0.8,-0.27085,-0.52915,-1.07085
1321,-0.8,-0.271368,-0.528632,-1.07137
1371,-0.8,-0.271939,-0.528061,-1.07194
1421,-0.8,-0.272571,-0.527429,-1.07257
1471,-0.8,-0.273273,-0.526727,-1.07327
1521,-0.8,-0.274057,-0.525943,-1.07406
1571,-0.8,-0.274939,-0.525061,-1.07494
1621,-0.8,-0.275938,-0.524062,-1.07594
1671,-0.8,-0.277078,-0.522922,-1.07708
1721,-0.8,-0.27839,-0.52161,-1.07839
1771,-0.8,-0.279916,-0.520084,-1.07992
1821,-0.8,-0.281711,-0.518289,-1.08171
1871,-0.8,-0.283852,-0.516148,-1.08385
1921,-0.8,-0.286448,-0.513552,-1.08645
1971,-0.8,-0.28966,-0.51034,-1.08966
2021,-0.8,-0.293732,-0.506268,-1.09373
2071,-0.8,-0.29906,-0.50094,-1.09906
2121,-0.8,-0.601429,-0.198571,-1.40143
2171,-0.8,-0.620408,-0.179592,-1.42041
2221,0.8,-0.296116,1.09612,0.503884
2271,0.8,-0.295556,1.09556,0.504444
2321,0.8,-0.294988,1.09499,0.505012
2371,0.8,-0.294417,1.09442,0.505583
2421,0.8,-0.293854,1.09385,0.506146
2471,0.8,-0.293283,1.09328,0.506717
2521,0.8,-0.292705,1.0927,0.507295
2571,0.8,-0.292137,1.09214,0.507863
2621,0.8,-0.291565,1.09157,0.508435
2671,0.8,-0.290985,1.09098,0.509015
2721,0.8,-0.29041,1.09041,0.50959
2771,0.8,-0.289837,1.08984,0.510163
2821,0.8,-0.289256,1.08926,0.510744
2871,0.8,-0.288677,1.08868,0.511323
2921,0.8,-0.288104,1.0881,0.511896
2971,0.8,-0.287523,1.08752,0.512477
3021,0.8,-0.286941,1.08694,0.513059
3071,0.8,-0.286369,1.08637,0.513631
3121,0.8,0.00553333,0.794467,0.805533
3171,0.8,0.00553927,0.794461,0.805539
3221,0.8,0.00554563,0.794454,0.805546
3271,0.8,0.00555245,0.794448,0.805552
3321,0.8,0.00555979,0.79444,0.80556
3371,0.8,0.0055677,0.794432,0.805568
3421,0.8,0.00557625,0.794424,0.805576
3471,0.8,0.00558553,0.794414,0.805586
3521,0.8,0.00559563,0.794404,0.805596
3571,0.8,0.00560667,0.794393,0.805607
3621,0.8,0.00561878,0.794381,0.805619
3671,0.8,0.00563214,0.794368,0.805632
3721,0.8,0.00564693,0.794353,0.805647
3771,0.8,0.0056634,0.794337,0.805663
3821,0.8,0.00568186,0.794318,0.805682
3871,0.8,0.0057027,0.794297,0.805703
3921,0.8,0.00572639,0.794274,0.805726
3971,0.8,0.00575358,0.794246,0.805754
4021,0.8,0.00578509,0.794215,0.805785
4071,0.8,0.00582203,0.794178,0.805822
4121,0.8,0.00586595,0.794134,0.805866
4171,-0.8,-0.288878,-0.511122,-1.08888
4221,-0.8,-0.293086,-0.506914,-1.09309
4271,-0.8,-0.298619,-0.501381,-1.09862
4321,0.8,-0.303133,1.10313,0.496867
4371,0.8,-0.30256,1.10256,0.49744
4421,0.8,-0.301979,1.10198,0.498021
4471,0.8,-0.301401,1.1014,0.498599
4521,0.8,-0.300816,1.10082,0.499184
4571,0.8,-0.300221,1.10022,0.499779
4621,0.8,-0.299619,1.09962,0.500381
4671,0.8,-0.299022,1.09902,0.500978
4721,0.8,-0.298418,1.09842,0.501582
4771,0.8,-0.297805,1.09781,0.502195
4821,0.8,-0.297185,1.09718,0.502815
4871,0.8,-0.296571,1.09657,0.503429
4921,0.8,-0.295951,1.09595,0.504049
4971,0.8,-0.295322,1.09532,0.504678
5021,0.8,-0.294779,1.09478,0.505221
5071,0.8,-0.294766,1.09477,0.505234
5121,0.8,-0.294753,1.09475,0.505247
5171,-0.8,0.0871887,-0.887189,-0.712811
5221,-0.8,0.0945159,-0.894516,-0.705484
5271,-0.8,0.110269,-0.910269,-0.689731
5321,-0.8,0.162761,-0.962761,-0.637239
5371,0.8,-0.29063,1.09063,0.50937
5421,0.8,-0.289982,1.08998,0.510018
5471,0.8,-0.289941,1.08994,0.510059
5521,0.8,-0.289929,1.08993,0.510071
5571,0.8,-0.289917,1.08992,0.510083
5621,0.8,-0.289906,1.08991,0.510094
5671,0.8,-0.289894,1.08989,0.510106
5721,0.8,-0.289883,1.08988,0.510117
5771,0.8,-0.289872,1.08987,0.510128
5821,0.8,-0.289861,1.08986,0.510139
5871,0.8,-0.28985,1.08985,0.51015
5921,0.8,-0.289839,1.08984,0.510161
5971,0.8,-0.289829,1.08983,0.510171
6021,0.8,-0.289819,1.08982,0.510181
6071,0.8,-0.289808,1.08981,0.510192
6121,0.8,-0.289798,1.0898,0.510202
6171,0.8,-0.289789,1.08979,0.510211
6221,0.8,-0.289779,1.08978,0.510221
6271,0.8,-0.28977,1.08977,0.51023
6321,0.8,-0.28976,1.08976,0.51024
6371,0.8,-0.289751,1.08975,0.510249
6421,0.8,-0.289742,1.08974,0.510258
6471,0.8,-0.289734,1.08973,0.510266
6521,0.8,-0.289725,1.08973,0.510275
6571,0.8,-0.289717,1.08972,0.510283
6621,0.8,-0.289709,1.08971,0.510291
6671,0.8,-0.289701,1.0897,0.510299
6721,0.8,-0.289694,1.08969,0.510306
6771,0.8,-0.289687,1.08969,0.510313
6821,0.8,-0.28968,1.08968,0.51032
6871,0.8,-0.289673,1.08967,0.510327
6921,0.8,-0.289666,1.08967,0.510334
6971,0.8,-0.28966,1.08966,0.51034
7021,0.8,-0.289654,1.08965,0.510346
7071,0.8,-0.289648,1.08965,0.510352
7121,0.8,-0.289643,1.08964,0.510357
7171,0.8,-0.289638,1.08964,0.510362
7221,0.8,-0.289633,1.08963,0.510367
7271,0.8,-0.289628,1.08963,0.510372
7321,0.8,-0.289624,1.08962,0.510376
7371,0.8,-0.28962,1.08962,0.51038
7421,0.8,-0.289617,1.08962,0.510383
7471,0.8,-0.289614,1.08961,0.510386
7521,0.8,-0.289611,1.08961,0.510389
7571,0.8,-0.289608,1.08961,0.510392
7621,0.8,-0.289606,1.08961,0.510394
7671,0.8,-0.289605,1.0896,0.510395
7721,0.8,-0.289603,1.0896,0.510397
7771,0.8,-0.289602,1.0896,0.510398
7821,0.8,-0.289602,1.0896,0.510398
7871,0.8,-0.289602,1.0896,0.510398
7921,0.8,-0.289602,1.0896,0.510398
7971,0.8,-0.289603,1.0896,0.510397
8021,0.8,-0.289604,1.0896,0.510396
8071,0.8,-0.289606,1.08961,0.510394
8120,0.8,-0.289609,1.08961,0.510391
8171,0.8,-0.289611,1.08961,0.510389
8221,0.8,-0.289615,1.08961,0.510385
8271,0.8,-0.289619,1.08962,0.510381
8320,0.8,-0.289623,1.08962,0.510377
8370,0.8,-0.289628,1.08963,0.510372
8421,0.8,-0.289634,1.08963,0.510366
8471,0.8,-0.28964,1.08964,0.51036
8521,0.8,-0.289647,1.08965,0.510353
8571,0.8,-0.289655,1.08965,0.510345
8620,0.8,-0.289663,1.08966,0.510337
8670,0.8,-0.289672,1.08967,0.510328
8720,0.8,-0.289682,1.08968,0.510318
8771,0.8,-0.289693,1.08969,0.510307
8821,0.8,-0.289704,1.0897,0.510296
8870,0.8,-0.289716,1.08972,0.510284
8921,0.8,-0.289729,1.08973,0.510271
8970,0.8,-0.289743,1.08974,0.510257
9020,0.8,-0.289757,1.08976,0.510243
9071,0.8,-0.289773,1.08977,0.510227
9121,0.8,-0.28979,1.08979,0.51021
9170,0.8,-0.289807,1.08981,0.510193
9221,0.8,-0.289826,1.08983,0.510174
9271,0.8,-0.289846,1.08985,0.510154
9321,0.8,-0.289867,1.08987,0.510133
9370,0.8,-0.289889,1.08989,0.510111
9421,0.8,-0.289912,1.08991,0.510088
9471,0.8,-0.289936,1.08994,0.510064
9521,0.8,-0.289962,1.08996,0.510038
9571,0.8,-0.289989,1.08999,0.510011
9621,0.8,-0.290018,1.09002,0.509982
9671,0.8,-0.290048,1.09005,0.509952
9721,0.8,-0.29008,1.09008,0.50992
9771,0.8,-0.290113,1.09011,0.509887
9821,0.8,-0.290148,1.09015,0.509852
9870,0.8,-0.290185,1.09018,0.509815
9921,0.8,-0.290223,1.09022,0.509777
9970,0.8,-0.290264,1.09026,0.509736
10021,0.8,-0.290307,1.09031,0.509693
10071,0.8,-0.290351,1.09035,0.509649
10120,0.8,-0.290398,1.0904,0.509602
10171,0.8,-0.290447,1.09045,0.509553
10221,0.8,-0.290499,1.0905,0.509501
10271,0.8,-0.290553,1.09055,0.509447
10321,0.8,-0.327744,1.12774,0.472256
10370,0.8,-0.332072,1.13207,0.467928
10421,0.8,-0.337686,1.13769,0.462314
10470,0.8,-0.345248,1.14525,0.454752
10521,0.8,-0.284576,1.08458,0.515424
10570,0.8,-0.284648,1.08465,0.515352
10620,0.8,-0.284725,1.08472,0.515275
10670,0.8,-0.284805,1.0848,0.515195
10721,0.8,-0.284889,1.08489,0.515111
10770,0.8,-0.284978,1.08498,0.515022
10820,0.8,-0.285071,1.08507,0.514929
10870,0.8,-0.285169,1.08517,0.514831
10920,0.8,-0.285273,1.08527,0.514727
10970,0.8,-0.285382,1.08538,0.514618
11020,0.8,-0.285497,1.0855,0.514503
11070,0.8,-0.285618,1.08562,0.514382
11120,0.8,-0.285746,1.08575,0.514254
11170,0.8,-0.285882,1.08588,0.514118
11221,0.8,-0.286025,1.08603,0.513975
11270,0.8,-0.286177,1.08618,0.513823
11320,0.8,-0.286339,1.08634,0.513661
11371,0.8,-0.28651,1.08651,0.51349
11420,0.8,-0.286691,1.08669,0.513309
11471,0.8,-0.286885,1.08688,0.513115
11521,0.8,-0.287091,1.08709,0.512909
11570,0.8,-0.287311,1.08731,0.512689
11620,0.8,-0.287546,1.08755,0.512454
11670,0.8,-0.287797,1.0878,0.512203
11721,0.8,-0.288067,1.08807,0.511933
11771,0.8,-0.288357,1.08836,0.511643
11820,0.8,-0.288669,1.08867,0.511331
11871,0.8,-0.289005,1.08901,0.510995
11920,0.8,-0.289369,1.08937,0.510631
11970,0.8,-0.289764,1.08976,0.510236
12020,0.8,-0.290193,1.09019,0.509807
12071,0.8,-0.290661,1.09066,0.509339
12120,0.8,-0.291173,1.09117,0.508827
12170,0.8,-0.291736,1.09174,0.508264
12220,0.8,-0.292357,1.09236,0.507643
12270,0.8,-0.293044,1.09304,0.506956
12320,0.8,-0.293809,1.09381,0.506191
12371,-0.8,-0.355512,-0.444488,-1.15551
12420,0.8,-0.0455861,0.845586,0.754414
12470,0.8,-0.0456621,0.845662,0.754338
12520,0.8,-0.0457448,0.845745,0.754255
12571,0.8,-0.0458353,0.845835,0.754165
12620,0.8,-0.0459346,0.845935,0.754065
12671,0.8,-0.046044,0.846044,0.753956
12721,0.8,-0.0461653,0.846165,0.753835
12770,0.8,-0.0463005,0.8463,0.7537
12820,0.8,-0.046452,0.846452,0.753548
12870,0.8,-0.046623,0.846623,0.753377
12921,0.8,-0.0468176,0.846818,0.753182
12970,0.8,-0.0470409,0.847041,0.752959
13020,0.8,-0.0472998,0.8473,0.7527
13070,0.8,-0.0476036,0.847604,0.752396
13120,0.8,-0.047965,0.847965,0.752035
13170,0.8,-0.048402,0.848402,0.751598
13220,0.8,-0.048941,0.848941,0.751059
13270,0.8,-0.0496222,0.849622,0.750378
13320,0.108147,-0.00682816,0.114975,0.101319
13370,0.104352,-0.00659076,0.110943,0.0977611
13420,0.8,0.224126,0.575874,1.02413
13470,0.8,0.226778,0.573222,1.02678
13520,0.8,0.230161,0.569839,1.03016
13570,0.8,0.234622,0.565378,1.03462
13620,0.8,0.240768,0.559232,1.04077
13670,0.8,0.249754,0.550246,1.04975
13720,0.291822,0.0963329,0.195489,0.388155
13770,0.31058,0.103465,0.207114,0.414045
13820,-0.176615,0.330655,-0.507271,0.15404
13870,-0.170297,0.319214,-0.489511,0.148917
13920,-0.164199,0.308161,-0.472361,0.143962
13920,0,0,0,0
