time_ms,v,w,left_wheel,right_wheel
21,0.8,0.0650891,0.734911,0.865089
71,0.8,0.0646182,0.735382,0.864618
121,0.8,0.0641466,0.735853,0.864147
171,0.8,0.0636744,0.736326,0.863674
222,0.8,0.0632015,0.736799,0.863201
271,0.8,0.062728,0.737272,0.862728
321,0.8,0.0622541,0.737746,0.862254
371,0.8,0.0617798,0.73822,0.86178
421,0.8,0.0613051,0.738695,0.861305
471,0.8,0.0608301,0.73917,0.86083
521,0.8,0.0603548,0.739645,0.860355
572,0.8,0.0598794,0.740121,0.859879
622,0.8,0.0594039,0.740596,0.859404
671,0.8,0.0589283,0.741072,0.858928
721,0.8,0.0584527,0.741547,0.858453
771,0.8,0.0579771,0.742023,0.857977
821,0.8,0.0575017,0.742498,0.857502
871,0.8,0.0570264,0.742974,0.857026
921,0.8,0.0565514,0.743449,0.856551
972,0.8,0.0560766,0.743923,0.856077
1022,0.8,0.0556021,0.744398,0.855602
1071,0.8,0.0528216,0.747178,0.852822
1121,0.8,0.0524207,0.747579,0.852421
1171,0.8,0.0520194,0.747981,0.852019
1221,0.8,0.0516178,0.748382,0.851618
1271,0.8,0.0512161,0.748784,0.851216
1321,0.8,0.0508141,0.749186,0.850814
1371,0.8,0.0504121,0.749588,0.850412
1421,0.8,0.0500099,0.74999,0.85001
1471,0.8,0.0496078,0.750392,0.849608
1521,0.8,0.0492057,0.750794,0.849206
1571,0.8,0.0488036,0.751196,0.848804
1621,0.8,0.0484017,0.751598,0.848402
1671,0.8,0.0479999,0.752,0.848
1721,0.8,0.0475984,0.752402,0.847598
1771,0.8,0.0471971,0.752803,0.847197
1821,0.8,0.0467962,0.753204,0.846796
1871,0.8,0.0463956,0.753604,0.846396
1921,0.8,0.0459954,0.754005,0.845995
1971,0.8,0.0455956,0.754404,0.845596
2021,0.8,0.0451963,0.754804,0.845196
2071,0.8,0.0447976,0.755202,0.844798
2121,0.8,0.042669,0.757331,0.842669
2171,0.8,0.0423395,0.75766,0.84234
2221,0.8,0.0420099,0.75799,0.84201
2271,0.8,0.0416801,0.75832,0.84168
2321,0.8,0.0413502,0.75865,0.84135
2371,0.8,0.0410202,0.75898,0.84102
2421,0.8,0.0406903,0.75931,0.84069
2471,0.8,0.0403603,0.75964,0.84036
2521,0.8,0.0400304,0.75997,0.84003
2571,0.8,0.0397006,0.760299,0.839701
2622,0.8,0.039371,0.760629,0.839371
2671,0.8,0.0390416,0.760958,0.839042
2721,0.8,0.0387124,0.761288,0.838712
2771,0.8,0.0383834,0.761617,0.838383
2821,0.8,0.0380548,0.761945,0.838055
2871,0.8,0.0377264,0.762274,0.837726
2921,0.8,0.0373985,0.762602,0.837398
2971,0.8,0.0370709,0.762929,0.837071
3021,0.8,0.0367438,0.763256,0.836744
3071,0.8,0.0364172,0.763583,0.836417
3121,0.8,0.0354032,0.764597,0.835403
3172,0.8,0.0351183,0.764882,0.835118
3221,0.8,0.0348335,0.765167,0.834833
3271,0.8,0.0345487,0.765451,0.834549
3322,0.8,0.034264,0.765736,0.834264
3371,0.8,0.0339794,0.766021,0.833979
3421,0.8,0.033695,0.766305,0.833695
3471,0.8,0.0334108,0.766589,0.833411
3521,0.8,0.0331269,0.766873,0.833127
3571,0.8,0.0328431,0.767157,0.832843
3621,0.8,0.0325597,0.76744,0.83256
3671,0.8,0.0322766,0.767723,0.832277
3721,0.8,0.0319939,0.768006,0.831994
3772,0.8,0.0317115,0.768289,0.831711
3821,0.8,0.0314295,0.76857,0.83143
3871,0.8,0.031148,0.768852,0.831148
3921,0.8,0.030867,0.769133,0.830867
3971,0.8,0.0305865,0.769414,0.830586
4021,0.8,0.0303065,0.769694,0.830306
4071,0.8,0.030027,0.769973,0.830027
4121,0.8,0.0297481,0.770252,0.829748
4171,0.8,0.0292882,0.770712,0.829288
4221,0.8,0.029072,0.770928,0.829072
4271,0.8,0.0288554,0.771145,0.828855
4321,0.8,0.0286401,0.77136,0.82864
4371,0.8,0.0284278,0.771572,0.828428
4421,0.8,0.0282455,0.771754,0.828246
4471,0.8,0.02809,0.77191,0.82809
4521,0.8,0.0279867,0.772013,0.827987
4571,0.8,0.0279007,0.772099,0.827901
4621,0.8,0.0278815,0.772118,0.827882
4671,0.8,0.0278748,0.772125,0.827875
4721,0.8,0.0279258,0.772074,0.827926
4771,0.8,0.0280006,0.771999,0.828001
4821,0.8,0.0281158,0.771884,0.828116
4871,0.8,0.0282707,0.771729,0.828271
4921,0.8,0.0284483,0.771552,0.828448
4971,0.8,0.028682,0.771318,0.828682
5021,0.8,0.028926,0.771074,0.828926
5071,0.8,0.0292314,0.770769,0.829231
5121,0.8,0.0295528,0.770447,0.829553
5171,0.8,0.0299159,0.770084,0.829916
5221,0.8,0.0303141,0.769686,0.830314
5271,0.8,0.0307332,0.769267,0.830733
5321,0.8,0.0312075,0.768793,0.831207
5371,0.8,0.031622,0.768378,0.831622
5421,0.8,0.031624,0.768376,0.831624
5471,0.8,0.0316261,0.768374,0.831626
5521,0.8,0.0316282,0.768372,0.831628
5571,0.8,0.0316303,0.76837,0.83163
5621,0.8,0.0316325,0.768368,0.831632
5671,0.8,0.0316347,0.768365,0.831635
5721,0.8,0.0316369,0.768363,0.831637
5771,0.8,0.0316392,0.768361,0.831639
5821,0.8,0.0316415,0.768359,0.831641
5871,0.8,0.0316438,0.768356,0.831644
5921,0.8,0.0316462,0.768354,0.831646
5971,0.8,0.0316487,0.768351,0.831649
6021,0.8,0.0316512,0.768349,0.831651
6071,0.8,0.0316537,0.768346,0.831654
6121,0.8,0.0316563,0.768344,0.831656
6171,0.8,0.0316589,0.768341,0.831659
6221,0.8,0.0316616,0.768338,0.831662
6271,0.8,0.0316643,0.768336,0.831664
6321,0.8,0.0316671,0.768333,0.831667
6371,0.8,0.0316699,0.76833,0.83167
6421,0.8,0.0316728,0.768327,0.831673
6471,0.8,0.0316758,0.768324,0.831676
6521,0.8,0.0316788,0.768321,0.831679
6571,0.8,0.0316818,0.768318,0.831682
6621,0.8,0.031685,0.768315,0.831685
6671,0.8,0.0316882,0.768312,0.831688
6722,0.8,0.0316914,0.768309,0.831691
6771,0.8,0.0316948,0.768305,0.831695
6821,0.8,0.0316982,0.768302,0.831698
6871,0.8,0.0317016,0.768298,0.831702
6921,0.8,0.0317052,0.768295,0.831705
6971,0.8,0.0317088,0.768291,0.831709
7021,0.8,0.0317125,0.768287,0.831713
7071,0.8,0.0317163,0.768284,0.831716
7121,0.8,0.0317202,0.76828,0.83172
7171,0.8,0.0317241,0.768276,0.831724
7221,0.8,0.0317282,0.768272,0.831728
7271,0.8,0.0317323,0.768268,0.831732
7321,0.8,0.0317366,0.768263,0.831737
7371,0.8,0.0317409,0.768259,0.831741
7421,0.8,0.0317454,0.768255,0.831745
7471,0.8,0.03175,0.76825,0.83175
7521,0.8,0.0317546,0.768245,0.831755
7571,0.8,0.0317594,0.768241,0.831759
7621,0.8,0.0317644,0.768236,0.831764
7671,0.8,0.0317694,0.768231,0.831769
7721,0.8,0.0317746,0.768225,0.831775
7771,0.8,0.0317799,0.76822,0.83178
7821,0.8,0.0317853,0.768215,0.831785
7871,0.8,0.0317909,0.768209,0.831791
7921,0.8,0.0317967,0.768203,0.831797
7971,0.8,0.0318026,0.768197,0.831803
8021,0.8,0.0318087,0.768191,0.831809
8071,0.8,0.031815,0.768185,0.831815
8121,0.8,0.0318214,0.768179,0.831821
8171,0.8,0.0318281,0.768172,0.831828
8221,0.8,0.0318349,0.768165,0.831835
8271,0.8,0.0318419,0.768158,0.831842
8321,0.8,0.0318492,0.768151,0.831849
8371,0.8,0.0318567,0.768143,0.831857
8421,0.8,0.0318644,0.768136,0.831864
8471,0.8,0.0318724,0.768128,0.831872
8521,0.8,0.0318806,0.768119,0.831881
8571,0.8,0.0318891,0.768111,0.831889
8621,0.8,0.0318979,0.768102,0.831898
8671,0.8,0.031907,0.768093,0.831907
8721,0.8,0.0319164,0.768084,0.831916
8771,0.8,0.0319262,0.768074,0.831926
8821,0.8,0.0319363,0.768064,0.831936
8871,0.8,0.0319468,0.768053,0.831947
8921,0.8,0.0319577,0.768042,0.831958
8971,0.8,0.031969,0.768031,0.831969
9021,0.8,0.0319807,0.768019,0.831981
9071,0.8,0.031993,0.768007,0.831993
9121,0.8,0.0320057,0.767994,0.832006
9171,0.8,0.0320189,0.767981,0.832019
9221,0.8,0.0320327,0.767967,0.832033
9271,0.8,0.0320472,0.767953,0.832047
9321,0.8,0.0320622,0.767938,0.832062
9371,0.8,0.032078,0.767922,0.832078
9421,0.8,0.0320944,0.767906,0.832094
9471,0.8,0.0321117,0.767888,0.832112
9521,0.8,0.0321298,0.76787,0.83213
9571,0.8,0.0321488,0.767851,0.832149
9621,0.8,0.0321688,0.767831,0.832169
9671,0.8,0.0321898,0.76781,0.83219
9721,0.8,0.0322119,0.767788,0.832212
9771,0.8,0.0322353,0.767765,0.832235
9821,0.8,0.03226,0.76774,0.83226
9871,0.8,0.0322862,0.767714,0.832286
9921,0.8,0.032314,0.767686,0.832314
9971,0.8,0.0323435,0.767657,0.832343
10021,0.8,0.0323748,0.767625,0.832375
10071,0.8,0.0324083,0.767592,0.832408
10121,0.8,0.0324441,0.767556,0.832444
10171,0.8,0.0324824,0.767518,0.832482
10221,0.8,0.0325236,0.767476,0.832524
10271,0.8,0.0325679,0.767432,0.832568
10321,0.8,0.0470512,0.752949,0.847051
10371,0.8,0.0471173,0.752883,0.847117
10421,0.8,0.0471887,0.752811,0.847189
10471,0.8,0.0472663,0.752734,0.847266
10521,0.8,0.0473506,0.752649,0.847351
10571,0.8,0.0474428,0.752557,0.847443
10621,0.8,0.0475438,0.752456,0.847544
10671,0.8,0.0476551,0.752345,0.847655
10721,0.8,0.0477784,0.752222,0.847778
10771,0.8,0.0479155,0.752084,0.847916
10821,0.8,0.0480692,0.751931,0.848069
10871,0.8,0.0482423,0.751758,0.848242
10921,0.8,0.048439,0.751561,0.848439
10971,0.8,0.0486645,0.751336,0.848664
11021,0.8,0.0489253,0.751075,0.848925
11021,0,0,0,0
