time_ms,v,w,left_wheel,right_wheel
631,0.8,-0.710401,1.5104,0.0895991
681,0.8,-0.716585,1.51659,0.0834148
732,0.8,-0.724303,1.5243,0.0756971
782,0.8,-0.734166,1.53417,0.0658336
831,0.8,-0.747161,1.54716,0.0528385
881,0.8,-0.764981,1.56498,0.0350192
931,-0.8,-0.0340761,-0.765924,-0.834076
981,-0.8,-0.033805,-0.766195,-0.833805
1031,-0.8,-0.0335338,-0.766466,-0.833534
1081,-0.8,-0.0332627,-0.766737,-0.833263
1131,-0.8,-0.0329917,-0.767008,-0.832992
1181,-0.8,-0.0327207,-0.767279,-0.832721
1231,-0.8,-0.0324498,-0.76755,-0.83245
1281,-0.8,-0.0321791,-0.767821,-0.832179
1331,-0.8,-0.0319086,-0.768091,-0.831909
1381,-0.8,-0.0316382,-0.768362,-0.831638
1431,-0.8,-0.0313682,-0.768632,-0.831368
1481,-0.8,-0.0310984,-0.768902,-0.831098
1531,-0.8,-0.0308289,-0.769171,-0.830829
1581,-0.8,-0.0305598,-0.76944,-0.83056
1631,-0.8,-0.030291,-0.769709,-0.830291
1681,-0.8,-0.0300227,-0.769977,-0.830023
1731,-0.8,-0.0297549,-0.770245,-0.829755
1781,-0.8,-0.0294875,-0.770513,-0.829487
1831,-0.8,-0.0292208,-0.770779,-0.829221
1881,-0.8,-0.0289546,-0.771045,-0.828955
1931,-0.8,-0.0286891,-0.771311,-0.828689
1981,-0.8,-0.284108,-0.515892,-1.08411
2031,-0.8,-0.288659,-0.511341,-1.08866
2081,-0.8,-0.294733,-0.505267,-1.09473
2131,-0.8,-0.303232,-0.496768,-1.10323
2182,-0.8,-0.315939,-0.484061,-1.11594
2231,-0.8,0.0589692,-0.858969,-0.741031
2282,-0.8,0.0590912,-0.859091,-0.740909
2331,-0.8,0.0592255,-0.859226,-0.740774
2381,-0.8,0.0593739,-0.859374,-0.740626
2431,-0.8,0.0595389,-0.859539,-0.740461
2481,-0.8,0.0597232,-0.859723,-0.740277
2531,-0.8,0.0599306,-0.859931,-0.740069
2581,-0.8,0.0601656,-0.860166,-0.739834
2631,-0.8,0.0604342,-0.860434,-0.739566
2682,-0.8,0.060744,-0.860744,-0.739256
2731,-0.8,0.0611054,-0.861105,-0.738895
2781,-0.8,0.0615322,-0.861532,-0.738468
2832,-0.8,0.0620442,-0.862044,-0.737956
2881,-0.8,0.0626692,-0.862669,-0.737331
2931,-0.8,0.0634494,-0.863449,-0.736551
2981,-0.8,0.0644503,-0.86445,-0.73555
3031,-0.8,0.0657802,-0.86578,-0.73422
3081,-0.8,0.0676312,-0.867631,-0.732369
3132,-0.8,-0.0192481,-0.780752,-0.819248
3181,-0.8,-0.0191825,-0.780818,-0.819182
3231,-0.8,-0.0191338,-0.780866,-0.819134
3282,-0.8,-0.019108,-0.780892,-0.819108
3331,-0.8,-0.0190979,-0.780902,-0.819098
3381,-0.8,-0.0191202,-0.78088,-0.81912
3431,-0.8,-0.0191606,-0.780839,-0.819161
3481,-0.8,-0.0192379,-0.780762,-0.819238
3531,-0.8,-0.0193397,-0.78066,-0.81934
3581,-0.8,-0.0194761,-0.780524,-0.819476
3631,-0.8,-0.0196476,-0.780352,-0.819648
3681,-0.8,-0.0198453,-0.780155,-0.819845
3732,-0.8,-0.0200919,-0.779908,-0.820092
3781,-0.8,-0.0203511,-0.779649,-0.820351
3831,-0.8,-0.0206752,-0.779325,-0.820675
3881,-0.8,-0.0210093,-0.778991,-0.821009
3931,-0.8,-0.0213974,-0.778603,-0.821397
3981,-0.8,-0.0218103,-0.77819,-0.82181
4031,-0.8,-0.0222566,-0.777743,-0.822257
4081,-0.8,-0.0227479,-0.777252,-0.822748
4131,-0.8,-0.0232504,-0.77675,-0.82325
4181,-0.8,-0.0238196,-0.77618,-0.82382
4231,-0.8,-0.0243996,-0.7756,-0.8244
4281,-0.8,-0.0175799,-0.78242,-0.81758
4331,-0.8,-0.0175827,-0.782417,-0.817583
4381,-0.8,-0.0175857,-0.782414,-0.817586
4431,-0.8,-0.0175888,-0.782411,-0.817589
4481,-0.8,-0.0175919,-0.782408,-0.817592
4531,-0.8,-0.0175951,-0.782405,-0.817595
4581,-0.8,-0.0175984,-0.782402,-0.817598
4631,-0.8,-0.0176018,-0.782398,-0.817602
4681,-0.8,-0.0176053,-0.782395,-0.817605
4731,-0.8,-0.0176089,-0.782391,-0.817609
4781,-0.8,-0.0176126,-0.782387,-0.817613
4831,-0.8,-0.0176164,-0.782384,-0.817616
4881,-0.8,-0.0176203,-0.78238,-0.81762
4931,-0.8,-0.0176243,-0.782376,-0.817624
4981,-0.8,-0.0176285,-0.782372,-0.817628
5031,-0.8,-0.0176328,-0.782367,-0.817633
5081,-0.8,-0.0176372,-0.782363,-0.817637
5131,-0.8,-0.0176418,-0.782358,-0.817642
5181,-0.8,-0.0176466,-0.782353,-0.817647
5231,-0.8,-0.0176515,-0.782349,-0.817651
5281,-0.8,-0.0176565,-0.782343,-0.817657
