time_ms,v,w,left_wheel,right_wheel
20,-0.8,-0.322183,-0.477817,-1.12218
70,-0.8,-0.322318,-0.477682,-1.12232
121,-0.8,-0.32246,-0.47754,-1.12246
171,-0.8,-0.322611,-0.477389,-1.12261
221,-0.8,-0.322772,-0.477228,-1.12277
271,-0.8,-0.322943,-0.477057,-1.12294
320,-0.8,-0.323124,-0.476876,-1.12312
370,-0.8,-0.323317,-0.476683,-1.12332
420,-0.8,-0.323523,-0.476477,-1.12352
470,-0.8,-0.323743,-0.476257,-1.12374
521,-0.8,-0.323978,-0.476022,-1.12398
570,-0.8,-0.324229,-0.475771,-1.12423
621,-0.8,-0.324499,-0.475501,-1.1245
670,-0.8,-0.324788,-0.475212,-1.12479
721,-0.8,-0.325099,-0.474901,-1.1251
770,-0.8,-0.325434,-0.474566,-1.12543
821,-0.8,-0.325796,-0.474204,-1.1258
871,-0.8,-0.326188,-0.473812,-1.12619
921,-0.8,-0.326612,-0.473388,-1.12661
971,-0.8,-0.327075,-0.472925,-1.12707
1021,-0.8,-0.327579,-0.472421,-1.12758
1071,-0.8,-0.33983,-0.46017,-1.13983
1120,-0.8,-0.340541,-0.459459,-1.14054
1170,-0.8,-0.341329,-0.458671,-1.14133
1220,-0.8,-0.342207,-0.457793,-1.14221
1271,-0.8,-0.343192,-0.456808,-1.14319
1321,-0.8,-0.344302,-0.455698,-1.1443
1370,-0.8,-0.345562,-0.454438,-1.14556
1421,-0.8,-0.347003,-0.452997,-1.147
1471,-0.8,-0.348667,-0.451333,-1.14867
1521,-0.8,-0.350608,-0.449392,-1.15061
1570,-0.8,-0.352898,-0.447102,-1.1529
1620,-0.8,-0.355639,-0.444361,-1.15564
1671,-0.8,-0.358976,-0.441024,-1.15898
1720,-0.8,-0.363123,-0.436877,-1.16312
1771,-0.8,-0.368408,-0.431592,-1.16841
1820,-0.8,-0.375366,-0.424634,-1.17537
1871,-0.8,-0.384923,-0.415077,-1.18492
1920,-0.8,-0.398837,-0.401163,-1.19884
1971,-0.8,-0.420871,-0.379129,-1.22087
2020,0.8,-0.394422,1.19442,0.405578
2070,0.8,-0.394774,1.19477,0.405226
2120,0.8,-0.394844,1.19484,0.405156
2170,0.8,-0.394919,1.19492,0.405081
2220,0.8,-0.394999,1.195,0.405001
2270,0.8,-0.395085,1.19509,0.404915
2320,0.8,-0.395177,1.19518,0.404823
2370,0.8,-0.395275,1.19528,0.404725
2421,0.8,-0.39538,1.19538,0.40462
2471,0.8,-0.395492,1.19549,0.404508
2521,0.8,-0.395612,1.19561,0.404388
2570,0.8,-0.39574,1.19574,0.40426
2620,0.8,-0.395877,1.19588,0.404123
2671,0.8,-0.396023,1.19602,0.403977
2720,0.8,-0.396179,1.19618,0.403821
2770,0.8,-0.396346,1.19635,0.403654
2820,0.8,-0.396524,1.19652,0.403476
2870,0.8,-0.396715,1.19672,0.403285
2920,0.8,-0.39692,1.19692,0.40308
2970,0.8,-0.39714,1.19714,0.40286
3020,0.8,-0.397375,1.19737,0.402625
3070,0.8,-0.397628,1.19763,0.402372
3121,0.8,-0.359901,1.1599,0.440099
3170,0.8,-0.360195,1.16019,0.439805
3220,0.8,-0.36051,1.16051,0.43949
3270,0.8,-0.360851,1.16085,0.439149
3320,0.8,-0.361218,1.16122,0.438782
3371,0.8,-0.361616,1.16162,0.438384
3420,0.8,-0.362048,1.16205,0.437952
3470,0.8,-0.362516,1.16252,0.437484
3520,0.8,-0.363028,1.16303,0.436972
3570,0.8,-0.363586,1.16359,0.436414
3620,0.8,-0.364199,1.1642,0.435801
3670,0.8,-0.364873,1.16487,0.435127
3720,0.8,-0.365618,1.16562,0.434382
3770,0.8,-0.366444,1.16644,0.433556
3820,0.8,-0.367365,1.16737,0.432635
3870,0.8,-0.368397,1.1684,0.431603
3920,0.8,-0.36956,1.16956,0.43044
3970,0.8,-0.37088,1.17088,0.42912
4020,0.8,-0.372389,1.17239,0.427611
4070,0.8,-0.37413,1.17413,0.42587
4120,0.779968,-0.8,1.57997,-0.0200322
4170,0.770281,-0.8,1.57028,-0.029719
4220,-0.8,-0.799381,-0.000618576,-1.59938
4270,-0.8,-0.799923,-7.65966e-05,-1.59992
4320,-0.799453,-0.8,0.000547478,-1.59945
4370,-0.798738,-0.8,0.00126199,-1.59874
4420,-0.797922,-0.8,0.00207767,-1.59792
4470,-0.796993,-0.8,0.00300709,-1.59699
4520,-0.795935,-0.8,0.00406496,-1.59594
4570,-0.794731,-0.8,0.00526856,-1.59473
4620,-0.793362,-0.8,0.00663831,-1.59336
4670,-0.791801,-0.8,0.00819853,-1.5918
4720,-0.790022,-0.8,0.0099784,-1.59002
4770,-0.787987,-0.8,0.0120132,-1.58799
4820,-0.785654,-0.8,0.0143459,-1.58565
4870,-0.782055,-0.799065,0.0170097,-1.58112
4920,-0.730747,-0.749602,0.0188547,-1.48035
4970,-0.682656,-0.703095,0.0204384,-1.38575
5020,-0.637635,-0.65941,0.0217753,-1.29705
5020,0,0,0,0
