time_ms,v,w,left_wheel,right_wheel
21,0.353919,0.12,0.233919,0.473919
71,0.353501,0.12,0.233501,0.473501
121,0.353097,0.12,0.233097,0.473097
171,0.352706,0.12,0.232706,0.472706
221,0.352328,0.12,0.232328,0.472328
271,0.351963,0.12,0.231963,0.471963
321,0.35161,0.12,0.23161,0.47161
371,0.35127,0.12,0.23127,0.47127
421,0.350942,0.12,0.230942,0.470942
471,0.350626,0.12,0.230626,0.470626
521,0.350322,0.12,0.230322,0.470322
571,0.35003,0.12,0.23003,0.47003
621,0.349749,0.12,0.229749,0.469749
671,0.34948,0.12,0.22948,0.46948
721,0.349222,0.12,0.229222,0.469222
771,0.348976,0.12,0.228976,0.468976
821,0.34874,0.12,0.22874,0.46874
871,0.348516,0.12,0.228516,0.468516
921,0.348302,0.12,0.228302,0.468302
971,0.3481,0.12,0.2281,0.4681
1021,0.347908,0.12,0.227908,0.467908
1071,0.358237,0.12,0.238237,0.478237
1121,0.358017,0.12,0.238017,0.478017
1171,0.357809,0.12,0.237809,0.477809
1221,0.357614,0.12,0.237614,0.477614
1271,0.35743,0.12,0.23743,0.47743
1321,0.357259,0.12,0.237259,0.477259
1371,0.357099,0.12,0.237099,0.477099
1421,0.356952,0.12,0.236952,0.476952
1471,0.356816,0.12,0.236816,0.476816
1521,0.356692,0.12,0.236692,0.476692
1571,0.356579,0.12,0.236579,0.476579
1621,0.356478,0.12,0.236478,0.476478
1671,0.356388,0.12,0.236388,0.476388
1721,0.35631,0.12,0.23631,0.47631
1771,0.356243,0.12,0.236243,0.476243
1821,0.356188,0.12,0.236188,0.476188
1871,0.356144,0.12,0.236144,0.476144
1921,0.356111,0.12,0.236111,0.476111
1971,0.35609,0.12,0.23609,0.47609
2021,0.356079,0.12,0.236079,0.476079
2071,0.35608,0.12,0.23608,0.47608
2121,0.38313,0.12,0.26313,0.50313
2171,0.383071,0.12,0.263071,0.503071
2221,0.383027,0.12,0.263027,0.503027
2271,0.382999,0.12,0.262999,0.502999
2321,0.382986,0.12,0.262986,0.502986
2371,0.38299,0.12,0.26299,0.50299
2421,0.38301,0.12,0.26301,0.50301
2471,0.383045,0.12,0.263045,0.503045
2521,0.383096,0.12,0.263096,0.503096
2571,0.383163,0.12,0.263163,0.503163
2621,0.383246,0.12,0.263246,0.503246
2671,0.383344,0.12,0.263344,0.503344
2721,0.383459,0.12,0.263459,0.503459
2771,0.383589,0.12,0.263589,0.503589
2821,0.383735,0.12,0.263735,0.503735
2871,0.383897,0.12,0.263897,0.503897
2921,0.384075,0.12,0.264075,0.504075
2971,0.384269,0.12,0.264269,0.504269
3021,0.38448,0.12,0.26448,0.50448
3071,0.384706,0.12,0.264706,0.504706
3121,0.389896,0.12,0.269896,0.509896
3171,0.390151,0.12,0.270151,0.510151
3221,0.390424,0.12,0.270424,0.510424
3271,0.390714,0.12,0.270714,0.510714
3321,0.391022,0.12,0.271022,0.511022
3371,0.391347,0.12,0.271347,0.511347
3421,0.391691,0.12,0.271691,0.511691
3471,0.392053,0.12,0.272053,0.512053
3521,0.392433,0.12,0.272433,0.512433
3571,0.392832,0.12,0.272832,0.512832
3621,0.393249,0.12,0.273249,0.513249
3671,0.393686,0.12,0.273686,0.513686
3721,0.394141,0.12,0.274141,0.514141
3771,0.394616,0.12,0.274616,0.514616
3821,0.395111,0.12,0.275111,0.515111
3871,0.395626,0.12,0.275626,0.515626
3921,0.39616,0.12,0.27616,0.51616
3971,0.396715,0.12,0.276715,0.516715
4021,0.397291,0.12,0.277291,0.517291
4071,0.397888,0.12,0.277888,0.517888
4121,0.398506,0.12,0.278506,0.518506
4171,0.450093,0.12,0.330093,0.570093
4221,0.450851,0.12,0.330851,0.570851
4271,0.451645,0.12,0.331645,0.571645
4321,0.452476,0.12,0.332476,0.572476
4371,0.453345,0.12,0.333345,0.573345
4421,0.454252,0.12,0.334252,0.574252
4471,0.455198,0.12,0.335198,0.575198
4521,0.456184,0.12,0.336184,0.576184
4571,0.45721,0.12,0.33721,0.57721
4621,0.458278,0.12,0.338278,0.578278
4671,0.459389,0.12,0.339389,0.579389
4721,0.460543,0.12,0.340543,0.580543
4771,0.461742,0.12,0.341742,0.581742
4821,0.462986,0.12,0.342986,0.582986
4871,0.464277,0.12,0.344277,0.584277
4921,0.465616,0.12,0.345616,0.585616
4971,0.467004,0.12,0.347004,0.587004
5021,0.468443,0.12,0.348443,0.588443
5071,0.469934,0.12,0.349934,0.589934
5121,0.471479,0.12,0.351479,0.591479
5171,0.502788,0.12,0.382788,0.622788
5221,0.504652,0.12,0.384652,0.624652
5271,0.506591,0.12,0.386591,0.626591
5321,0.508606,0.12,0.388606,0.628606
5371,0.510701,0.12,0.390701,0.630701
5421,0.512878,0.12,0.392878,0.632878
5471,0.515141,0.12,0.395141,0.635141
5521,0.517493,0.12,0.397493,0.637493
5571,0.519936,0.12,0.399936,0.639936
5621,0.522476,0.12,0.402476,0.642476
5671,0.525116,0.12,0.405116,0.645116
5721,0.527861,0.12,0.407861,0.647861
5771,0.530714,0.12,0.410714,0.650714
5821,0.533681,0.12,0.413681,0.653681
5871,0.536768,0.12,0.416768,0.656768
5921,0.539979,0.12,0.419979,0.659979
5971,0.54332,0.12,0.42332,0.66332
6021,0.5468,0.12,0.4268,0.6668
6071,0.550423,0.12,0.430423,0.670423
6121,0.554199,0.12,0.434199,0.674199
6171,0.558135,0.12,0.438135,0.678135
6221,0.6,0.119598,0.480402,0.719598
6271,0.6,0.118616,0.481384,0.718616
6321,0.6,0.117629,0.482371,0.717629
6371,0.6,0.11664,0.48336,0.71664
6421,0.6,0.115647,0.484353,0.715647
6471,0.6,0.11465,0.48535,0.71465
6521,0.6,0.113651,0.486349,0.713651
6571,0.6,0.11265,0.48735,0.71265
6621,0.6,0.111646,0.488354,0.711646
6671,0.6,0.11064,0.48936,0.71064
6721,0.6,0.109632,0.490368,0.709632
6771,0.6,0.108622,0.491378,0.708622
6821,0.6,0.10761,0.49239,0.70761
6871,0.6,0.106597,0.493403,0.706597
6921,0.6,0.105583,0.494417,0.705583
6971,0.6,0.104568,0.495432,0.704568
7021,0.6,0.103552,0.496448,0.703552
7071,0.6,0.102536,0.497464,0.702536
7121,0.6,0.101519,0.498481,0.701519
7171,0.6,0.100502,0.499498,0.700502
7221,0.6,0.0895584,0.510442,0.689558
7271,0.6,0.0887975,0.511203,0.688797
7321,0.6,0.088034,0.511966,0.688034
7371,0.6,0.0872683,0.512732,0.687268
7421,0.6,0.0865004,0.5135,0.6865
7471,0.6,0.0857305,0.514269,0.685731
7521,0.6,0.0849589,0.515041,0.684959
7571,0.6,0.0841857,0.515814,0.684186
7621,0.6,0.0834111,0.516589,0.683411
7671,0.6,0.0826352,0.517365,0.682635
7721,0.6,0.0818583,0.518142,0.681858
7771,0.6,0.0810804,0.51892,0.68108
7821,0.6,0.0803017,0.519698,0.680302
7871,0.6,0.0795225,0.520478,0.679522
7921,0.6,0.0787427,0.521257,0.678743
7971,0.6,0.0779627,0.522037,0.677963
8021,0.6,0.0771824,0.522818,0.677182
8071,0.6,0.0764022,0.523598,0.676402
8121,0.6,0.0756221,0.524378,0.675622
8171,0.6,0.0748423,0.525158,0.674842
8221,0.6,0.0740629,0.525937,0.674063
8271,0.6,0.0671316,0.532868,0.667132
8321,0.6,0.0665235,0.533477,0.666523
8371,0.6,0.0659142,0.534086,0.665914
8421,0.6,0.0653038,0.534696,0.665304
8471,0.6,0.0646925,0.535308,0.664692
8521,0.6,0.0640803,0.53592,0.66408
