time_ms,v,w,left_wheel,right_wheel
20,0.8,0.0307885,0.769212,0.830788
70,0.8,0.0307971,0.769203,0.830797
120,0.8,0.0308061,0.769194,0.830806
170,0.8,0.0308154,0.769185,0.830815
220,0.8,0.030825,0.769175,0.830825
270,0.8,0.030835,0.769165,0.830835
320,0.8,0.0308453,0.769155,0.830845
370,0.8,0.0308561,0.769144,0.830856
420,0.8,0.0308672,0.769133,0.830867
470,0.8,0.0308788,0.769121,0.830879
520,0.8,0.0308909,0.769109,0.830891
570,0.8,0.0309034,0.769097,0.830903
620,0.8,0.0309165,0.769083,0.830917
670,0.8,0.0309302,0.76907,0.83093
720,0.8,0.0309445,0.769056,0.830944
770,0.8,0.0309594,0.769041,0.830959
820,0.8,0.030975,0.769025,0.830975
870,0.8,0.0309913,0.769009,0.830991
920,0.8,0.0310084,0.768992,0.831008
970,0.8,0.0310264,0.768974,0.831026
1020,0.8,0.0310452,0.768955,0.831045
1070,0.8,0.0310651,0.768935,0.831065
1120,0.8,0.031086,0.768914,0.831086
1170,0.8,0.0311081,0.768892,0.831108
1220,0.8,0.0311314,0.768869,0.831131
1270,0.8,0.031156,0.768844,0.831156
1320,0.8,0.0311821,0.768818,0.831182
1370,0.8,0.0312099,0.76879,0.83121
1420,0.8,0.0312393,0.768761,0.831239
1470,0.8,0.0312708,0.768729,0.831271
1520,0.8,0.0313043,0.768696,0.831304
1570,0.8,0.0313402,0.76866,0.83134
1620,0.8,0.0313787,0.768621,0.831379
1670,0.8,0.0314201,0.76858,0.83142
1720,0.8,0.0314648,0.768535,0.831465
1770,0.8,0.0315131,0.768487,0.831513
1820,0.8,0.0315655,0.768434,0.831566
1870,0.8,0.0316226,0.768377,0.831623
1920,0.8,0.0316849,0.768315,0.831685
1970,0.8,0.0317533,0.768247,0.831753
2020,0.8,0.0318287,0.768171,0.831829
2070,0.8,0.0319123,0.768088,0.831912
2120,0.8,0.0320053,0.767995,0.832005
2170,0.8,0.0321096,0.76789,0.83211
2220,0.8,0.0322273,0.767773,0.832227
2270,0.8,0.0323612,0.767639,0.832361
2320,0.774107,0.0314623,0.742644,0.805569
2370,0.722504,0.0295148,0.692989,0.752018
2420,0.67434,0.0276878,0.646652,0.702028
2470,0.629386,0.0259738,0.603413,0.65536
2470,0,0,0,0
