time_ms,v,w,left_wheel,right_wheel
20,-0.8,0.0797019,-0.879702,-0.720298
71,-0.8,0.0797117,-0.879712,-0.720288
120,-0.8,0.0797218,-0.879722,-0.720278
170,-0.8,0.0797321,-0.879732,-0.720268
220,-0.8,0.0797427,-0.879743,-0.720257
270,-0.8,0.0797536,-0.879754,-0.720246
320,-0.8,0.0797647,-0.879765,-0.720235
370,-0.8,0.0797762,-0.879776,-0.720224
421,-0.8,0.0797879,-0.879788,-0.720212
470,-0.8,0.0798,-0.8798,-0.7202
521,-0.8,0.0798123,-0.879812,-0.720188
570,-0.8,0.079825,-0.879825,-0.720175
620,-0.8,0.0798381,-0.879838,-0.720162
671,-0.8,0.0798515,-0.879852,-0.720148
720,-0.8,0.0798653,-0.879865,-0.720135
770,-0.8,0.0798795,-0.879879,-0.720121
820,-0.8,0.0798941,-0.879894,-0.720106
870,-0.8,0.0799091,-0.879909,-0.720091
921,-0.8,0.0799246,-0.879925,-0.720075
970,-0.8,0.0799405,-0.879941,-0.720059
1020,-0.8,0.079957,-0.879957,-0.720043
1070,-0.8,0.0799739,-0.879974,-0.720026
1120,-0.8,0.0799914,-0.879991,-0.720009
1171,-0.8,0.0800094,-0.880009,-0.719991
1220,-0.8,0.080028,-0.880028,-0.719972
1270,-0.8,0.0800472,-0.880047,-0.719953
1320,-0.8,0.0800671,-0.880067,-0.719933
1370,-0.8,0.0800876,-0.880088,-0.719912
1421,-0.8,0.0801089,-0.880109,-0.719891
1470,-0.8,0.0801308,-0.880131,-0.719869
1520,-0.8,0.0801536,-0.880154,-0.719846
1570,-0.8,0.0801772,-0.880177,-0.719823
1620,-0.8,0.0802016,-0.880202,-0.719798
1670,-0.8,0.080227,-0.880227,-0.719773
1720,-0.8,0.0802533,-0.880253,-0.719747
1770,-0.8,0.0802807,-0.880281,-0.719719
1820,-0.8,0.0803091,-0.880309,-0.719691
1870,-0.8,0.0803387,-0.880339,-0.719661
1920,-0.8,0.0803694,-0.880369,-0.719631
1971,-0.8,0.0804015,-0.880402,-0.719598
2021,-0.8,0.0804349,-0.880435,-0.719565
2071,-0.8,0.0804698,-0.88047,-0.71953
2120,-0.8,0.0805063,-0.880506,-0.719494
2170,-0.8,0.0805444,-0.880544,-0.719456
2220,-0.8,0.0805842,-0.880584,-0.719416
2270,-0.8,0.080626,-0.880626,-0.719374
2320,-0.8,0.0806698,-0.88067,-0.71933
2370,-0.8,0.0807157,-0.880716,-0.719284
2420,-0.8,0.080764,-0.880764,-0.719236
2470,-0.8,0.0808149,-0.880815,-0.719185
2520,-0.8,0.0808684,-0.880868,-0.719132
2570,-0.8,0.080925,-0.880925,-0.719075
2620,-0.8,0.0809847,-0.880985,-0.719015
2670,-0.8,0.0810479,-0.881048,-0.718952
2720,-0.8,0.0811148,-0.881115,-0.718885
2770,-0.8,0.0811859,-0.881186,-0.718814
2820,-0.8,0.0812616,-0.881262,-0.718738
2870,-0.8,0.0813422,-0.881342,-0.718658
2920,-0.8,0.0814282,-0.881428,-0.718572
2970,-0.8,0.0815203,-0.88152,-0.71848
3020,-0.8,0.0816191,-0.881619,-0.718381
3070,-0.8,0.0817254,-0.881725,-0.718275
3120,-0.8,0.0689609,-0.868961,-0.731039
3170,-0.8,0.0690567,-0.869057,-0.730943
3220,-0.8,0.0691603,-0.86916,-0.73084
3270,-0.8,0.0692726,-0.869273,-0.730727
3321,-0.8,0.0693948,-0.869395,-0.730605
3370,-0.8,0.0695281,-0.869528,-0.730472
3420,-0.8,0.0696744,-0.869674,-0.730326
3470,-0.8,0.0698354,-0.869835,-0.730165
3520,-0.8,0.0700136,-0.870014,-0.729986
3570,-0.8,0.0702118,-0.870212,-0.729788
3620,-0.8,0.0704335,-0.870434,-0.729566
3670,-0.8,0.0706834,-0.870683,-0.729317
3720,-0.8,0.0709669,-0.870967,-0.729033
3770,-0.8,0.0712915,-0.871291,-0.728709
3820,-0.8,0.0716666,-0.871667,-0.728333
3870,-0.620951,0.0559672,-0.676919,-0.564984
3870,0,0,0,0
