time_ms,v,w,left_wheel,right_wheel
31,0.8,0.00235057,0.797649,0.802351
81,0.8,0.00233454,0.797665,0.802335
132,0.8,0.00231846,0.797682,0.802318
181,0.8,0.00230233,0.797698,0.802302
231,0.8,0.00228615,0.797714,0.802286
281,0.8,0.00226992,0.79773,0.80227
332,0.8,0.00225366,0.797746,0.802254
381,0.8,0.00223731,0.797763,0.802237
431,0.8,0.00222093,0.797779,0.802221
481,0.8,0.0022045,0.797795,0.802205
531,0.8,0.00218793,0.797812,0.802188
581,0.8,0.00217133,0.797829,0.802171
631,0.8,0.00215461,0.797845,0.802155
681,0.8,0.00213768,0.797862,0.802138
732,0.8,0.00212076,0.797879,0.802121
781,0.8,0.00210342,0.797897,0.802103
831,0.8,0.0020859,0.797914,0.802086
881,0.8,0.00206838,0.797932,0.802068
931,0.8,0.00204979,0.79795,0.80205
982,0.8,0.00203118,0.797969,0.802031
1032,0.8,0.00201206,0.797988,0.802012
1081,0.8,0.00263663,0.797363,0.802637
1131,0.8,0.00260898,0.797391,0.802609
1182,0.8,0.00258143,0.797419,0.802581
1231,0.8,0.00255353,0.797446,0.802554
1281,0.8,0.00252505,0.797475,0.802525
1331,0.8,0.00249671,0.797503,0.802497
1381,0.8,0.00246703,0.797533,0.802467
1432,0.8,0.0024369,0.797563,0.802437
1482,0.8,0.0024068,0.797593,0.802407
1532,0.8,0.00237346,0.797627,0.802373
1582,0.8,0.00234035,0.79766,0.80234
1632,0.8,0.0023051,0.797695,0.802305
1682,0.8,0.00226669,0.797733,0.802267
1732,0.8,0.0022286,0.797771,0.802229
1781,0.8,0.00218333,0.797817,0.802183
1831,0.8,0.00213698,0.797863,0.802137
1881,0.8,0.00208669,0.797913,0.802087
1931,0.8,0.002028,0.797972,0.802028
1981,0.8,0.00196998,0.79803,0.80197
2031,0.8,0.00189547,0.798105,0.801895
2081,0.8,0.00182046,0.79818,0.80182
2131,0.8,-0.000249249,0.800249,0.799751
2181,0.8,-0.000249406,0.800249,0.799751
