time_ms,v,w,left_wheel,right_wheel
5291,0.8,0.0019071,0.798093,0.801907
5342,0.8,0.00234868,0.797651,0.802349
5392,0.8,0.00285033,0.79715,0.80285
5442,0.8,0.00336239,0.796638,0.803362
5492,0.8,0.00393247,0.796068,0.803932
5542,0.8,0.00452398,0.795476,0.804524
5592,0.8,0.00515186,0.794848,0.805152
5641,0.8,0.00582263,0.794177,0.805823
5691,0.8,0.00650631,0.793494,0.806506
5742,0.8,0.00725602,0.792744,0.807256
5792,0.8,0.00801738,0.791983,0.808017
5842,0.8,0.0088215,0.791178,0.808822
5892,0.8,0.00966171,0.790338,0.809662
5941,0.8,0.010517,0.789483,0.810517
5992,0.8,0.0114361,0.788564,0.811436
6042,0.8,0.0123675,0.787632,0.812368
6091,0.8,0.0133383,0.786662,0.813338
6141,0.8,0.0143492,0.785651,0.814349
6191,0.8,0.0153732,0.784627,0.815373
6242,0.8,0.0164573,0.783543,0.816457
6292,0.8,0.0175615,0.782438,0.817562
6342,0.8,0.116455,0.683545,0.916455
6392,0.8,0.115826,0.684174,0.915826
6442,0.8,0.115193,0.684807,0.915193
6492,0.8,0.114556,0.685444,0.914556
6542,0.8,0.113915,0.686085,0.913915
6592,0.8,0.11327,0.68673,0.91327
6641,0.8,0.112622,0.687378,0.912622
6691,0.8,0.111971,0.688029,0.911971
6742,0.8,0.111316,0.688684,0.911316
6792,0.8,0.110658,0.689342,0.910658
6841,0.8,0.109997,0.690003,0.909997
6892,0.8,0.109333,0.690667,0.909333
6941,0.8,0.108667,0.691333,0.908667
6992,0.8,0.107997,0.692003,0.907997
7042,0.8,0.107325,0.692675,0.907325
7092,0.8,0.10665,0.69335,0.90665
7141,0.8,0.105972,0.694028,0.905972
7192,0.8,0.105293,0.694707,0.905293
7241,0.8,0.104611,0.695389,0.904611
7291,0.8,0.103927,0.696073,0.903927
7341,0.8,0.10324,0.69676,0.90324
7392,0.8,0.0868824,0.713118,0.886882
7442,0.8,0.0868088,0.713191,0.886809
7492,0.8,0.0867255,0.713274,0.886726
7541,0.8,0.0866327,0.713367,0.886633
7592,0.8,0.0865305,0.713469,0.886531
7641,0.8,0.0864192,0.713581,0.886419
7691,0.8,0.0862989,0.713701,0.886299
7741,0.8,0.0861697,0.71383,0.88617
7791,0.8,0.0860319,0.713968,0.886032
7841,0.8,0.0858856,0.714114,0.885886
7892,0.8,0.085731,0.714269,0.885731
7942,0.8,0.0855682,0.714432,0.885568
