time_ms,v,w,left_wheel,right_wheel
271,0.8,0.26737,0.53263,1.06737
321,0.8,0.266561,0.533439,1.06656
372,0.8,0.265744,0.534256,1.06574
421,0.8,0.264919,0.535081,1.06492
471,0.8,0.264086,0.535914,1.06409
521,0.8,0.263246,0.536754,1.06325
571,0.8,0.262398,0.537602,1.0624
621,0.8,0.261542,0.538458,1.06154
671,0.8,0.260679,0.539321,1.06068
721,0.8,0.259807,0.540193,1.05981
771,0.8,0.258929,0.541071,1.05893
821,0.8,0.258042,0.541958,1.05804
871,0.8,0.257148,0.542852,1.05715
922,0.8,0.256246,0.543754,1.05625
971,0.8,0.255337,0.544663,1.05534
1021,0.8,0.25442,0.54558,1.05442
1071,0.8,0.253495,0.546505,1.0535
1121,0.8,0.252563,0.547437,1.05256
1171,0.8,0.251624,0.548376,1.05162
1221,0.8,0.250676,0.549324,1.05068
1271,0.8,0.249722,0.550278,1.04972
1321,0.8,0.24876,0.55124,1.04876
1371,0.8,0.24779,0.55221,1.04779
1421,0.8,0.24789,0.55211,1.04789
1471,0.8,0.247002,0.552998,1.047
1521,0.8,0.246107,0.553893,1.04611
1571,0.8,0.245206,0.554794,1.04521
1621,0.8,0.244298,0.555702,1.0443
1671,0.8,0.243383,0.556617,1.04338
1721,0.8,0.242463,0.557537,1.04246
1771,0.8,0.241538,0.558462,1.04154
1821,0.8,0.240606,0.559394,1.04061
1871,0.8,0.239666,0.560334,1.03967
1921,0.8,0.238727,0.561273,1.03873
1971,0.8,0.237781,0.562219,1.03778
2021,0.8,0.236828,0.563172,1.03683
2071,0.8,0.235873,0.564127,1.03587
2122,0.8,0.234917,0.565083,1.03492
2171,0.8,0.233954,0.566046,1.03395
2221,0.8,0.232988,0.567012,1.03299
2271,0.8,0.232027,0.567973,1.03203
2322,0.8,0.231058,0.568942,1.03106
2371,0.8,0.230087,0.569913,1.03009
2422,0.8,0.229127,0.570873,1.02913
2471,0.8,0.219187,0.580813,1.01919
2521,0.8,0.218226,0.581774,1.01823
2572,0.8,0.217264,0.582736,1.01726
2622,0.8,0.216295,0.583705,1.0163
2671,0.8,0.21532,0.58468,1.01532
