time_ms,v,w,left_wheel,right_wheel
5292,0.8,0.0608136,0.739186,0.860814
5342,0.8,0.0610295,0.73897,0.86103
5392,0.8,0.0612337,0.738766,0.861234
5441,0.8,0.0614264,0.738574,0.861426
5491,0.8,0.0616078,0.738392,0.861608
5541,0.8,0.061778,0.738222,0.861778
5591,0.8,0.0619373,0.738063,0.861937
5641,0.8,0.0620857,0.737914,0.862086
5691,0.8,0.0622236,0.737776,0.862224
5741,0.8,0.0623511,0.737649,0.862351
5792,0.8,0.0624683,0.737532,0.862468
5841,0.8,0.0625755,0.737424,0.862576
5891,0.8,0.0626728,0.737327,0.862673
5941,0.8,0.0627603,0.73724,0.86276
5991,0.8,0.0628383,0.737162,0.862838
6041,0.8,0.0629068,0.737093,0.862907
6091,0.8,0.0629661,0.737034,0.862966
6141,0.8,0.0630164,0.736984,0.863016
6191,0.8,0.0630576,0.736942,0.863058
6241,0.8,0.0630902,0.73691,0.86309
6292,0.8,0.063114,0.736886,0.863114
6342,0.8,0.068508,0.731492,0.868508
6392,0.8,0.0683824,0.731618,0.868382
6441,0.8,0.0682501,0.73175,0.86825
6492,0.8,0.0681115,0.731889,0.868111
6542,0.8,0.0679664,0.732034,0.867966
6592,0.8,0.0678152,0.732185,0.867815
6641,0.8,0.0676579,0.732342,0.867658
6691,0.8,0.0674947,0.732505,0.867495
6741,0.8,0.0673256,0.732674,0.867326
6791,0.8,0.0671507,0.732849,0.867151
6841,0.8,0.0669703,0.73303,0.86697
6891,0.8,0.0667843,0.733216,0.866784
6942,0.8,0.066593,0.733407,0.866593
6991,0.8,0.0663963,0.733604,0.866396
7041,0.8,0.0661945,0.733805,0.866195
7092,0.8,0.0659877,0.734012,0.865988
7141,0.8,0.0657759,0.734224,0.865776
7191,0.8,0.0655581,0.734442,0.865558
7241,0.8,0.0653189,0.734681,0.865319
7291,0.8,0.0650669,0.734933,0.865067
7341,0.8,0.0647837,0.735216,0.864784
7391,0.8,0.0778065,0.722194,0.877806
7441,0.8,0.0772269,0.722773,0.877227
7491,0.8,0.0766467,0.723353,0.876647
7541,0.8,0.0760659,0.723934,0.876066
7591,0.8,0.0754846,0.724515,0.875485
7641,0.8,0.0749029,0.725097,0.874903
7691,0.8,0.0743209,0.725679,0.874321
7741,0.8,0.0737386,0.726261,0.873739
7791,0.8,0.073156,0.726844,0.873156
7841,0.8,0.0725734,0.727427,0.872573
7891,0.8,0.0719907,0.728009,0.871991
7941,0.8,0.071408,0.728592,0.871408
7991,0.8,0.0708254,0.729175,0.870825
8041,0.8,0.0702429,0.729757,0.870243
8091,0.8,0.0696607,0.730339,0.869661
8141,0.8,0.0690787,0.730921,0.869079
8191,0.8,0.068497,0.731503,0.868497
8241,0.8,0.0679158,0.732084,0.867916
8291,0.8,0.067335,0.732665,0.867335
8341,0.8,0.0667547,0.733245,0.866755
8391,0.8,0.0616291,0.738371,0.861629
8442,0.8,0.0611807,0.738819,0.861181
8492,0.8,0.0607316,0.739268,0.860732
8541,0.8,0.0602819,0.739718,0.860282
8591,0.8,0.0598317,0.740168,0.859832
8641,0.8,0.059381,0.740619,0.859381
8691,0.8,0.0589299,0.74107,0.85893
8741,0.8,0.0584784,0.741522,0.858478
8791,0.8,0.0580266,0.741973,0.858027
8841,0.8,0.0575745,0.742425,0.857575
8891,0.8,0.0571223,0.742878,0.857122
8941,0.8,0.0566699,0.74333,0.85667
8992,0.8,0.0562174,0.743783,0.856217
9042,0.8,0.055765,0.744235,0.855765
9091,0.8,0.0553125,0.744687,0.855313
9141,0.8,0.0548602,0.74514,0.85486
9191,0.8,0.054408,0.745592,0.854408
9241,0.8,0.053956,0.746044,0.853956
9291,0.8,0.0535043,0.746496,0.853504
9341,0.8,0.0530528,0.746947,0.853053
9391,0.8,0.0526017,0.747398,0.852602
9441,0.8,0.0501334,0.749867,0.850133
9491,0.8,0.0497516,0.750248,0.849752
