time_ms,v,w,left_wheel,right_wheel
591,-0.8,0.54136,-1.34136,-0.25864
641,-0.8,0.551384,-1.35138,-0.248616
691,-0.8,0.565153,-1.36515,-0.234847
741,-0.8,0.585182,-1.38518,-0.214818
791,-0.8,0.616821,-1.41682,-0.183179
841,-0.8,0.673701,-1.4737,-0.126299
891,0.8,0.32837,0.47163,1.12837
941,0.8,0.328601,0.471399,1.1286
991,0.8,0.328849,0.471151,1.12885
1041,0.8,0.329114,0.470886,1.12911
1091,0.8,0.329398,0.470602,1.1294
1141,0.8,0.329704,0.470296,1.1297
1191,0.8,0.330034,0.469966,1.13003
1242,0.8,0.330389,0.469611,1.13039
1291,0.8,0.330773,0.469227,1.13077
1341,0.8,0.33119,0.46881,1.13119
1391,0.8,0.331643,0.468357,1.13164
1441,0.8,0.332137,0.467863,1.13214
1491,0.8,0.332677,0.467323,1.13268
1541,0.8,0.333269,0.466731,1.13327
1591,0.8,0.333921,0.466079,1.13392
1642,0.8,0.334641,0.465359,1.13464
1691,0.8,0.335442,0.464558,1.13544
1741,0.8,0.336335,0.463665,1.13633
1791,-0.8,-0.0320756,-0.767924,-0.832076
1841,-0.8,-0.0321226,-0.767877,-0.832123
1891,-0.8,-0.0321733,-0.767827,-0.832173
1941,-0.8,-0.0322285,-0.767772,-0.832228
1991,-0.8,-0.0322886,-0.767711,-0.832289
2041,-0.8,-0.0323545,-0.767646,-0.832354
2092,-0.8,-0.0324268,-0.767573,-0.832427
2141,-0.8,-0.0325067,-0.767493,-0.832507
2191,-0.8,-0.0325954,-0.767405,-0.832595
2241,-0.8,-0.0326944,-0.767306,-0.832694
2291,-0.8,-0.0328056,-0.767194,-0.832806
2341,-0.8,-0.0329315,-0.767069,-0.832931
2391,-0.8,0.135535,-0.935535,-0.664465
2441,-0.8,0.13482,-0.93482,-0.66518
2491,-0.8,0.134105,-0.934105,-0.665895
2541,-0.8,0.133439,-0.933439,-0.666561
2591,-0.8,0.132774,-0.932774,-0.667226
2641,-0.8,0.13216,-0.93216,-0.66784
2691,-0.8,0.131548,-0.931548,-0.668452
2741,-0.8,0.130985,-0.930985,-0.669015
2791,-0.8,0.130429,-0.930429,-0.669571
2841,-0.8,0.129916,-0.929916,-0.670084
2891,0.8,0.203612,0.596388,1.00361
2941,0.8,0.203978,0.596022,1.00398
2991,0.8,0.20438,0.59562,1.00438
3042,0.8,0.204822,0.595178,1.00482
3091,0.8,0.205311,0.594689,1.00531
3141,0.8,0.205853,0.594147,1.00585
3191,0.8,0.20646,0.59354,1.00646
3241,0.8,0.207141,0.592859,1.00714
3291,0.8,0.207913,0.592087,1.00791
3342,0.8,0.208793,0.591207,1.00879
3391,0.8,0.209806,0.590194,1.00981
3441,0.8,0.210985,0.589015,1.01099
3491,0.8,0.212373,0.587627,1.01237
3541,0.8,0.21403,0.58597,1.01403
3592,0.8,0.216043,0.583957,1.01604
3641,0.8,0.218538,0.581462,1.01854
3691,0.8,0.221711,0.578289,1.02171
3741,0.8,0.225877,0.574123,1.02588
3791,0.8,0.231583,0.568417,1.03158
3841,0.8,0.239863,0.560137,1.03986
3891,0.8,0.252914,0.547086,1.05291
3941,-0.8,0.0166043,-0.816604,-0.783396
3991,-0.8,0.0166144,-0.816614,-0.783386
4041,-0.8,0.0166249,-0.816625,-0.783375
4091,-0.8,0.0166361,-0.816636,-0.783364
4142,-0.8,0.0166479,-0.816648,-0.783352
4191,-0.8,0.0166603,-0.81666,-0.78334
4241,-0.8,0.0166734,-0.816673,-0.783327
4292,-0.8,0.0166873,-0.816687,-0.783313
4341,-0.8,0.0167021,-0.816702,-0.783298
4391,-0.8,0.0167178,-0.816718,-0.783282
4441,-0.8,0.0167345,-0.816735,-0.783265
4491,-0.8,0.0167524,-0.816752,-0.783248
4541,-0.8,0.0167715,-0.816772,-0.783228
4591,-0.8,0.016792,-0.816792,-0.783208
4641,-0.8,0.016814,-0.816814,-0.783186
4691,-0.8,0.0168378,-0.816838,-0.783162
4741,-0.8,0.0168635,-0.816863,-0.783137
