time_ms,v,w,left_wheel,right_wheel
21,0.8,0.0639467,0.736053,0.863947
71,0.8,0.0637966,0.736203,0.863797
121,0.8,0.063641,0.736359,0.863641
171,0.8,0.0634798,0.73652,0.86348
221,0.8,0.0633132,0.736687,0.863313
271,0.8,0.0631413,0.736859,0.863141
321,0.8,0.0629643,0.737036,0.862964
371,0.8,0.0627822,0.737218,0.862782
421,0.8,0.0625951,0.737405,0.862595
471,0.8,0.0624031,0.737597,0.862403
521,0.8,0.0622064,0.737794,0.862206
571,0.8,0.062005,0.737995,0.862005
621,0.8,0.061799,0.738201,0.861799
671,0.8,0.0615886,0.738411,0.861589
721,0.8,0.0613738,0.738626,0.861374
771,0.8,0.0611547,0.738845,0.861155
821,0.8,0.0609314,0.739069,0.860931
871,0.8,0.0607041,0.739296,0.860704
921,0.8,0.0604727,0.739527,0.860473
971,0.8,0.0602374,0.739763,0.860237
1021,0.8,0.0599983,0.740002,0.859998
1071,0.8,0.0612627,0.738737,0.861263
1121,0.8,0.060981,0.739019,0.860981
1171,0.8,0.060696,0.739304,0.860696
1221,0.8,0.060408,0.739592,0.860408
1271,0.8,0.0601169,0.739883,0.860117
1321,0.8,0.0598225,0.740178,0.859822
1371,0.8,0.0595241,0.740476,0.859524
1421,0.8,0.0592229,0.740777,0.859223
1471,0.8,0.0589191,0.741081,0.858919
1521,0.8,0.0586127,0.741387,0.858613
1571,0.8,0.0583037,0.741696,0.858304
1621,0.8,0.0579923,0.742008,0.857992
1671,0.8,0.0576786,0.742321,0.857679
1721,0.8,0.0573626,0.742637,0.857363
1771,0.8,0.0570443,0.742956,0.857044
1821,0.8,0.0567239,0.743276,0.856724
1871,0.8,0.0564015,0.743599,0.856401
1921,0.8,0.056077,0.743923,0.856077
1971,0.8,0.0557506,0.744249,0.855751
2021,0.8,0.0554223,0.744578,0.855422
2071,0.8,0.0550923,0.744908,0.855092
2121,0.8,0.0591706,0.740829,0.859171
2171,0.8,0.0587297,0.74127,0.85873
2221,0.8,0.0582883,0.741712,0.858288
2271,0.8,0.0578464,0.742154,0.857846
2321,0.8,0.0574042,0.742596,0.857404
2371,0.8,0.0569617,0.743038,0.856962
2421,0.8,0.056519,0.743481,0.856519
2471,0.8,0.056076,0.743924,0.856076
2521,0.8,0.0556329,0.744367,0.855633
2571,0.8,0.0551897,0.74481,0.85519
2621,0.8,0.0547465,0.745254,0.854746
2671,0.8,0.0543033,0.745697,0.854303
2721,0.8,0.0538601,0.74614,0.85386
2771,0.8,0.0534171,0.746583,0.853417
2821,0.8,0.0529743,0.747026,0.852974
2871,0.8,0.0525316,0.747468,0.852532
2921,0.8,0.0520893,0.747911,0.852089
2971,0.8,0.0516473,0.748353,0.851647
3021,0.8,0.0512057,0.748794,0.851206
3071,0.8,0.0507645,0.749236,0.850764
3121,0.8,0.047391,0.752609,0.847391
3171,0.8,0.0470299,0.75297,0.84703
3221,0.8,0.0466686,0.753331,0.846669
3271,0.8,0.046307,0.753693,0.846307
3321,0.8,0.0459453,0.754055,0.845945
3371,0.8,0.0455834,0.754417,0.845583
3421,0.8,0.0452214,0.754779,0.845221
3471,0.8,0.0448593,0.755141,0.844859
3521,0.8,0.0444973,0.755503,0.844497
3571,0.8,0.0441353,0.755865,0.844135
3621,0.8,0.0437734,0.756227,0.843773
3671,0.8,0.0434117,0.756588,0.843412
3721,0.8,0.0430501,0.75695,0.84305
3771,0.8,0.0426887,0.757311,0.842689
3821,0.8,0.0423276,0.757672,0.842328
3871,0.8,0.0419668,0.758033,0.841967
3921,0.8,0.0416063,0.758394,0.841606
3971,0.8,0.0412462,0.758754,0.841246
4021,0.8,0.0408866,0.759113,0.840887
