time_ms,v,w,left_wheel,right_wheel
21,0.8,0.336589,0.463411,1.13659
71,0.8,0.337251,0.462749,1.13725
121,0.8,0.337983,0.462017,1.13798
171,0.8,0.338796,0.461204,1.1388
221,0.8,0.339704,0.460296,1.1397
271,0.8,0.340724,0.459276,1.14072
321,0.8,0.341876,0.458124,1.14188
371,0.8,0.343188,0.456812,1.14319
421,0.8,0.344693,0.455307,1.14469
471,0.8,0.346436,0.453564,1.14644
521,0.8,0.348477,0.451523,1.14848
571,0.8,0.350898,0.449102,1.1509
621,0.8,0.353812,0.446188,1.15381
671,0.8,0.357384,0.442616,1.15738
721,0.8,0.361861,0.438139,1.16186
771,0.8,0.367629,0.432371,1.16763
821,0.8,0.375329,0.424671,1.17533
871,-0.8,0.212217,-1.01222,-0.587783
921,-0.8,0.210169,-1.01017,-0.589831
971,-0.8,0.208087,-1.00809,-0.591913
1021,-0.8,0.205962,-1.00596,-0.594038
1071,0.543091,-0.8,1.34309,-0.256909
1121,-0.8,0.211864,-1.01186,-0.588136
1171,-0.8,0.209842,-1.00984,-0.590158
1221,-0.8,0.207807,-1.00781,-0.592193
1271,-0.8,0.205707,-1.00571,-0.594293
1321,-0.8,0.203595,-1.00359,-0.596405
1371,-0.8,0.201413,-1.00141,-0.598587
1421,-0.8,0.199217,-0.999217,-0.600783
1471,-0.8,0.19695,-0.99695,-0.60305
1521,-0.8,0.194663,-0.994663,-0.605337
1571,-0.8,0.192308,-0.992308,-0.607692
1621,-0.8,0.189932,-0.989932,-0.610068
1671,-0.8,0.188887,-0.988887,-0.611113
1721,-0.8,0.18889,-0.98889,-0.61111
1771,-0.8,0.188894,-0.988894,-0.611106
1820,-0.8,0.188899,-0.988899,-0.611101
1871,-0.8,0.188903,-0.988903,-0.611097
1921,-0.8,0.188907,-0.988907,-0.611093
1971,-0.8,0.188912,-0.988912,-0.611088
2021,-0.8,0.188917,-0.988917,-0.611083
2071,-0.8,0.188922,-0.988922,-0.611078
2121,0.8,-0.421166,1.22117,0.378834
2171,-0.8,0.173609,-0.973609,-0.626391
2221,-0.8,0.173613,-0.973613,-0.626387
2271,-0.8,0.173618,-0.973618,-0.626382
2321,-0.8,0.173624,-0.973624,-0.626376
2371,-0.8,0.173629,-0.973629,-0.626371
2420,-0.8,0.173634,-0.973634,-0.626366
2471,-0.8,0.17364,-0.97364,-0.62636
2521,-0.8,0.173646,-0.973646,-0.626354
2570,-0.8,0.173652,-0.973652,-0.626348
2621,-0.8,0.173658,-0.973658,-0.626342
2670,-0.8,0.173665,-0.973665,-0.626335
2720,-0.8,0.173671,-0.973671,-0.626329
2771,-0.8,0.173678,-0.973678,-0.626322
2821,-0.8,0.173685,-0.973685,-0.626315
2871,-0.8,0.173692,-0.973692,-0.626308
2921,-0.8,0.1737,-0.9737,-0.6263
2971,-0.8,0.173707,-0.973707,-0.626293
3020,-0.8,0.173715,-0.973715,-0.626285
3071,-0.8,0.173723,-0.973723,-0.626277
3121,0.8,-0.111488,0.911488,0.688512
3170,0.8,-0.111973,0.911973,0.688027
3221,0.8,-0.11253,0.91253,0.68747
3271,0.8,-0.11318,0.91318,0.68682
3321,0.8,-0.113945,0.913945,0.686055
3371,0.8,-0.11486,0.91486,0.68514
3421,0.8,-0.115973,0.915973,0.684027
3471,0.8,-0.117356,0.917356,0.682644
3521,0.8,-0.119121,0.919121,0.680879
3571,-0.8,0.167763,-0.967763,-0.632237
3620,-0.8,0.16777,-0.96777,-0.63223
3671,-0.8,0.167777,-0.967777,-0.632223
3721,-0.8,0.167785,-0.967785,-0.632215
3770,-0.8,0.167792,-0.967792,-0.632208
3820,-0.8,0.1678,-0.9678,-0.6322
3871,-0.8,0.167808,-0.967808,-0.632192
3921,-0.8,0.167816,-0.967816,-0.632184
3971,-0.8,0.167824,-0.967824,-0.632176
4021,-0.8,0.167833,-0.967833,-0.632167
4071,-0.8,0.167842,-0.967842,-0.632158
4121,-0.8,0.167851,-0.967851,-0.632149
4171,-0.8,0.15022,-0.95022,-0.64978
4221,-0.8,0.150228,-0.950228,-0.649772
4270,-0.8,0.150237,-0.950237,-0.649763
4321,-0.8,0.150246,-0.950246,-0.649754
4371,-0.8,0.150255,-0.950255,-0.649745
4421,-0.8,0.150265,-0.950265,-0.649735
4471,-0.8,0.150274,-0.950274,-0.649726
4520,-0.8,0.150284,-0.950284,-0.649716
4571,-0.8,0.150294,-0.950294,-0.649706
4621,-0.8,0.150305,-0.950305,-0.649695
4671,-0.8,0.150316,-0.950316,-0.649684
4721,-0.8,0.150327,-0.950327,-0.649673
4771,-0.8,0.150338,-0.950338,-0.649662
4820,-0.8,0.150349,-0.950349,-0.649651
4871,-0.8,0.150361,-0.950361,-0.649639
4921,-0.8,0.150374,-0.950374,-0.649626
4971,-0.8,0.150386,-0.950386,-0.649614
5020,-0.8,0.150399,-0.950399,-0.649601
5070,-0.8,0.150412,-0.950412,-0.649588
5121,-0.8,0.150426,-0.950426,-0.649574
5171,-0.8,0.128511,-0.928511,-0.671489
5221,-0.8,0.128523,-0.928523,-0.671477
5271,-0.8,0.128534,-0.928534,-0.671466
5321,-0.8,0.128546,-0.928546,-0.671454
5370,-0.8,0.128559,-0.928559,-0.671441
5421,-0.8,0.128571,-0.928571,-0.671429
5471,-0.8,0.128584,-0.928584,-0.671416
5521,-0.8,0.128598,-0.928598,-0.671402
5571,-0.8,0.128611,-0.928611,-0.671389
5621,-0.8,0.128625,-0.928625,-0.671375
5671,-0.8,0.12864,-0.92864,-0.67136
5721,-0.8,0.128655,-0.928655,-0.671345
5770,-0.8,0.12867,-0.92867,-0.67133
5821,-0.8,0.128685,-0.928685,-0.671315
5871,-0.8,0.128702,-0.928702,-0.671298
5921,-0.8,0.128718,-0.928718,-0.671282
5971,-0.8,0.128735,-0.928735,-0.671265
6021,-0.8,0.128752,-0.928752,-0.671248
6071,-0.8,0.12877,-0.92877,-0.67123
6120,-0.8,0.128789,-0.928789,-0.671211
6170,-0.8,0.128808,-0.928808,-0.671192
6221,-0.8,0.0424017,-0.842402,-0.757598
6271,-0.8,0.0424095,-0.84241,-0.75759
6321,-0.8,0.0424176,-0.842418,-0.757582
6371,-0.8,0.0424259,-0.842426,-0.757574
6421,-0.8,0.0424344,-0.842434,-0.757566
6471,-0.8,0.0424432,-0.842443,-0.757557
6521,-0.8,0.0424522,-0.842452,-0.757548
6571,-0.8,0.0424615,-0.842462,-0.757538
6621,-0.8,0.0424711,-0.842471,-0.757529
6671,-0.8,0.042481,-0.842481,-0.757519
6721,-0.8,0.0424912,-0.842491,-0.757509
6771,-0.8,0.0425018,-0.842502,-0.757498
6820,-0.8,0.0425127,-0.842513,-0.757487
6870,-0.8,0.0425239,-0.842524,-0.757476
6921,-0.8,0.0425356,-0.842536,-0.757464
6970,-0.8,0.0425476,-0.842548,-0.757452
7021,-0.8,0.0425601,-0.84256,-0.75744
7070,-0.8,0.042573,-0.842573,-0.757427
7120,-0.8,0.0425864,-0.842586,-0.757414
7171,-0.8,0.0426003,-0.8426,-0.7574
7220,-0.8,-0.271737,-0.528263,-1.07174
7270,-0.8,-0.271836,-0.528164,-1.07184
7320,-0.8,-0.27194,-0.52806,-1.07194
7370,-0.8,-0.27205,-0.52795,-1.07205
7420,-0.8,-0.272166,-0.527834,-1.07217
7470,-0.8,-0.272288,-0.527712,-1.07229
7521,-0.8,-0.272417,-0.527583,-1.07242
7570,-0.8,-0.272553,-0.527447,-1.07255
7620,-0.8,-0.272697,-0.527303,-1.0727
7670,-0.8,-0.272849,-0.527151,-1.07285
7720,-0.8,-0.273011,-0.526989,-1.07301
7770,-0.8,-0.273183,-0.526817,-1.07318
7821,-0.8,-0.273365,-0.526635,-1.07337
7870,-0.8,-0.27356,-0.52644,-1.07356
7920,-0.8,-0.273767,-0.526233,-1.07377
7970,-0.8,-0.273988,-0.526012,-1.07399
8020,-0.8,-0.274224,-0.525776,-1.07422
8070,-0.8,-0.274477,-0.525523,-1.07448
8120,-0.8,-0.274748,-0.525252,-1.07475
8170,-0.8,-0.27504,-0.52496,-1.07504
8220,-0.8,-0.275354,-0.524646,-1.07535
8270,-0.8,-0.329662,-0.470338,-1.12966
8320,-0.8,-0.330069,-0.469931,-1.13007
8371,-0.8,-0.330511,-0.469489,-1.13051
8420,-0.8,-0.330993,-0.469007,-1.13099
8471,-0.8,-0.331519,-0.468481,-1.13152
8521,-0.8,-0.332096,-0.467904,-1.1321
8570,-0.8,-0.33273,-0.46727,-1.13273
8621,-0.8,-0.333431,-0.466569,-1.13343
8670,-0.8,-0.334208,-0.465792,-1.13421
8720,-0.8,-0.335074,-0.464926,-1.13507
8770,-0.8,-0.336044,-0.463956,-1.13604
8820,-0.8,-0.337139,-0.462861,-1.13714
8870,-0.8,-0.338381,-0.461619,-1.13838
8920,-0.8,-0.339803,-0.460197,-1.1398
8970,-0.8,-0.341444,-0.458556,-1.14144
9020,-0.8,-0.343359,-0.456641,-1.14336
9070,-0.8,-0.34562,-0.45438,-1.14562
9121,-0.8,-0.348328,-0.451672,-1.14833
9170,-0.8,-0.351626,-0.448374,-1.15163
9221,-0.8,-0.355729,-0.444271,-1.15573
9270,-0.8,-0.360964,-0.439036,-1.16096
9321,0.8,-0.352453,1.15245,0.447547
9370,0.8,-0.352488,1.15249,0.447512
9421,0.8,-0.352527,1.15253,0.447473
9470,0.8,-0.352567,1.15257,0.447433
9520,0.8,-0.352611,1.15261,0.447389
9570,0.8,-0.352657,1.15266,0.447343
9620,0.8,-0.352706,1.15271,0.447294
9670,0.8,-0.352759,1.15276,0.447241
9720,0.8,-0.352815,1.15281,0.447185
9770,0.8,-0.352874,1.15287,0.447126
