time_ms,v,w,left_wheel,right_wheel
21,0.8,0.0210053,0.778995,0.821005
71,0.8,0.0216296,0.77837,0.82163
122,0.8,0.0222792,0.777721,0.822279
171,0.8,0.022951,0.777049,0.822951
221,0.8,0.0236692,0.776331,0.823669
271,0.8,0.0243952,0.775605,0.824395
321,0.8,0.025163,0.774837,0.825163
371,0.8,0.0259466,0.774053,0.825947
421,0.8,0.0267441,0.773256,0.826744
471,0.8,0.0275731,0.772427,0.827573
522,0.8,0.0284021,0.771598,0.828402
571,0.8,0.0292501,0.77075,0.82925
622,0.8,0.0301018,0.769898,0.830102
671,0.8,0.0309502,0.76905,0.83095
722,0.8,0.0318075,0.768192,0.831808
771,0.8,0.0326533,0.767347,0.832653
821,0.8,0.033494,0.766506,0.833494
871,0.8,0.0343252,0.765675,0.834325
921,0.8,0.0351417,0.764858,0.835142
971,0.8,0.0359481,0.764052,0.835948
1021,0.8,0.0367374,0.763263,0.836737
1071,0.8,0.0546046,0.745395,0.854605
1121,0.8,0.0549731,0.745027,0.854973
1171,0.8,0.0553279,0.744672,0.855328
1221,0.8,0.0556692,0.744331,0.855669
1271,0.8,0.0559972,0.744003,0.855997
1321,0.8,0.0563121,0.743688,0.856312
1371,0.8,0.0566141,0.743386,0.856614
1421,0.8,0.0569033,0.743097,0.856903
1471,0.8,0.0571801,0.74282,0.85718
1521,0.8,0.0574445,0.742555,0.857445
1571,0.8,0.0576968,0.742303,0.857697
1621,0.8,0.0579372,0.742063,0.857937
1671,0.8,0.0581658,0.741834,0.858166
1721,0.8,0.0583829,0.741617,0.858383
1771,0.8,0.0585887,0.741411,0.858589
1821,0.8,0.0587832,0.741217,0.858783
1871,0.8,0.0589668,0.741033,0.858967
1922,0.8,0.0591395,0.74086,0.85914
1971,0.8,0.0593016,0.740698,0.859302
2021,0.8,0.0594532,0.740547,0.859453
2072,0.8,0.0595946,0.740405,0.859595
2121,0.8,0.0599319,0.740068,0.859932
2171,0.8,0.0600485,0.739951,0.860049
2222,0.8,0.0601554,0.739845,0.860155
2271,0.8,0.0602527,0.739747,0.860253
2321,0.8,0.0603406,0.739659,0.860341
2371,0.8,0.0604192,0.739581,0.860419
2421,0.8,0.0604887,0.739511,0.860489
2471,0.8,0.0605493,0.739451,0.860549
2521,0.8,0.0606011,0.739399,0.860601
2571,0.8,0.0606442,0.739356,0.860644
2621,0.8,0.0606789,0.739321,0.860679
2671,0.8,0.0607052,0.739295,0.860705
2721,0.8,0.0607232,0.739277,0.860723
2771,0.8,0.0607332,0.739267,0.860733
2821,0.8,0.0607353,0.739265,0.860735
2871,0.8,0.0607295,0.73927,0.86073
2921,0.8,0.0607161,0.739284,0.860716
2971,0.8,0.0606952,0.739305,0.860695
3021,0.8,0.0606669,0.739333,0.860667
3071,0.8,0.0606313,0.739369,0.860631
3122,0.8,0.0513289,0.748671,0.851329
3171,0.8,0.051493,0.748507,0.851493
3221,0.8,0.0516482,0.748352,0.851648
3271,0.8,0.0517942,0.748206,0.851794
3321,0.8,0.051931,0.748069,0.851931
3372,0.8,0.0520588,0.747941,0.852059
3421,0.8,0.0521777,0.747822,0.852178
3471,0.8,0.0522879,0.747712,0.852288
3521,0.8,0.0523895,0.74761,0.85239
3571,0.8,0.0524827,0.747517,0.852483
3621,0.8,0.0525675,0.747432,0.852568
3671,0.8,0.0526442,0.747356,0.852644
3721,0.8,0.0527128,0.747287,0.852713
3771,0.8,0.0527736,0.747226,0.852774
3821,0.8,0.0528265,0.747174,0.852826
3871,0.8,0.0528717,0.747128,0.852872
3921,0.8,0.0529095,0.747091,0.852909
3971,0.8,0.0529398,0.74706,0.85294
4021,0.8,0.0529629,0.747037,0.852963
4071,0.8,0.0529787,0.747021,0.852979
4121,0.8,0.0529876,0.747012,0.852988
4172,0.8,0.0557312,0.744269,0.855731
4222,0.8,0.0556604,0.74434,0.85566
4271,0.8,0.0555837,0.744416,0.855584
4321,0.8,0.0555012,0.744499,0.855501
4371,0.8,0.055413,0.744587,0.855413
4421,0.8,0.0553192,0.744681,0.855319
4471,0.8,0.0552199,0.74478,0.85522
4521,0.8,0.0551196,0.74488,0.85512
4571,0.8,0.0550149,0.744985,0.855015
4621,0.8,0.0549054,0.745095,0.854905
4672,0.8,0.0547907,0.745209,0.854791
4721,0.8,0.0546708,0.745329,0.854671
4771,0.8,0.054546,0.745454,0.854546
4821,0.8,0.0544163,0.745584,0.854416
4871,0.8,0.0542818,0.745718,0.854282
4921,0.8,0.0541426,0.745857,0.854143
4971,0.8,0.0539988,0.746001,0.853999
5021,0.8,0.0538504,0.74615,0.85385
5071,0.8,0.0536976,0.746302,0.853698
5121,0.8,0.0535405,0.746459,0.853541
5171,0.8,0.0659194,0.734081,0.865919
5221,0.8,0.0654373,0.734563,0.865437
5271,0.8,0.0649545,0.735046,0.864954
5321,0.8,0.064471,0.735529,0.864471
5371,0.8,0.0639871,0.736013,0.863987
5421,0.8,0.0635026,0.736497,0.863503
5471,0.8,0.0630178,0.736982,0.863018
5521,0.8,0.0625326,0.737467,0.862533
5571,0.8,0.0620471,0.737953,0.862047
5621,0.8,0.0615613,0.738439,0.861561
5671,0.8,0.0610754,0.738925,0.861075
5721,0.8,0.0605894,0.739411,0.860589
5771,0.8,0.0601033,0.739897,0.860103
5821,0.8,0.0596173,0.740383,0.859617
5871,0.8,0.0591313,0.740869,0.859131
5921,0.8,0.0586455,0.741355,0.858645
5971,0.8,0.0581598,0.74184,0.85816
6021,0.8,0.0576743,0.742326,0.857674
6071,0.8,0.0571892,0.742811,0.857189
6121,0.8,0.0567044,0.743296,0.856704
6171,0.8,0.05622,0.74378,0.85622
