index,x,y,yaw
0,24.575000,9.775000,-0.698131
1,24.628600,9.728716,-0.741765
2,24.681351,9.681461,-0.741765
3,24.734085,9.634189,-0.741765
4,24.786820,9.586917,-0.741765
5,24.839554,9.539646,-0.741765
6,24.892289,9.492374,-0.741765
7,24.945023,9.445102,-0.741765
8,24.997757,9.397830,-0.741765
9,25.050492,9.350558,-0.741765
10,25.103226,9.303286,-0.741765
11,25.155960,9.256014,-0.741765
12,25.208695,9.208743,-0.741765
13,25.261429,9.161470,-0.741765
14,25.314164,9.114198,-0.741765
15,25.366898,9.066927,-0.741765
16,25.419632,9.019655,-0.741765
17,25.472367,8.972383,-0.741765
18,25.525000,8.925000,-0.741765
