index,x,y,yaw
0,25.225000,3.025000,1.527163
1,25.229105,3.095901,1.483530
2,25.235224,3.166657,1.483530
3,25.243348,3.237211,1.439897
4,25.253475,3.307505,1.396263
5,25.265592,3.377483,1.396263
6,25.279694,3.447089,1.352630
7,25.295766,3.516266,1.308997
8,25.313797,3.584959,1.308997
9,25.333773,3.653112,1.265364
10,25.355675,3.720670,1.221731
11,25.379105,3.787716,1.221731
12,25.402660,3.854718,1.221731
13,25.426215,3.921720,1.221731
14,25.449770,3.988722,1.221731
15,25.473326,4.055725,1.221731
16,25.496881,4.122727,1.221731
17,25.520436,4.189729,1.221731
18,25.543991,4.256731,1.221731
19,25.567546,4.323734,1.221731
20,25.591103,4.390736,1.221731
21,25.614658,4.457738,1.221731
22,25.638214,4.524741,1.221731
23,25.661686,4.591771,1.221731
24,25.683728,4.659284,1.265364
25,25.703843,4.727396,1.308997
26,25.722013,4.796052,1.308997
27,25.738227,4.865196,1.352630
28,25.752469,4.934773,1.396263
29,25.764731,5.004726,1.396263
30,25.775000,5.075000,1.439897
