index,x,y,yaw
0,28.225000,3.375000,0.043633
1,28.151224,3.372870,0.000000
2,28.077417,3.372918,0.000000
3,28.137058,3.370929,-0.043633
4,28.210733,3.366525,-0.087266
5,28.284247,3.359948,-0.087266
6,28.357535,3.351204,-0.130899
7,28.430533,3.340300,-0.174533
8,28.503177,3.327247,-0.174533
9,28.575657,3.313291,-0.174533
10,28.648493,3.301358,-0.130899
11,28.721650,3.291581,-0.130899
12,28.795063,3.283968,-0.087266
13,28.868671,3.278525,-0.043633
14,28.942405,3.275258,-0.043633
15,28.925000,3.275000,0.000000
