index,x,y,yaw
0,21.525000,12.575000,-0.741765
1,21.473517,12.623490,-0.785398
2,21.422498,12.672473,-0.785398
3,21.371480,12.721454,-0.785398
4,21.320462,12.770436,-0.785398
5,21.269443,12.819419,-0.785398
6,21.218425,12.868401,-0.785398
7,21.167408,12.917383,-0.785398
8,21.116388,12.966365,-0.785398
9,21.065370,13.015346,-0.785398
10,21.014353,13.064328,-0.785398
11,20.963333,13.113310,-0.785398
12,20.912316,13.162293,-0.785398
13,20.861298,13.211275,-0.785398
14,20.810279,13.260257,-0.785398
15,20.759261,13.309239,-0.785398
16,20.708243,13.358222,-0.785398
17,20.657224,13.407204,-0.785398
18,20.606206,13.456185,-0.785398
19,20.555188,13.505167,-0.785398
20,20.504169,13.554149,-0.785398
21,20.453151,13.603131,-0.785398
22,20.402133,13.652114,-0.785398
23,20.351114,13.701096,-0.785398
24,20.300096,13.750078,-0.785398
25,20.249079,13.799060,-0.785398
26,20.198059,13.848041,-0.785398
27,20.147042,13.897023,-0.785398
28,20.096022,13.946005,-0.785398
29,20.045005,13.994988,-0.785398
30,19.993987,14.043970,-0.785398
31,19.942968,14.092952,-0.785398
32,19.891950,14.141934,-0.785398
33,19.840932,14.190917,-0.785398
34,19.789913,14.239899,-0.785398
35,19.738895,14.288880,-0.785398
36,19.687877,14.337862,-0.785398
37,19.636858,14.386844,-0.785398
38,19.585840,14.435826,-0.785398
39,19.534822,14.484809,-0.785398
40,19.483803,14.533791,-0.785398
41,19.432785,14.582773,-0.785398
42,19.381768,14.631755,-0.785398
43,19.330748,14.680736,-0.785398
44,19.279731,14.729718,-0.785398
45,19.228713,14.778700,-0.785398
46,19.177693,14.827683,-0.785398
47,19.126676,14.876665,-0.785398
48,19.075658,14.925647,-0.785398
49,19.025000,14.975000,-0.785398
