index,x,y,yaw
0,20.150000,10.050000,1.047198
1,20.082430,9.924874,1.134464
2,20.020389,9.796897,1.134464
3,19.958721,9.668737,1.134464
4,19.897054,9.540577,1.134464
5,19.835387,9.412418,1.134464
6,19.773720,9.284258,1.134464
7,19.712052,9.156098,1.134464
8,19.650385,9.027938,1.134464
9,19.588718,8.899778,1.134464
10,19.527051,8.771618,1.134464
11,19.465383,8.643459,1.134464
12,19.403716,8.515299,1.134464
13,19.342049,8.387138,1.134464
14,19.280382,8.258979,1.134464
15,19.218715,8.130819,1.134464
16,19.157047,8.002659,1.134464
17,19.095380,7.874500,1.134464
18,19.033713,7.746340,1.134464
19,18.972046,7.618179,1.134464
20,18.910378,7.490020,1.134464
21,18.848711,7.361860,1.134464
22,18.787044,7.233700,1.134464
23,18.725377,7.105541,1.134464
24,18.663709,6.977380,1.134464
25,18.602042,6.849220,1.134464
26,18.540375,6.721061,1.134464
27,18.478708,6.592901,1.134464
28,18.417040,6.464741,1.134464
29,18.355373,6.336581,1.134464
30,18.293706,6.208421,1.134464
31,18.232039,6.080262,1.134464
32,18.170372,5.952102,1.134464
33,18.108704,5.823942,1.134464
34,18.047037,5.695782,1.134464
35,17.985370,5.567622,1.134464
36,17.923703,5.439462,1.134464
37,17.862035,5.311303,1.134464
38,17.802419,5.182192,1.134464
39,17.750000,5.050000,1.221731
