index,x,y,yaw
0,25.475000,14.325000,-2.748893
1,25.373775,14.284359,-2.770710
2,25.271687,14.245936,-2.792526
3,25.168785,14.209749,-2.814342
4,25.065118,14.175815,-2.836159
5,24.961020,14.143220,-2.838248
6,24.856919,14.110636,-2.838248
7,24.752818,14.078052,-2.838248
8,24.648717,14.045468,-2.838248
9,24.544616,14.012884,-2.838248
10,24.440515,13.980300,-2.838248
11,24.336414,13.947716,-2.838248
12,24.232313,13.915131,-2.838248
13,24.128211,13.882547,-2.838248
14,24.024110,13.849963,-2.838248
15,23.920009,13.817379,-2.838248
16,23.815908,13.784795,-2.838248
17,23.711807,13.752211,-2.838248
18,23.607706,13.719627,-2.838248
19,23.503605,13.687042,-2.838248
20,23.399504,13.654458,-2.838248
21,23.295402,13.621874,-2.838248
22,23.191301,13.589290,-2.838248
23,23.087200,13.556706,-2.838248
24,22.983099,13.524122,-2.838248
25,22.878998,13.491538,-2.838248
26,22.774897,13.458953,-2.838248
27,22.670796,13.426369,-2.838248
28,22.566695,13.393785,-2.838248
29,22.462593,13.361201,-2.838248
30,22.358492,13.328617,-2.838248
31,22.254391,13.296033,-2.838248
32,22.150290,13.263449,-2.838248
33,22.054049,13.234384,-2.858355
34,21.957244,13.207260,-2.878462
35,21.859912,13.182088,-2.898569
36,21.762095,13.158878,-2.918676
37,21.663830,13.137639,-2.938783
38,21.565158,13.118381,-2.958891
39,21.466119,13.101110,-2.978998
40,21.366753,13.085834,-2.999105
41,21.267099,13.072558,-3.019212
42,21.167227,13.061037,-3.029234
43,21.067325,13.049764,-3.029234
44,20.967424,13.038492,-3.029234
45,20.867523,13.027220,-3.029234
46,20.767621,13.015948,-3.029234
47,20.667720,13.004675,-3.029234
48,20.567818,12.993403,-3.029234
49,20.467917,12.982131,-3.029234
50,20.368015,12.970858,-3.029234
51,20.268114,12.959586,-3.029234
52,20.168212,12.948314,-3.029234
53,20.068311,12.937041,-3.029234
54,19.968409,12.925769,-3.029234
55,19.868508,12.914497,-3.029234
56,19.768607,12.903225,-3.029234
57,19.668705,12.891952,-3.029234
58,19.568804,12.880680,-3.029234
59,19.468902,12.869408,-3.029234
60,19.369001,12.858135,-3.029234
61,19.269099,12.846863,-3.029234
62,19.169198,12.835591,-3.029234
63,19.069296,12.824319,-3.029234
64,18.969395,12.813046,-3.029234
65,18.869493,12.801774,-3.029234
66,18.769592,12.790502,-3.029234
67,18.669691,12.779229,-3.029234
68,18.569789,12.767957,-3.029234
69,18.469888,12.756685,-3.029234
70,18.369986,12.745413,-3.029234
71,18.270085,12.734140,-3.029234
72,18.170183,12.722868,-3.029234
73,18.070282,12.711596,-3.029234
74,17.970380,12.700323,-3.029234
75,17.870479,12.689051,-3.029234
76,17.770577,12.677779,-3.029234
77,17.670676,12.666506,-3.029234
78,17.570775,12.655234,-3.029234
79,17.470873,12.643962,-3.029234
80,17.370972,12.632690,-3.029234
81,17.271074,12.621387,-3.025751
82,17.171336,12.608764,-3.005644
83,17.071871,12.594138,-2.985537
84,16.972722,12.577515,-2.965430
85,16.873926,12.558902,-2.945323
86,16.775524,12.538307,-2.925216
87,16.677557,12.515737,-2.905109
88,16.580063,12.491202,-2.885002
89,16.483082,12.464711,-2.864895
90,16.386654,12.436277,-2.844788
91,16.290816,12.405909,-2.824681
92,16.195608,12.373620,-2.804574
93,16.101069,12.339424,-2.784466
94,16.007237,12.303334,-2.764359
95,15.914149,12.265365,-2.744252
96,15.821843,12.225532,-2.724145
97,15.730357,12.183851,-2.704038
98,15.639728,12.140339,-2.683931
99,15.549991,12.095013,-2.663824
100,15.461184,12.047893,-2.643717
101,15.373342,11.998996,-2.623610
102,15.286502,11.948344,-2.603503
103,15.200697,11.895955,-2.583396
104,15.115963,11.841852,-2.563289
105,15.032333,11.786056,-2.543182
106,14.949843,11.728590,-2.523074
107,14.868524,11.669478,-2.502967
108,14.788411,11.608742,-2.482860
109,14.709534,11.546407,-2.462753
110,14.631927,11.482500,-2.442646
111,14.555621,11.417045,-2.422539
112,14.480646,11.350069,-2.402432
113,14.407033,11.281599,-2.382325
114,14.334811,11.211663,-2.362218
115,14.264010,11.140289,-2.342111
116,14.194658,11.067506,-2.322004
117,14.126784,10.993343,-2.301897
118,14.060415,10.917831,-2.281790
119,13.995577,10.840999,-2.261682
120,13.932297,10.762880,-2.241575
121,13.870600,10.683504,-2.221468
122,13.810512,10.602903,-2.201361
123,13.752057,10.521111,-2.181254
124,13.695258,10.438160,-2.161147
125,13.640138,10.354083,-2.141040
126,13.586720,10.268916,-2.120933
127,13.535024,10.182692,-2.100826
128,13.485073,10.095445,-2.080719
129,13.436886,10.007212,-2.060612
130,13.390483,9.918028,-2.040505
131,13.345883,9.827930,-2.020397
132,13.303103,9.736952,-2.000290
133,13.262160,9.645133,-1.980183
134,13.223072,9.552509,-1.960076
135,13.185855,9.459118,-1.939969
136,13.150522,9.364998,-1.844473
137,13.162290,9.406919,-1.838757
138,13.177774,9.463312,-1.820135
139,13.193868,9.526516,-1.796791
140,13.209163,9.593039,-1.771110
141,13.223017,9.661272,-1.744187
142,13.235134,9.730456,-1.716586
143,13.245378,9.800220,-1.688629
144,13.253681,9.870363,-1.660490
145,13.260013,9.940766,-1.632253
146,13.264356,10.011343,-1.603972
147,13.266702,10.082025,-1.575669
