index,x,y,yaw
0,20.575000,10.375000,-1.047197
1,20.540479,10.436796,-1.090831
2,20.507723,10.499545,-1.090831
3,20.476754,10.563195,-1.134464
4,20.447037,10.627442,-1.134464
5,20.417363,10.691708,-1.134464
6,20.387688,10.755975,-1.134464
7,20.358014,10.820241,-1.134464
8,20.328339,10.884507,-1.134464
9,20.298664,10.948773,-1.134464
10,20.268990,11.013040,-1.134464
11,20.239315,11.077306,-1.134464
12,20.209639,11.141572,-1.134464
13,20.179966,11.205838,-1.134464
14,20.150290,11.270104,-1.134464
15,20.120615,11.334371,-1.134464
16,20.090941,11.398637,-1.134464
17,20.061266,11.462903,-1.134464
18,20.031592,11.527170,-1.134464
19,20.001917,11.591436,-1.134464
20,19.972242,11.655702,-1.134464
21,19.942568,11.719969,-1.134464
22,19.912892,11.784235,-1.134464
23,19.883217,11.848501,-1.134464
24,19.853543,11.912767,-1.134464
25,19.823868,11.977033,-1.134464
26,19.794193,12.041300,-1.134464
27,19.764519,12.105566,-1.134464
28,19.734844,12.169832,-1.134464
29,19.705170,12.234098,-1.134464
30,19.675495,12.298365,-1.134464
31,19.645819,12.362631,-1.134464
32,19.616146,12.426898,-1.134464
33,19.586470,12.491164,-1.134464
34,19.556795,12.555430,-1.134464
35,19.527121,12.619696,-1.134464
36,19.497446,12.683962,-1.134464
37,19.467772,12.748229,-1.134464
38,19.438097,12.812495,-1.134464
39,19.408422,12.876761,-1.134464
40,19.378748,12.941028,-1.134464
41,19.349073,13.005293,-1.134464
42,19.319397,13.069560,-1.134464
43,19.289723,13.133826,-1.134464
44,19.260048,13.198093,-1.134464
45,19.230374,13.262358,-1.134464
46,19.200699,13.326625,-1.134464
47,19.171024,13.390892,-1.134464
48,19.141350,13.455158,-1.134464
49,19.111675,13.519425,-1.134464
50,19.081999,13.583690,-1.134464
51,19.052326,13.647957,-1.134464
52,19.022650,13.712222,-1.134464
53,18.992975,13.776489,-1.134464
54,18.963301,13.840755,-1.134464
55,18.933626,13.905022,-1.134464
56,18.903951,13.969287,-1.134464
57,18.874277,14.033554,-1.134464
58,18.844602,14.097820,-1.134464
59,18.814928,14.162087,-1.134464
60,18.785253,14.226354,-1.134464
61,18.755577,14.290619,-1.134464
62,18.725904,14.354886,-1.134464
63,18.696228,14.419152,-1.134464
64,18.666553,14.483418,-1.134464
65,18.636879,14.547684,-1.134464
66,18.606792,14.611757,-1.134464
67,18.575000,14.675000,-1.090831
