index,x,y,yaw
0,16.375000,10.875000,1.047198
1,16.422834,10.959745,1.066660
2,16.469010,11.045404,1.086123
3,16.513509,11.131946,1.105586
4,16.556317,11.219338,1.125049
5,16.597415,11.307546,1.144512
6,16.636993,11.396448,1.154523
7,16.676342,11.485452,1.154523
8,16.715692,11.574455,1.154523
9,16.755041,11.663459,1.154523
10,16.794391,11.752463,1.154523
11,16.833740,11.841467,1.154523
12,16.873090,11.930470,1.154523
13,16.912734,12.019342,1.143155
14,16.953952,12.107495,1.123692
15,16.996878,12.194828,1.104229
16,17.041495,12.281310,1.084766
17,17.087787,12.366907,1.065303
18,17.135735,12.451586,1.045840
19,17.185323,12.535317,1.026378
20,17.236531,12.618066,1.006915
21,17.289340,12.699804,0.987452
22,17.343729,12.780498,0.967989
23,17.399679,12.860118,0.948526
24,17.457167,12.938635,0.929063
25,17.516173,13.016017,0.909601
26,17.576673,13.092237,0.890138
27,17.638646,13.167265,0.870675
28,17.702067,13.241072,0.851212
29,17.766912,13.313632,0.831749
30,17.833157,13.384915,0.812286
31,17.900777,13.454896,0.792824
32,17.969745,13.523547,0.773361
33,18.040037,13.590844,0.753898
34,18.111626,13.656759,0.734435
35,18.184483,13.721269,0.714972
36,18.258582,13.784349,0.695509
37,18.333895,13.845975,0.676047
38,18.410393,13.906123,0.656584
39,18.488047,13.964771,0.637121
40,18.566828,14.021897,0.617658
41,18.646705,14.077478,0.598195
42,18.727649,14.131495,0.578732
43,18.809629,14.183926,0.559270
44,18.892614,14.234752,0.539807
45,18.976573,14.283953,0.520344
46,19.061473,14.331511,0.500881
47,19.147282,14.377407,0.481418
48,19.233968,14.421625,0.461955
49,19.321499,14.464148,0.442493
50,19.409840,14.504959,0.423030
51,19.498959,14.544042,0.403567
52,19.588822,14.581385,0.384104
53,19.679395,14.616971,0.364641
54,19.745090,14.642047,0.336376
55,19.811468,14.665257,0.308139
56,19.878476,14.686584,0.279954
57,19.946061,14.706015,0.251863
58,20.014168,14.723541,0.223935
59,20.082745,14.739160,0.196285
60,20.151737,14.752879,0.169083
61,20.221091,14.764718,0.142584
62,20.290755,14.774719,0.117133
63,20.360679,14.782947,0.093172
64,20.430816,14.789501,0.071218
65,20.501120,14.794516,0.051797
66,20.571552,14.798168,0.035340
67,20.642080,14.800661,0.022059
68,20.712675,14.802219,0.011865
69,20.783317,14.803057,0.004404
70,20.853990,14.803368,-0.000826
71,20.924683,14.803310,-0.004354
72,20.995389,14.803002,-0.006654
73,21.066102,14.802532,-0.008110
74,21.136820,14.801958,-0.009007
75,21.207540,14.801321,-0.009548
76,21.278263,14.800646,-0.009867
77,21.348986,14.799948,-0.010051
78,21.419709,14.799237,-0.010156
79,21.490433,14.798519,-0.010215
80,21.561157,14.797796,-0.010248
81,21.631881,14.797071,-0.010266
82,21.702605,14.796345,-0.010276
83,21.773329,14.795619,-0.010281
84,21.844053,14.794891,-0.010283
85,21.914778,14.794164,-0.010285
86,21.985502,14.793437,-0.010285
87,22.056226,14.792709,-0.010286
88,22.126950,14.791982,-0.010286
89,22.197674,14.791254,-0.010286
90,22.268398,14.790527,-0.010286
91,22.339122,14.789799,-0.010286
92,22.409847,14.789072,-0.010286
93,22.480571,14.788344,-0.010286
94,22.551295,14.787617,-0.010286
95,22.622019,14.786889,-0.010286
96,22.692743,14.786162,-0.010286
97,22.763467,14.785434,-0.010286
98,22.834192,14.784707,-0.010286
99,22.904916,14.783979,-0.010286
100,22.975640,14.783252,-0.010286
101,23.046364,14.782524,-0.010286
102,23.117088,14.781797,-0.010286
103,23.187812,14.781069,-0.010286
104,23.259216,14.779825,-0.024569
105,23.330595,14.777561,-0.038852
106,23.401935,14.774277,-0.053135
107,23.473220,14.769975,-0.067419
108,23.544436,14.764655,-0.081702
109,23.615570,14.758319,-0.095985
110,23.686605,14.750967,-0.110268
111,23.757546,14.742748,-0.116874
112,23.828474,14.734420,-0.116874
113,23.899403,14.726093,-0.116874
114,23.970331,14.717765,-0.116874
115,24.041259,14.709438,-0.116874
116,24.112188,14.701110,-0.116874
117,24.183116,14.692782,-0.116874
118,24.254044,14.684455,-0.116874
119,24.324973,14.676127,-0.116874
120,24.395901,14.667799,-0.116874
121,24.466829,14.659472,-0.116874
122,24.537758,14.651144,-0.116874
123,24.608686,14.642816,-0.116874
124,24.679614,14.634489,-0.116874
125,24.750543,14.626161,-0.116874
126,24.821471,14.617834,-0.116874
127,24.892399,14.609506,-0.116874
128,24.963327,14.601178,-0.116874
129,25.034256,14.592851,-0.116874
130,25.105184,14.584523,-0.116874
131,25.176112,14.576195,-0.116874
132,25.247041,14.567868,-0.116874
133,25.317969,14.559540,-0.116874
134,25.388897,14.551212,-0.116874
135,25.459826,14.542885,-0.116874
136,25.530785,14.534828,-0.106426
137,25.601848,14.527750,-0.092142
138,25.673005,14.521687,-0.077859
139,25.744242,14.516641,-0.063576
140,25.815543,14.512612,-0.049293
141,25.886894,14.509603,-0.035010
142,25.958282,14.507613,-0.020727
143,26.029690,14.506643,-0.006444
144,26.101105,14.506693,0.007839
145,26.172512,14.507763,0.022122
146,26.243896,14.509852,0.036405
147,26.315243,14.512961,0.050689
148,26.386539,14.517089,0.064972
149,26.457768,14.522234,0.079255
150,26.528917,14.528396,0.093538
151,26.599970,14.535574,0.107821
152,26.670913,14.543766,0.122104
153,26.741733,14.552971,0.136387
154,26.812413,14.563186,0.150670
155,26.882941,14.574409,0.164953
156,26.953301,14.586639,0.179236
157,27.023479,14.599872,0.193520
158,27.093461,14.614106,0.207803
159,27.163232,14.629338,0.222086
160,27.232779,14.645566,0.236369
161,27.302087,14.662785,0.250652
162,27.371142,14.680992,0.264935
163,27.439930,14.700183,0.279218
164,27.508437,14.720355,0.293501
165,27.576649,14.741504,0.307784
166,27.644551,14.763624,0.322068
167,27.712131,14.786712,0.336351
168,27.779374,14.810763,0.350634
169,27.846267,14.835772,0.364917
170,27.912796,14.861734,0.379200
171,27.978947,14.888643,0.393483
172,28.044707,14.916494,0.407766
173,28.110063,14.945282,0.422049
174,28.175000,14.975000,0.436332
