index,x,y,yaw
0,27.025000,8.725000,-1.308997
1,27.007462,8.794418,-1.352630
2,26.991916,8.864311,-1.352630
3,26.978382,8.934620,-1.396263
4,26.966864,9.005288,-1.439896
5,26.957373,9.076257,-1.439896
6,26.949921,9.147468,-1.483529
7,26.944513,9.218863,-1.527163
8,26.941150,9.290384,-1.527163
9,26.939835,9.361972,-1.570796
10,26.940570,9.433569,-1.614429
11,26.942527,9.505144,-1.570796
12,26.942701,9.576743,-1.570796
13,26.940827,9.648319,-1.527163
14,26.936902,9.719811,-1.483529
15,26.930933,9.791162,-1.483529
16,26.922922,9.862313,-1.439896
17,26.912876,9.933205,-1.396263
18,26.900806,10.003780,-1.396263
19,26.886716,10.073981,-1.352630
20,26.870624,10.143749,-1.308997
21,26.852543,10.213028,-1.308997
22,26.832483,10.281761,-1.265364
23,26.810462,10.349891,-1.265364
24,26.786499,10.417362,-1.221730
25,26.760617,10.484120,-1.178097
26,26.732831,10.550109,-1.178097
27,26.703168,10.615275,-1.134464
28,26.671650,10.679566,-1.090831
29,26.638303,10.742926,-1.090831
30,26.603156,10.805306,-1.047197
31,26.566239,10.866654,-1.003564
32,26.527579,10.926920,-1.003564
33,26.487207,10.986054,-0.959931
34,26.445160,11.044008,-0.916298
35,26.401471,11.100733,-0.916298
36,26.356174,11.156185,-0.872664
37,26.309308,11.210316,-0.829031
38,26.260913,11.263083,-0.829031
39,26.211026,11.314443,-0.785398
40,26.159687,11.364353,-0.741765
41,26.134623,11.387897,-0.741765
42,26.188733,11.341008,-0.698131
43,26.244165,11.295688,-0.654498
44,26.300873,11.251974,-0.654498
45,26.358808,11.209902,-0.610865
46,26.417923,11.169506,-0.567231
47,26.478174,11.130820,-0.567231
48,26.539505,11.093875,-0.523598
49,26.601871,11.058701,-0.479965
50,26.665216,11.025328,-0.479965
51,26.729493,10.993783,-0.436332
52,26.794648,10.964091,-0.392699
53,26.860624,10.936277,-0.392699
54,26.927372,10.910364,-0.349066
55,26.994831,10.886373,-0.349066
56,27.062952,10.864324,-0.305432
57,27.131678,10.844235,-0.261799
58,27.200946,10.826122,-0.261799
59,27.270710,10.810000,-0.218166
60,27.340903,10.795883,-0.174533
61,27.411475,10.783781,-0.174533
62,27.482361,10.773705,-0.130899
63,27.553507,10.765663,-0.087266
64,27.624857,10.759663,-0.087266
65,27.696347,10.755708,-0.043633
66,27.767923,10.753802,0.000000
67,27.839521,10.753946,0.000000
68,27.911087,10.756140,0.043633
69,27.982563,10.760384,0.087266
70,28.053885,10.766672,0.087266
71,28.125000,10.775000,0.130900
