index,x,y,yaw
0,20.425000,7.325000,0.436332
1,20.488953,7.355935,0.479966
2,20.551999,7.388675,0.479966
3,20.614092,7.423193,0.523599
4,20.675618,7.458711,0.523599
5,20.737143,7.494234,0.523599
6,20.798668,7.529757,0.523599
7,20.860193,7.565280,0.523599
8,20.921718,7.600803,0.523599
9,20.983243,7.636325,0.523599
10,21.044768,7.671848,0.523599
11,21.106293,7.707371,0.523599
12,21.167818,7.742894,0.523599
13,21.229343,7.778417,0.523599
14,21.290868,7.813939,0.523599
15,21.352393,7.849462,0.523599
16,21.413916,7.884985,0.523599
17,21.475441,7.920508,0.523599
18,21.536966,7.956031,0.523599
19,21.598491,7.991554,0.523599
20,21.660016,8.027076,0.523599
21,21.721541,8.062599,0.523599
22,21.783066,8.098122,0.523599
23,21.844591,8.133645,0.523599
24,21.906116,8.169167,0.523599
25,21.967641,8.204691,0.523599
26,22.029166,8.240213,0.523599
27,22.090691,8.275736,0.523599
28,22.152216,8.311259,0.523599
29,22.213741,8.346782,0.523599
30,22.275266,8.382305,0.523599
31,22.336791,8.417828,0.523599
32,22.398316,8.453350,0.523599
33,22.459841,8.488873,0.523599
34,22.521364,8.524396,0.523599
35,22.582889,8.559919,0.523599
36,22.644414,8.595442,0.523599
37,22.705939,8.630965,0.523599
38,22.767464,8.666487,0.523599
39,22.828989,8.702010,0.523599
40,22.890514,8.737533,0.523599
41,22.952039,8.773056,0.523599
42,23.013564,8.808579,0.523599
43,23.075089,8.844102,0.523599
44,23.136614,8.879624,0.523599
45,23.198139,8.915148,0.523599
46,23.259664,8.950670,0.523599
47,23.321189,8.986193,0.523599
48,23.382714,9.021716,0.523599
49,23.444239,9.057239,0.523599
50,23.505762,9.092761,0.523599
51,23.567287,9.128285,0.523599
52,23.628812,9.163807,0.523599
53,23.690337,9.199330,0.523599
54,23.751862,9.234853,0.523599
55,23.813387,9.270376,0.523599
56,23.874912,9.305898,0.523599
57,23.936437,9.341422,0.523599
58,23.997962,9.376944,0.523599
59,24.059487,9.412467,0.523599
60,24.121012,9.447990,0.523599
61,24.182537,9.483513,0.523599
62,24.244062,9.519035,0.523599
63,24.305587,9.554559,0.523599
64,24.367112,9.590081,0.523599
65,24.428637,9.625604,0.523599
66,24.490161,9.661127,0.523599
67,24.551685,9.696649,0.523599
68,24.613210,9.732173,0.523599
69,24.674735,9.767696,0.523599
70,24.736260,9.803218,0.523599
71,24.797785,9.838741,0.523599
72,24.859310,9.874264,0.523599
73,24.920835,9.909786,0.523599
74,24.982360,9.945310,0.523599
75,25.043885,9.980833,0.523599
76,25.105410,10.016355,0.523599
77,25.166935,10.051879,0.523599
78,25.228460,10.087401,0.523599
79,25.289985,10.122923,0.523599
80,25.351509,10.158447,0.523599
81,25.413034,10.193969,0.523599
82,25.474559,10.229492,0.523599
83,25.536084,10.265016,0.523599
84,25.597609,10.300538,0.523599
85,25.659134,10.336060,0.523599
86,25.720658,10.371584,0.523599
87,25.782184,10.407106,0.523599
88,25.843708,10.442629,0.523599
89,25.905234,10.478153,0.523599
90,25.966758,10.513675,0.523599
91,26.028281,10.549198,0.523599
92,26.089808,10.584721,0.523599
93,26.151331,10.620243,0.523599
94,26.212857,10.655766,0.523599
95,26.274381,10.691289,0.523599
96,26.335910,10.726808,0.523599
97,26.398001,10.761325,0.479966
98,26.461048,10.794065,0.479966
99,26.525000,10.825000,0.436332
