index,x,y,yaw
0,19.625000,7.325000,0.523599
1,19.562819,7.290272,0.479966
2,19.499675,7.257329,0.479966
3,19.435919,7.225580,0.479966
4,19.372150,7.193859,0.479966
5,19.308379,7.162138,0.479966
6,19.244609,7.130418,0.479966
7,19.180840,7.098697,0.479966
8,19.117070,7.066976,0.479966
9,19.053299,7.035256,0.479966
10,18.989530,7.003536,0.479966
11,18.925760,6.971815,0.479966
12,18.861989,6.940094,0.479966
13,18.798220,6.908373,0.479966
14,18.734450,6.876653,0.479966
15,18.670679,6.844932,0.479966
16,18.606909,6.813211,0.479966
17,18.543140,6.781491,0.479966
18,18.479369,6.749770,0.479966
19,18.415599,6.718050,0.479966
20,18.351830,6.686329,0.479966
21,18.288059,6.654608,0.479966
22,18.224289,6.622888,0.479966
23,18.160520,6.591167,0.479966
24,18.096749,6.559447,0.479966
25,18.032979,6.527726,0.479966
26,17.969210,6.496005,0.479966
27,17.905440,6.464285,0.479966
28,17.841669,6.432564,0.479966
29,17.777899,6.400844,0.479966
30,17.714130,6.369123,0.479966
31,17.650359,6.337402,0.479966
32,17.586589,6.305682,0.479966
33,17.522820,6.273961,0.479966
34,17.459049,6.242240,0.479966
35,17.395279,6.210520,0.479966
36,17.331510,6.178799,0.479966
37,17.267739,6.147078,0.479966
38,17.203969,6.115358,0.479966
39,17.140200,6.083637,0.479966
40,17.076428,6.051917,0.479966
41,17.012659,6.020196,0.479966
42,16.948889,5.988475,0.479966
43,16.885118,5.956755,0.479966
44,16.821349,5.925034,0.479966
45,16.757579,5.893313,0.479966
46,16.693810,5.861593,0.479966
47,16.630039,5.829872,0.479966
48,16.566269,5.798151,0.479966
49,16.502500,5.766431,0.479966
50,16.438729,5.734710,0.479966
51,16.374959,5.702990,0.479966
52,16.311190,5.671269,0.479966
53,16.247418,5.639549,0.479966
54,16.183649,5.607828,0.479966
55,16.119879,5.576107,0.479966
56,16.056108,5.544387,0.479966
57,15.992339,5.512666,0.479966
58,15.928569,5.480945,0.479966
59,15.864798,5.449225,0.479966
60,15.801029,5.417504,0.479966
61,15.737259,5.385783,0.479966
62,15.673490,5.354063,0.479966
63,15.609719,5.322342,0.479966
64,15.545949,5.290622,0.479966
65,15.482179,5.258901,0.479966
66,15.418408,5.227180,0.479966
67,15.354639,5.195460,0.479966
68,15.290869,5.163739,0.479966
69,15.227098,5.132019,0.479966
70,15.163329,5.100298,0.479966
71,15.099559,5.068577,0.479966
72,15.035788,5.036857,0.479966
73,14.972019,5.005136,0.479966
74,14.908249,4.973415,0.479966
75,14.844478,4.941695,0.479966
76,14.780709,4.909974,0.479966
77,14.716939,4.878254,0.479966
78,14.653168,4.846533,0.479966
79,14.589398,4.814813,0.479966
80,14.525629,4.783092,0.479966
81,14.461859,4.751371,0.479966
82,14.398088,4.719650,0.479966
83,14.334319,4.687930,0.479966
84,14.270549,4.656209,0.479966
85,14.206778,4.624489,0.479966
86,14.143009,4.592768,0.479966
87,14.079239,4.561047,0.479966
88,14.015468,4.529327,0.479966
89,13.951699,4.497606,0.479966
90,13.887929,4.465886,0.479966
91,13.824159,4.434165,0.479966
92,13.760388,4.402444,0.479966
93,13.696619,4.370724,0.479966
94,13.632848,4.339003,0.479966
95,13.569078,4.307282,0.479966
96,13.505309,4.275562,0.479966
97,13.441539,4.243841,0.479966
98,13.377768,4.212121,0.479966
99,13.313999,4.180400,0.479966
100,13.250229,4.148679,0.479966
101,13.186458,4.116959,0.479966
102,13.122688,4.085238,0.479966
103,13.058919,4.053518,0.479966
104,12.995148,4.021797,0.479966
105,12.931378,3.990076,0.479966
106,12.867609,3.958355,0.479966
107,12.803839,3.926635,0.479966
108,12.740068,3.894914,0.479966
109,12.676299,3.863194,0.479966
110,12.612528,3.831473,0.479966
111,12.548759,3.799752,0.479966
112,12.484989,3.768032,0.479966
113,12.421218,3.736311,0.479966
114,12.357448,3.704591,0.479966
115,12.293678,3.672870,0.479966
116,12.229908,3.641149,0.479966
117,12.166139,3.609429,0.479966
118,12.102368,3.577708,0.479966
119,12.038599,3.545988,0.479966
120,11.974829,3.514267,0.479966
121,11.911058,3.482546,0.479966
122,11.847288,3.450826,0.479966
123,11.783518,3.419105,0.479966
124,11.719748,3.387384,0.479966
125,11.655875,3.355875,0.436332
126,11.591245,3.325949,0.436332
127,11.525790,3.297877,0.392699
128,11.459561,3.271681,0.349066
129,11.392613,3.247382,0.349066
130,11.325000,3.225000,0.305433
