index,x,y,yaw
0,31.125000,9.325000,1.876229
1,31.102781,9.392143,1.919862
2,31.078672,9.458630,1.919862
3,31.052692,9.524409,1.963495
4,31.024860,9.589426,2.007129
5,30.995203,9.653630,2.007129
6,30.963739,9.716970,2.050762
7,30.930500,9.779394,2.094395
8,30.895505,9.840853,2.094395
9,30.858786,9.901298,2.138028
10,30.820371,9.960679,2.138028
11,30.780292,10.018951,2.181662
12,30.738584,10.076065,2.225295
13,30.695273,10.131976,2.225295
14,30.650400,10.186641,2.268928
15,30.604300,10.240279,2.268928
16,30.558103,10.293830,2.268928
17,30.511902,10.347382,2.268928
18,30.465705,10.400933,2.268928
19,30.419504,10.454485,2.268928
20,30.373304,10.508036,2.268928
21,30.327106,10.561587,2.268928
22,30.280906,10.615138,2.268928
23,30.234705,10.668690,2.268928
24,30.188508,10.722241,2.268928
25,30.142307,10.775793,2.268928
26,30.096106,10.829344,2.268928
27,30.049909,10.882895,2.268928
28,30.003708,10.936447,2.268928
29,29.957508,10.989998,2.268928
30,29.911310,11.043550,2.268928
31,29.865110,11.097101,2.268928
32,29.818909,11.150652,2.268928
33,29.772712,11.204203,2.268928
34,29.726511,11.257755,2.268928
35,29.680311,11.311306,2.268928
36,29.634113,11.364858,2.268928
37,29.587912,11.418409,2.268928
38,29.541712,11.471961,2.268928
39,29.495514,11.525511,2.268928
40,29.449314,11.579063,2.268928
41,29.403113,11.632614,2.268928
42,29.356916,11.686166,2.268928
43,29.310715,11.739717,2.268928
44,29.264518,11.793269,2.268928
45,29.218317,11.846819,2.268928
46,29.172117,11.900371,2.268928
47,29.125919,11.953922,2.268928
48,29.079718,12.007474,2.268928
49,29.033518,12.061025,2.268928
50,28.987320,12.114577,2.268928
51,28.941120,12.168128,2.268928
52,28.894919,12.221679,2.268928
53,28.848722,12.275231,2.268928
54,28.802796,12.329016,2.268928
55,28.758289,12.383979,2.225295
56,28.715354,12.440178,2.225295
57,28.674024,12.497569,2.181662
58,28.634336,12.556107,2.138028
59,28.596320,12.615743,2.138028
60,28.560004,12.676431,2.094395
61,28.525422,12.738123,2.050762
62,28.492597,12.800768,2.050762
63,28.461557,12.864316,2.007129
64,28.432328,12.928716,1.963495
65,28.404932,12.993918,1.963495
66,28.379392,13.059868,1.919862
67,28.355726,13.126515,1.876229
68,28.333954,13.193805,1.876229
69,28.314096,13.261682,1.832596
70,28.296167,13.330095,1.832596
71,28.280179,13.398989,1.788963
72,28.266144,13.468305,1.745329
73,28.254078,13.537992,1.745329
74,28.243988,13.607991,1.701696
75,28.235883,13.678249,1.658063
76,28.229767,13.748708,1.658063
77,28.225644,13.819312,1.614430
78,28.223523,13.890003,1.570796
79,28.223404,13.960726,1.570796
80,28.225281,14.031424,1.527163
81,28.229160,14.102042,1.483530
82,28.235035,14.172521,1.483530
83,28.242902,14.242806,1.439897
84,28.252753,14.312839,1.396263
85,28.264579,14.382567,1.396263
86,28.278376,14.451932,1.352630
87,28.294126,14.520879,1.352630
88,28.311823,14.589353,1.308997
89,28.331449,14.657298,1.265364
90,28.352988,14.724661,1.265364
91,28.376426,14.791390,1.221731
92,28.401740,14.857427,1.178097
93,28.428913,14.922722,1.178097
94,28.457923,14.987223,1.134464
95,28.488742,15.050876,1.090831
96,28.521354,15.113632,1.090831
97,28.555726,15.175443,1.047198
98,28.591831,15.236254,1.003564
99,28.629645,15.296021,1.003564
100,28.669132,15.354694,0.959931
101,28.710263,15.412226,0.916298
102,28.753006,15.468573,0.916298
103,28.797324,15.523686,0.872665
104,28.843186,15.577526,0.872665
105,28.890552,15.630046,0.829031
106,28.939383,15.681204,0.785398
107,28.989643,15.730962,0.785398
108,29.041291,15.779279,0.741765
109,29.086039,15.819019,0.698132
110,29.031742,15.773700,0.698132
111,28.976185,15.729936,0.654499
112,28.919413,15.687761,0.610865
113,28.861472,15.647209,0.610865
114,28.802405,15.608312,0.567232
115,28.742261,15.571102,0.523599
116,28.681089,15.535607,0.523599
117,28.618940,15.501857,0.479966
118,28.555860,15.469879,0.436332
119,28.491898,15.439697,0.436332
120,28.427109,15.411338,0.392699
121,28.361545,15.384822,0.349066
122,28.295258,15.360172,0.349066
123,28.228299,15.337406,0.305433
124,28.160721,15.316542,0.305433
125,28.092582,15.297600,0.261799
126,28.023935,15.280593,0.218166
127,27.954831,15.265534,0.218166
128,27.885334,15.252434,0.174533
129,27.815491,15.241307,0.130900
130,27.745362,15.232160,0.130900
131,27.675000,15.225000,0.087266
