index,x,y,yaw
0,30.225000,15.225000,0.741765
1,30.303791,15.300426,0.785398
2,30.379218,15.379218,0.829031
3,30.451136,15.461225,0.872665
4,30.519407,15.546289,0.916298
5,30.583902,15.634252,0.959931
6,30.644501,15.724944,1.003564
7,30.701087,15.818193,1.047198
8,30.753550,15.913822,1.090831
9,30.703183,15.817072,1.090819
10,30.652817,15.720322,1.090819
11,30.602451,15.623572,1.090819
12,30.552085,15.526822,1.090819
13,30.501719,15.430072,1.090819
14,30.451352,15.333322,1.090819
15,30.400986,15.236572,1.090819
16,30.350620,15.139823,1.090819
17,30.300254,15.043073,1.090819
18,30.249888,14.946323,1.090819
19,30.199521,14.849573,1.090819
20,30.149155,14.752823,1.090819
21,30.098789,14.656073,1.090819
22,30.048423,14.559323,1.090819
23,29.998056,14.462573,1.090819
24,29.947690,14.365824,1.090819
25,29.897324,14.269074,1.090819
26,29.846958,14.172324,1.090819
27,29.796592,14.075574,1.090819
28,29.746225,13.978824,1.090819
29,29.695859,13.882074,1.090819
30,29.645493,13.785324,1.090819
31,29.595127,13.688574,1.090819
32,29.544761,13.591825,1.090819
33,29.494394,13.495075,1.090819
34,29.444028,13.398325,1.090819
35,29.393662,13.301575,1.090819
36,29.343296,13.204825,1.090819
37,29.292930,13.108075,1.090819
38,29.242563,13.011325,1.090819
39,29.192197,12.914575,1.090819
40,29.141831,12.817826,1.090819
41,29.091465,12.721076,1.090819
42,29.041098,12.624326,1.090819
43,28.990732,12.527576,1.090819
44,28.940366,12.430826,1.090819
45,28.890000,12.334076,1.090819
46,28.839634,12.237326,1.090819
47,28.789267,12.140576,1.090819
48,28.738901,12.043826,1.090819
49,28.688535,11.947077,1.090819
50,28.638169,11.850327,1.090819
51,28.587803,11.753577,1.090819
52,28.537436,11.656827,1.090819
53,28.487070,11.560077,1.090819
54,28.436704,11.463327,1.090819
55,28.386338,11.366577,1.090819
56,28.335971,11.269827,1.090819
57,28.285605,11.173078,1.090819
58,28.235239,11.076328,1.090819
59,28.184873,10.979578,1.090831
60,28.237336,11.075206,1.084335
61,28.204208,11.012566,1.100012
62,28.172070,10.949421,1.122677
63,28.141377,10.885574,1.148494
64,28.112345,10.820965,1.175718
65,28.085086,10.755595,1.203573
66,28.059659,10.689495,1.231720
67,28.036104,10.622708,1.259983
68,28.014445,10.555283,1.288300
69,27.994704,10.487272,1.316641
70,27.976899,10.418730,1.345001
71,27.961044,10.349710,1.373352
72,27.947152,10.280269,1.401719
73,27.935236,10.210461,1.430072
