index,x,y,yaw
0,15.325000,9.775000,0.829031
1,15.373651,9.826605,0.785398
2,15.423747,9.876809,0.785398
3,15.475247,9.925572,0.741765
4,15.528110,9.972854,0.698132
5,15.582291,10.018617,0.698132
6,15.637750,10.062826,0.654499
7,15.694440,10.105443,0.610865
8,15.752317,10.146436,0.610865
9,15.811333,10.185769,0.567232
10,15.871440,10.223413,0.523599
11,15.932591,10.259337,0.523599
12,15.994737,10.293512,0.479966
13,16.057828,10.325910,0.479966
14,16.121811,10.356506,0.436332
15,16.186276,10.386081,0.436332
16,16.250742,10.415653,0.436332
17,16.315209,10.445224,0.436332
18,16.379674,10.474796,0.436332
19,16.444141,10.504367,0.436332
20,16.508606,10.533939,0.436332
21,16.573073,10.563510,0.436332
22,16.637538,10.593083,0.436332
23,16.702005,10.622654,0.436332
24,16.766471,10.652226,0.436332
25,16.830937,10.681797,0.436332
26,16.895403,10.711369,0.436332
27,16.959870,10.740940,0.436332
28,17.024335,10.770512,0.436332
29,17.088800,10.800083,0.436332
30,17.153267,10.829655,0.436332
31,17.217734,10.859227,0.436332
32,17.282199,10.888799,0.436332
33,17.346666,10.918370,0.436332
34,17.411132,10.947942,0.436332
35,17.475597,10.977513,0.436332
36,17.540064,11.007085,0.436332
37,17.604531,11.036656,0.436332
38,17.668996,11.066228,0.436332
39,17.733463,11.095799,0.436332
40,17.797928,11.125371,0.436332
41,17.862393,11.154942,0.436332
42,17.926860,11.184515,0.436332
43,17.991327,11.214086,0.436332
44,18.055793,11.243658,0.436332
45,18.120258,11.273229,0.436332
46,18.184725,11.302801,0.436332
47,18.249190,11.332372,0.436332
48,18.313657,11.361944,0.436332
49,18.378124,11.391516,0.436332
50,18.442589,11.421087,0.436332
51,18.507054,11.450659,0.436332
52,18.571521,11.480231,0.436332
53,18.635988,11.509802,0.436332
54,18.700453,11.539374,0.436332
55,18.764920,11.568945,0.436332
56,18.829386,11.598517,0.436332
57,18.893851,11.628089,0.436332
58,18.958318,11.657660,0.436332
59,19.022783,11.687232,0.436332
60,19.087250,11.716803,0.436332
61,19.151715,11.746375,0.436332
62,19.216182,11.775947,0.436332
63,19.280649,11.805519,0.436332
64,19.345114,11.835090,0.436332
65,19.409581,11.864662,0.436332
66,19.474047,11.894233,0.436332
67,19.538512,11.923805,0.436332
68,19.602979,11.953376,0.436332
69,19.667444,11.982948,0.436332
70,19.731911,12.012519,0.436332
71,19.796376,12.042092,0.436332
72,19.860843,12.071663,0.436332
73,19.925310,12.101235,0.436332
74,19.989775,12.130806,0.436332
75,20.054242,12.160378,0.436332
76,20.118708,12.189949,0.436332
77,20.183173,12.219521,0.436332
78,20.247640,12.249092,0.436332
79,20.312105,12.278664,0.436332
80,20.376572,12.308236,0.436332
81,20.441037,12.337808,0.436332
82,20.505504,12.367379,0.436332
83,20.569969,12.396951,0.436332
84,20.634436,12.426522,0.436332
85,20.698903,12.456094,0.436332
86,20.763369,12.485665,0.436332
87,20.827834,12.515237,0.436332
88,20.892301,12.544808,0.436332
89,20.956766,12.574381,0.436332
90,21.021233,12.603952,0.436332
91,21.085698,12.633524,0.436332
92,21.150165,12.663095,0.436332
93,21.214630,12.692667,0.436332
94,21.279097,12.722238,0.436332
95,21.343564,12.751810,0.436332
96,21.408029,12.781381,0.436332
97,21.472496,12.810953,0.436332
98,21.536962,12.840524,0.436332
99,21.601427,12.870096,0.436332
100,21.665894,12.899668,0.436332
101,21.730359,12.929239,0.436332
102,21.794826,12.958811,0.436332
103,21.859291,12.988382,0.436332
104,21.923758,13.017954,0.436332
105,21.988224,13.047527,0.436332
106,22.052690,13.077098,0.436332
107,22.117157,13.106670,0.436332
108,22.181623,13.136241,0.436332
109,22.246088,13.165813,0.436332
110,22.310555,13.195384,0.436332
111,22.375000,13.225000,0.436332
