index,x,y,yaw
0,14.425000,13.975000,0.087266
1,14.533859,13.983328,0.065431
2,14.642873,13.989276,0.043595
3,14.751992,13.992843,0.021759
4,14.861162,13.994027,-0.000077
5,14.970332,13.992826,-0.021912
6,15.079450,13.989243,-0.043748
7,15.188463,13.983277,-0.065584
8,15.297320,13.974933,-0.087420
9,15.405970,13.964215,-0.109255
10,15.514359,13.951126,-0.131091
11,15.622436,13.935674,-0.152927
12,15.730151,13.917866,-0.174763
13,15.837451,13.897710,-0.196598
14,15.944492,13.876214,-0.198249
15,16.051533,13.854711,-0.198249
16,16.158573,13.833208,-0.198249
17,16.265613,13.811705,-0.198249
18,16.372654,13.790201,-0.198249
19,16.479694,13.768698,-0.198249
20,16.586734,13.747195,-0.198249
21,16.693774,13.725692,-0.198249
22,16.800815,13.704189,-0.198249
23,16.907855,13.682686,-0.198249
24,17.014895,13.661183,-0.198249
25,17.121936,13.639680,-0.198249
26,17.228976,13.618177,-0.198249
27,17.336016,13.596674,-0.198249
28,17.443057,13.575171,-0.198249
29,17.550097,13.553667,-0.198249
30,17.657137,13.532164,-0.198249
31,17.764177,13.510661,-0.198249
32,17.871218,13.489158,-0.198249
33,17.978258,13.467655,-0.198249
34,18.085298,13.446152,-0.198249
35,18.192339,13.424649,-0.198249
36,18.299379,13.403146,-0.198249
37,18.406419,13.381643,-0.198249
38,18.513459,13.360140,-0.198249
39,18.620500,13.338637,-0.198249
40,18.727540,13.317133,-0.198249
41,18.834580,13.295630,-0.198249
42,18.941621,13.274127,-0.198249
43,19.048661,13.252624,-0.198249
44,19.155701,13.231121,-0.198249
45,19.262742,13.209618,-0.198249
46,19.369996,13.189223,-0.177004
47,19.474753,13.170484,-0.178745
48,19.577954,13.151839,-0.181522
49,19.678951,13.133302,-0.185822
50,19.776999,13.114869,-0.192270
51,19.871350,13.096502,-0.201584
52,19.961412,13.078097,-0.214420
53,20.046920,13.059476,-0.231124
54,20.128036,13.040387,-0.251566
55,20.205248,13.020542,-0.275171
56,20.279198,12.999664,-0.301111
57,20.350529,12.977512,-0.328554
58,20.419785,12.953902,-0.356824
59,20.487384,12.928702,-0.385461
60,20.553616,12.901828,-0.414198
61,20.618664,12.873230,-0.442906
62,20.682635,12.842887,-0.471533
63,20.745574,12.810794,-0.500073
64,20.807496,12.776961,-0.528527
65,20.868386,12.741404,-0.556899
66,20.928221,12.704149,-0.585173
67,20.986968,12.665224,-0.613311
68,21.044593,12.624664,-0.641237
69,21.101066,12.582509,-0.668823
70,21.156361,12.538807,-0.695868
71,21.210467,12.493615,-0.722083
72,21.263387,12.447006,-0.747079
