index,x,y,yaw
0,27.725000,10.125000,1.134464
1,27.756421,10.189922,1.090831
2,27.789704,10.253910,1.090831
3,27.824817,10.316911,1.047198
4,27.861731,10.378874,1.003564
5,27.900422,10.439745,1.003564
6,27.940848,10.499476,0.959931
7,27.930738,10.486271,0.916298
8,27.886933,10.428971,0.916298
9,27.841492,10.372959,0.872665
10,27.794455,10.318282,0.829031
11,27.745859,10.264984,0.829031
12,27.695746,10.213110,0.785398
13,27.644159,10.162703,0.741765
14,27.591141,10.113806,0.741765
15,27.536731,10.066458,0.698132
16,27.480979,10.020699,0.654499
17,27.423929,9.976567,0.654499
18,27.365632,9.934100,0.610865
19,27.306134,9.893332,0.567232
20,27.245484,9.854298,0.567232
21,27.184674,9.815513,0.567232
22,27.125000,9.775000,0.610865
