index,x,y,yaw
0,20.075000,14.375000,-0.174533
1,20.144521,14.361725,-0.218166
2,20.213639,14.346486,-0.218166
3,20.282296,14.329297,-0.261799
4,20.350440,14.310172,-0.305432
5,20.418015,14.289125,-0.305432
6,20.484969,14.266179,-0.349066
7,20.551641,14.242420,-0.349066
8,20.618314,14.218660,-0.349066
9,20.684986,14.194901,-0.349066
10,20.751659,14.171141,-0.349066
11,20.818331,14.147382,-0.349066
12,20.885002,14.123622,-0.349066
13,20.951676,14.099863,-0.349066
14,21.018347,14.076103,-0.349066
15,21.085019,14.052345,-0.349066
16,21.151693,14.028586,-0.349066
17,21.218364,14.004827,-0.349066
18,21.285038,13.981067,-0.349066
19,21.351709,13.957308,-0.349066
20,21.418381,13.933548,-0.349066
21,21.485054,13.909789,-0.349066
22,21.551726,13.886029,-0.349066
23,21.618398,13.862270,-0.349066
24,21.685071,13.838510,-0.349066
25,21.751743,13.814751,-0.349066
26,21.818416,13.790991,-0.349066
27,21.885088,13.767233,-0.349066
28,21.951760,13.743474,-0.349066
29,22.018433,13.719715,-0.349066
30,22.085105,13.695955,-0.349066
31,22.151776,13.672196,-0.349066
32,22.218450,13.648436,-0.349066
33,22.285121,13.624677,-0.349066
34,22.351795,13.600917,-0.349066
35,22.418467,13.577158,-0.349066
36,22.485138,13.553398,-0.349066
37,22.551812,13.529639,-0.349066
38,22.618483,13.505879,-0.349066
39,22.685155,13.482121,-0.349066
40,22.751828,13.458362,-0.349066
41,22.818500,13.434603,-0.349066
42,22.885173,13.410843,-0.349066
43,22.951845,13.387084,-0.349066
44,23.018517,13.363324,-0.349066
45,23.085190,13.339565,-0.349066
46,23.151862,13.315805,-0.349066
47,23.218534,13.292046,-0.349066
48,23.285207,13.268286,-0.349066
49,23.351879,13.244527,-0.349066
50,23.418552,13.220767,-0.349066
51,23.485224,13.197008,-0.349066
52,23.551895,13.173250,-0.349066
53,23.618569,13.149491,-0.349066
54,23.685241,13.125731,-0.349066
55,23.751912,13.101972,-0.349066
56,23.818586,13.078212,-0.349066
57,23.885257,13.054453,-0.349066
58,23.951929,13.030693,-0.349066
59,24.018602,13.006934,-0.349066
60,24.085274,12.983174,-0.349066
61,24.151946,12.959415,-0.349066
62,24.218619,12.935655,-0.349066
63,24.285291,12.911897,-0.349066
64,24.351964,12.888138,-0.349066
65,24.418636,12.864379,-0.349066
66,24.485308,12.840619,-0.349066
67,24.551981,12.816860,-0.349066
68,24.618653,12.793100,-0.349066
69,24.685326,12.769341,-0.349066
70,24.751998,12.745581,-0.349066
71,24.818669,12.721822,-0.349066
72,24.885343,12.698062,-0.349066
73,24.952015,12.674304,-0.349066
74,25.018686,12.650544,-0.349066
75,25.085360,12.626785,-0.349066
76,25.152031,12.603025,-0.349066
77,25.218703,12.579266,-0.349066
78,25.285376,12.555507,-0.349066
79,25.352048,12.531748,-0.349066
80,25.418721,12.507988,-0.349066
81,25.485393,12.484229,-0.349066
82,25.552065,12.460469,-0.349066
83,25.618738,12.436710,-0.349066
84,25.685410,12.412950,-0.349066
85,25.752082,12.389192,-0.349066
86,25.818753,12.365432,-0.349066
87,25.885428,12.341673,-0.349066
88,25.952100,12.317913,-0.349066
89,26.018772,12.294154,-0.349066
90,26.085444,12.270395,-0.349066
91,26.152115,12.246636,-0.349066
92,26.218787,12.222876,-0.349066
93,26.285462,12.199117,-0.349066
94,26.352134,12.175357,-0.349066
95,26.418805,12.151598,-0.349066
96,26.485477,12.127838,-0.349066
97,26.552149,12.104080,-0.349066
98,26.618824,12.080320,-0.349066
99,26.685495,12.056561,-0.349066
100,26.752167,12.032801,-0.349066
101,26.818839,12.009042,-0.349066
102,26.885511,11.985282,-0.349066
103,26.952185,11.961524,-0.349066
104,27.018857,11.937764,-0.349066
105,27.085529,11.914005,-0.349066
106,27.152201,11.890245,-0.349066
107,27.218872,11.866486,-0.349066
108,27.285544,11.842727,-0.349066
109,27.352219,11.818968,-0.349066
110,27.418891,11.795208,-0.349066
111,27.485563,11.771449,-0.349066
112,27.552234,11.747689,-0.349066
113,27.618906,11.723930,-0.349066
114,27.685581,11.700170,-0.349066
115,27.752253,11.676412,-0.349066
116,27.819056,11.653031,-0.305432
117,27.886454,11.631422,-0.305432
118,27.954438,11.611730,-0.261799
119,28.022950,11.593969,-0.218166
120,28.091938,11.578156,-0.218166
121,28.161344,11.564301,-0.174533
122,28.231116,11.552418,-0.174533
123,28.301197,11.542514,-0.130899
124,28.371531,11.534598,-0.087266
125,28.442060,11.528676,-0.087266
126,28.512726,11.524753,-0.043633
127,28.583478,11.522832,0.000000
128,28.654255,11.522914,0.000000
129,28.725000,11.525000,0.043633
