index,x,y,yaw
0,23.225000,3.125000,-0.043633
1,23.194399,3.126331,-0.087266
2,23.268653,3.119753,-0.087266
3,23.342678,3.110963,-0.130899
4,23.416407,3.099971,-0.174533
5,23.489775,3.086786,-0.174533
6,23.562719,3.071418,-0.218166
7,23.635172,3.053883,-0.261799
8,23.707376,3.035346,-0.218166
9,23.780063,3.018813,-0.218166
10,23.853212,3.004455,-0.174533
11,23.926757,2.992284,-0.130899
12,24.000631,2.982311,-0.130899
13,24.074770,2.974545,-0.087266
14,24.124007,2.970556,-0.043633
15,24.049536,2.973889,-0.043633
16,23.975000,2.975000,0.000000
