index,x,y,yaw
0,24.125000,7.025000,-0.479965
1,24.187551,6.991300,-0.523598
2,24.249489,6.956485,-0.523598
3,24.311419,6.921652,-0.523598
4,24.373348,6.886820,-0.523598
5,24.435277,6.851987,-0.523598
6,24.497205,6.817155,-0.523598
7,24.559134,6.782322,-0.523598
8,24.621064,6.747489,-0.523598
9,24.682993,6.712657,-0.523598
10,24.744922,6.677824,-0.523598
11,24.806852,6.642992,-0.523598
12,24.868781,6.608159,-0.523598
13,24.930709,6.573326,-0.523598
14,24.992638,6.538493,-0.523598
15,25.054567,6.503661,-0.523598
16,25.116497,6.468829,-0.523598
17,25.178426,6.433996,-0.523598
18,25.240355,6.399163,-0.523598
19,25.302285,6.364330,-0.523598
20,25.364212,6.329498,-0.523598
21,25.426142,6.294665,-0.523598
22,25.488071,6.259833,-0.523598
23,25.550000,6.225000,-0.523598
24,25.611930,6.190167,-0.523598
25,25.673859,6.155335,-0.523598
26,25.735788,6.120502,-0.523598
27,25.797718,6.085670,-0.523598
28,25.859647,6.050837,-0.523598
29,25.921576,6.016004,-0.523598
30,25.983506,5.981172,-0.523598
31,26.045432,5.946339,-0.523598
32,26.107361,5.911507,-0.523598
33,26.169291,5.876674,-0.523598
34,26.231220,5.841841,-0.523598
35,26.293149,5.807009,-0.523598
36,26.355079,5.772176,-0.523598
37,26.417008,5.737344,-0.523598
38,26.478937,5.702511,-0.523598
39,26.540866,5.667678,-0.523598
40,26.602796,5.632846,-0.523598
41,26.664725,5.598013,-0.523598
42,26.726654,5.563180,-0.523598
43,26.788584,5.528348,-0.523598
44,26.850513,5.493515,-0.523598
45,26.912452,5.458700,-0.523598
46,26.975000,5.425000,-0.479965
