index,x,y,yaw
0,27.975000,4.125000,1.221731
1,27.949381,4.057644,1.178097
2,27.921830,3.991055,1.178097
3,27.892368,3.925288,1.134464
4,27.861026,3.860397,1.090831
5,27.827826,3.796436,1.090831
6,27.792795,3.733459,1.047198
7,27.755967,3.671517,1.003564
8,27.717365,3.610663,1.003564
9,27.677027,3.550947,0.959931
10,27.634986,3.492418,0.916298
11,27.591272,3.435125,0.916298
12,27.545926,3.379116,0.872665
13,27.498987,3.324437,0.829031
14,27.450489,3.271134,0.829031
15,27.400476,3.219251,0.785398
16,27.348987,3.168831,0.741765
17,27.296067,3.119916,0.741765
18,27.241761,3.072546,0.698132
19,27.186109,3.026762,0.654499
20,27.129163,2.982600,0.654499
21,27.070966,2.940098,0.610865
22,27.011570,2.899291,0.567232
23,27.051856,2.924946,0.567232
24,27.113504,2.962262,0.523599
25,27.176206,2.997786,0.479966
26,27.239902,3.031488,0.479966
27,27.304544,3.063341,0.436332
28,27.370078,3.093317,0.436332
29,27.436451,3.121391,0.392699
30,27.503601,3.147541,0.349066
31,27.571479,3.171744,0.349066
32,27.640027,3.193982,0.305433
33,27.709186,3.214234,0.261799
34,27.778901,3.232484,0.261799
35,27.849112,3.248718,0.218166
36,27.919764,3.262920,0.174533
37,27.990793,3.275081,0.174533
38,28.062146,3.285189,0.130900
39,28.133759,3.293237,0.087266
40,28.205573,3.299218,0.087266
41,28.277530,3.303125,0.043633
42,28.349573,3.304958,0.000000
43,28.421634,3.304713,0.000000
44,28.493662,3.302391,-0.043633
45,28.565592,3.297994,-0.087266
46,28.637366,3.291526,-0.087266
47,28.709070,3.284343,-0.087266
48,28.780948,3.279154,-0.043633
49,28.852945,3.276039,-0.043633
50,28.925000,3.275000,0.000000
