index,x,y,yaw
0,20.725000,12.625000,-0.567231
1,20.784214,12.586086,-0.610865
2,20.842301,12.545510,-0.610865
3,20.899214,12.503304,-0.654498
4,20.954909,12.459503,-0.698131
5,21.009340,12.414140,-0.698131
6,21.062464,12.367253,-0.741765
7,21.114237,12.318879,-0.785398
8,21.164620,12.269058,-0.785398
9,21.213568,12.217829,-0.829031
10,21.261232,12.165399,-0.829031
11,21.308710,12.112799,-0.829031
12,21.356188,12.060199,-0.829031
13,21.403664,12.007599,-0.829031
14,21.451142,11.954999,-0.829031
15,21.498619,11.902400,-0.829031
16,21.546096,11.849800,-0.829031
17,21.593573,11.797199,-0.829031
18,21.641050,11.744599,-0.829031
19,21.688527,11.691999,-0.829031
20,21.736005,11.639399,-0.829031
21,21.783481,11.586799,-0.829031
22,21.830959,11.534200,-0.829031
23,21.878437,11.481600,-0.829031
24,21.925913,11.428999,-0.829031
25,21.973391,11.376399,-0.829031
26,22.020868,11.323799,-0.829031
27,22.068344,11.271199,-0.829031
28,22.115822,11.218600,-0.829031
29,22.163300,11.166000,-0.829031
30,22.210776,11.113400,-0.829031
31,22.258254,11.060800,-0.829031
32,22.305730,11.008199,-0.829031
33,22.353208,10.955599,-0.829031
34,22.400685,10.902999,-0.829031
35,22.448162,10.850400,-0.829031
36,22.495639,10.797800,-0.829031
37,22.543117,10.745200,-0.829031
38,22.590593,10.692600,-0.829031
39,22.638071,10.640000,-0.829031
40,22.685549,10.587399,-0.829031
41,22.733025,10.534799,-0.829031
42,22.780503,10.482200,-0.829031
43,22.827980,10.429600,-0.829031
44,22.875457,10.377000,-0.829031
45,22.922934,10.324400,-0.829031
46,22.970410,10.271800,-0.829031
47,23.017888,10.219200,-0.829031
48,23.065366,10.166600,-0.829031
49,23.112842,10.114000,-0.829031
50,23.160320,10.061400,-0.829031
51,23.207798,10.008800,-0.829031
52,23.255274,9.956200,-0.829031
53,23.302752,9.903600,-0.829031
54,23.350229,9.851000,-0.829031
55,23.397705,9.798400,-0.829031
56,23.445183,9.745800,-0.829031
57,23.492661,9.693200,-0.829031
58,23.540137,9.640600,-0.829031
59,23.587615,9.588000,-0.829031
60,23.635091,9.535400,-0.829031
61,23.682569,9.482800,-0.829031
62,23.730046,9.430200,-0.829031
63,23.777523,9.377600,-0.829031
64,23.825000,9.325000,-0.829031
65,23.872478,9.272400,-0.829031
66,23.919954,9.219800,-0.829031
67,23.967432,9.167200,-0.829031
68,24.014910,9.114601,-0.829031
69,24.062386,9.062000,-0.829031
70,24.109864,9.009400,-0.829031
71,24.157340,8.956800,-0.829031
72,24.204818,8.904200,-0.829031
73,24.252295,8.851600,-0.829031
74,24.299771,8.799001,-0.829031
75,24.347249,8.746401,-0.829031
76,24.394727,8.693800,-0.829031
77,24.442203,8.641200,-0.829031
78,24.489681,8.588600,-0.829031
79,24.537159,8.536000,-0.829031
80,24.584635,8.483400,-0.829031
81,24.632112,8.430801,-0.829031
82,24.679590,8.378201,-0.829031
83,24.727066,8.325601,-0.829031
84,24.774544,8.273000,-0.829031
85,24.822020,8.220400,-0.829031
86,24.869498,8.167800,-0.829031
87,24.916976,8.115201,-0.829031
88,24.964452,8.062601,-0.829031
89,25.011930,8.010001,-0.829031
90,25.059407,7.957401,-0.829031
91,25.106884,7.904801,-0.829031
92,25.154361,7.852200,-0.829031
93,25.201839,7.799600,-0.829031
94,25.249315,7.747001,-0.829031
95,25.296793,7.694401,-0.829031
96,25.344271,7.641801,-0.829031
97,25.391747,7.589201,-0.829031
98,25.439225,7.536601,-0.829031
99,25.486701,7.484001,-0.829031
100,25.534179,7.431400,-0.829031
101,25.581656,7.378801,-0.829031
102,25.629132,7.326201,-0.829031
103,25.676612,7.273601,-0.829031
104,25.724088,7.221001,-0.829031
105,25.771564,7.168401,-0.829031
106,25.819040,7.115801,-0.829031
107,25.866520,7.063201,-0.829031
108,25.913996,7.010601,-0.829031
109,25.961472,6.958001,-0.829031
110,26.008951,6.905401,-0.829031
111,26.056427,6.852801,-0.829031
112,26.103904,6.800201,-0.829031
113,26.151383,6.747601,-0.829031
114,26.198859,6.695001,-0.829031
115,26.246335,6.642401,-0.829031
116,26.293814,6.589801,-0.829031
117,26.341291,6.537201,-0.829031
118,26.388767,6.484601,-0.829031
119,26.436432,6.432172,-0.829031
120,26.485382,6.380942,-0.785398
121,26.535764,6.331121,-0.785398
122,26.587537,6.282747,-0.741765
123,26.640662,6.235860,-0.698131
124,26.695093,6.190498,-0.698131
125,26.750788,6.146696,-0.654498
126,26.807700,6.104490,-0.610865
127,26.865787,6.063914,-0.610865
128,26.925000,6.025000,-0.567231
