index,x,y,yaw
0,24.825000,8.725000,-0.610865
1,24.882578,8.683453,-0.654498
2,24.938951,8.640288,-0.654498
3,24.994077,8.595540,-0.698131
4,25.047910,8.549244,-0.741765
5,25.100406,8.501438,-0.741765
6,25.151523,8.452160,-0.785398
7,25.201221,8.401450,-0.829031
8,25.249459,8.349351,-0.829031
9,25.296196,8.295902,-0.872664
10,25.341397,8.241147,-0.916298
11,25.385027,8.185130,-0.916298
12,25.427047,8.127898,-0.959931
13,25.467424,8.069496,-0.959931
14,25.506128,8.009969,-1.003564
15,25.543125,7.949368,-1.047197
16,25.578386,7.887741,-1.047197
17,25.611882,7.825137,-1.090831
18,25.643589,7.761608,-1.134464
19,25.673478,7.697203,-1.134464
20,25.701526,7.631976,-1.178097
21,25.727710,7.565979,-1.221730
22,25.752008,7.499265,-1.221730
23,25.774402,7.431887,-1.265364
24,25.794876,7.363901,-1.308997
25,25.813410,7.295361,-1.308997
26,25.829990,7.226322,-1.352630
27,25.844602,7.156840,-1.396263
28,25.857236,7.086971,-1.396263
29,25.867881,7.016771,-1.439896
30,25.876526,6.946298,-1.483529
31,25.883167,6.875607,-1.483529
32,25.887799,6.804757,-1.527163
33,25.890418,6.733803,-1.527163
34,25.891019,6.662804,-1.570796
35,25.889603,6.591816,-1.614429
36,25.886173,6.520897,-1.614429
37,25.880732,6.450104,-1.658063
38,25.873279,6.379495,-1.701696
39,25.863828,6.309125,-1.701696
40,25.852381,6.239052,-1.745329
41,25.839042,6.169313,-1.745329
42,25.826471,6.099433,-1.745329
43,25.815891,6.029224,-1.701696
44,25.807309,5.958742,-1.658063
45,25.800733,5.888046,-1.658063
46,25.796164,5.817191,-1.614429
47,25.793613,5.746235,-1.570796
48,25.793076,5.675235,-1.570796
49,25.794556,5.604249,-1.527163
50,25.798050,5.533333,-1.527163
51,25.803559,5.462545,-1.483529
52,25.811075,5.391942,-1.439896
53,25.820591,5.321581,-1.439896
54,25.832102,5.251518,-1.396263
55,25.845600,5.181811,-1.352630
56,25.861069,5.112515,-1.352630
57,25.878504,5.043687,-1.308997
58,25.897882,4.975381,-1.265364
59,25.919196,4.907653,-1.265364
60,25.942423,4.840558,-1.221730
61,25.967545,4.774149,-1.178097
62,25.994541,4.708481,-1.178097
63,26.023395,4.643605,-1.134464
64,26.054078,4.579575,-1.090831
65,26.086567,4.516443,-1.090831
66,26.120835,4.454258,-1.047197
67,26.156855,4.393071,-1.003564
68,26.194599,4.332933,-1.003564
69,26.234037,4.273890,-0.959931
70,26.275132,4.215991,-0.959931
71,26.317859,4.159283,-0.916298
72,26.362177,4.103810,-0.872664
73,26.408051,4.049619,-0.872664
74,26.455448,3.996752,-0.829031
75,26.504325,3.945253,-0.785398
76,26.554645,3.895162,-0.785398
77,26.606369,3.846520,-0.741765
78,26.659452,3.799367,-0.698131
79,26.713852,3.753740,-0.698131
80,26.769529,3.709677,-0.654498
81,26.826432,3.667212,-0.610865
82,26.884519,3.626381,-0.610865
83,26.943741,3.587215,-0.567231
84,27.004053,3.549748,-0.523598
85,27.065403,3.514007,-0.523598
86,27.127744,3.480024,-0.479965
87,27.191025,3.447825,-0.436332
88,27.255194,3.417435,-0.436332
89,27.320200,3.388881,-0.392699
90,27.385993,3.362183,-0.392699
91,27.452515,3.337365,-0.349066
92,27.519718,3.314446,-0.305432
93,27.587540,3.293444,-0.305432
94,27.655936,3.274378,-0.261799
95,27.675290,3.269092,-0.218166
96,27.605924,3.284245,-0.218166
97,27.536155,3.297422,-0.174533
98,27.466040,3.308613,-0.130899
99,27.395636,3.317808,-0.130899
100,27.325000,3.325000,-0.087266
